編號,車位類別,車位價格,車位面積平方公尺
RPTOMLPJKHJFFAH18CC,坡道平面,0,24.97
RPTOMLPJKHJFFAH18CC,坡道平面,0,24.97
RPTPMLPJKHJFFBH38CC,坡道平面,0,
RPRPNLQJKHJFFAH28CC,坡道平面,0,30.33
RPQRMLRJKHJFFAH38CC,坡道平面,0,35.34
RPSPMLRJKHJFFBH48CC,坡道平面,0,24.30
RPSOMLRJKHJFFFH98EC,坡道平面,0,35.73
RPSNMLLKKHJFFAH87EC,坡道平面,0,35.83
RPROMLMKKHJFFGH38CC,坡道平面,0,26.00
RPTOMLMKKHJFFGH58CC,坡道平面,0,
RPWNMLNKKHJFFAH38DC,坡道平面,0,31.88
RPUNMLNKKHJFFEH48CC,坡道平面,0,
RPQPMLOKKHJFFAH97CC,坡道平面,0,
RPPOMLOKKHJFFFH48EC,坡道平面,2000,31.03
RPSNMLPKKHJFFAH08CC,坡道平面,0,
RPSOMLRKKHJFFAH38CC,坡道平面,0,
RPTOMLRKKHJFFAH48CC,坡道平面,0,
RPSNMLSKKHJFFGH56EC,坡道平面,0,
RPUNMLSKKHJFFGH76EC,坡道平面,0,
RPORMLSKKHJFFBH48CC,坡道平面,0,34.62
RPXRMLSKKHJFFAH66CC,坡道平面,0,28.41
RPURMLKLKHJFFAH48EC,坡道平面,1000,35.83
RPTNMLOLKHJFFEH58CC,坡道平面,0,33.40
RPROMLOLKHJFFFH58CC,一樓平面,0,
RPROMLOLKHJFFFH58CC,其他,0,
RPWNMLPLKHJFFAH68DC,坡道平面,0,
RPVNMLRLKHJFFCH88CC,坡道平面,0,36.44
RPPNMLSLKHJFFAH18CC,坡道平面,0,
RPRQMLNJLHJFFAH18DC,坡道機械,0,
RPWNMLNJLHJFFBH48DC,坡道平面,3667,
RPSPMLPJLHJFFAH28CC,坡道平面,0,32.76
RPWRMLPJLHJFFBH98CC,坡道平面,0,15.25
RPQOMLRJLHJFFFH88EC,坡道平面,0,
RPVOMLRJLHJFFFH76EC,一樓平面,0,
RPWOMLRJLHJFFFH86EC,坡道平面,0,
RPWOMLRJLHJFFFH86EC,坡道平面,0,
RPTNMLSJLHJFFAH48CC,坡道平面,0,29.76
RPUPMLKKLHJFFBH28DC,坡道平面,0,16.45
RPWOMLLKLHJFFBH48DC,坡道平面,0,
RPUOMLMKLHJFFAH18CC,坡道平面,0,
RPPUMLNKLHJFFAH38CC,坡道平面,0,23.39
RPPUMLNKLHJFFAH38CC,坡道平面,0,23.39
RPOUMLNKLHJFFEH78DC,坡道平面,0,42.34
RPXPMLOKLHJFFAH98EC,坡道平面,2000,35.80
RPXNMLOKLHJFFFH66EC,坡道平面,0,46.18
RPPRMLOKLHJFFAH18CC,坡道平面,0,33.34
RPSRMLSKLHJFFAH88CC,坡道平面,0,
RPVOMLTKLHJFFFH07EC,坡道平面,0,
RPWOMLTKLHJFFFH17EC,其他,0,
RPWPMLOLLHJFFAH78CC,坡道平面,0,
RPRRMLQLLHJFFAH88EC,坡道平面,0,61.29
RPQSMLRLLHJFFAH78CC,坡道平面,0,19.12
RPQSMLSLLHJFFBH98CC,坡道平面,0,45.52
RPORMLSLLHJFFBH78DC,坡道平面,0,33.05
RPXNMLTLLHJFFAH56CC,坡道平面,0,
RPROMLMJMHJFFAH87CC,坡道平面,0,35.83
RPRNMLMJMHJFFFH38DC,坡道平面,0,
RPVNMLNJMHJFFCH68EC,坡道平面,0,44.62
RPSNNLRJMHJFFAH48CC,坡道平面,3000,35.60
RPTQMLSJMHJFFBH09DC,坡道平面,0,
RPPOMLTJMHJFFAH38CC,坡道平面,0,38.75
RPSOMLKKMHJFFBH08DC,坡道平面,0,33.71
RPQPMLKKMHJFFGH48DC,坡道平面,0,
RPRNMLLKMHJFFEH38EC,坡道平面,0,35.83
RPSNMLNKMHJFFBH28DC,坡道平面,3409,32.58
RPTNMLNKMHJFFBH38DC,坡道平面,3409,32.58
RPPVMLOKMHJFFAH68CC,坡道平面,0,19.05
RPWNNLOKMHJFFAH68CC,坡道平面,0,40.22
RPXNMLOKMHJFFDH09DC,坡道平面,0,19.69
RPQPMLQKMHJFFAH38CC,坡道平面,0,33.03
RPQPNLQKMHJFFAH48CC,坡道平面,0,
RPSOMLRKMHJFFBH68CC,坡道平面,0,40.96
RPSOMLRKMHJFFBH68CC,坡道平面,0,40.96
RPPPMLLLMHJFFAH87CC,坡道平面,0,33.40
RPRNMLMLMHJFFEH58EC,坡道平面,0,
RPSTMLOLMHJFFAH98DC,坡道平面,0,
RPXRMLPLMHJFFAH66CC,坡道平面,0,
RPOSMLPLMHJFFAH48CC,坡道平面,0,
RPTNMLKMMHJFFCH28CC,坡道平面,0,36.44
RPVNMLKMMHJFFCH48CC,坡道平面,0,36.44
