編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLMKKIMFFAI97CA,47,71.87,住家用,木造,60年3月12日,二層,一層 二層
RPUQMLTLKIMFFAI76CA,24,576.33,住商用,鋼筋混凝土造,82年8月25日,五層,一層 二層 三層 四層 五層 騎樓 地下層
RPROMLTLKIMFFAI88CA,25,53.30,住家用,鋼筋混凝土造,82年3月25日,五層,四層
RPROMLTLKIMFFAI88CA,25,18.61,共有部份,鋼筋混凝土造,82年3月25日,五層,
RPUNMLKMKIMFFAI28CA,25,84.75,住家用,鋼筋混凝土造,81年7月2日,五層,一層
RPUNMLKMKIMFFAI28CA,25,14.30,共有部份,鋼筋混凝土造,81年7月2日,五層,
RPQNMLKMKIMFFAI87CA,23,138.28,住商用,鋼筋混凝土造,83年7月23日,十一層,一層 二層 三層
RPQNMLKMKIMFFAI87CA,23,30.42,共有部份,鋼筋混凝土造,83年7月23日,十一層,
RPRNMLPKKIMFFAI28CA,22,31.07,住家用,鋼筋混凝土造,85年3月11日,二十層,三層
RPRNMLPKKIMFFAI28CA,22,15.06,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPTNMLOKKIMFFAI38CA,22,26.78,住家用,鋼筋混凝土造,84年10月13日,八層,八層
RPTNMLOKKIMFFAI38CA,22,8.25,共有部份,鋼筋混凝土造,84年10月13日,八層,
RPUNMLNKKIMFFAI38CA,23,425.46,住家用,鋼筋混凝土造,84年1月5日,四層,一層 二層 三層 四層
RPWNMLKMKIMFFAI48CA,39,105.54,住商用,鋼筋混凝土加強磚造,68年3月1日,二層,一層 二層 騎樓
RPVNMLKMKIMFFAI38CA,43,83.42,住家用,鋼筋混凝土加強磚造,63年11月8日,二層,一層 二層
RPPOMLKMKIMFFAI87CA,21,83.36,住家用,鋼筋混凝土造,86年1月31日,十四層,十二層
RPPOMLKMKIMFFAI87CA,21,9.19,共有部份,鋼筋混凝土造,86年1月31日,十四層,
RPPOMLKMKIMFFAI87CA,21,14.42,共有部份,鋼筋混凝土造,86年1月31日,十四層,
RPVOMLKLKIMFFAI38CA,1,352.92,見其他登記事項,見其他登記事項,106年3月22日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLQKKIMFFAI28CA,38,96.52,住家用,鋼筋混凝土造,68年9月7日,二層,一層 二層 騎樓
RPTNMLPKKIMFFAI48CA,24,89.76,住家用,鋼筋混凝土造,82年5月25日,十層,七層
RPTNMLPKKIMFFAI48CA,24,14.35,共有部份,鋼筋混凝土造,82年5月25日,十層,
RPTNMLPKKIMFFAI48CA,24,11.66,共有部份,鋼筋混凝土造,82年5月25日,十層,
RPPOMLTLKIMFFAI68CA,23,70.89,住家用,鋼筋混凝土造,83年6月22日,十三層,四層
RPPOMLTLKIMFFAI68CA,23,21.83,共有部份,鋼筋混凝土造,83年6月22日,十三層,
RPWNMLNKKIMFFAI78EA,27,141.16,住家用,鋼筋混凝土造,79年10月27日,五層,一層 二層 三層 四層 五層
RPQNMLNKKIMFFAI97CA,35,113.60,住家用,鋼筋混凝土加強磚造,71年11月18日,二層,一層 二層
RPRNMLOKKIMFFAI18CA,13,127.03,住家用,鋼筋混凝土造,93年10月29日,十四層,十三層
RPRNMLOKKIMFFAI18CA,13,84.56,共有部份,鋼筋混凝土造,93年10月29日,十四層,
RPPNMLMKJHNFFAI67CA,25,205.42,住商用,鋼筋混凝土造,81年12月10日,十六層,一層 二層 三層 騎樓
RPPNMLMKJHNFFAI67CA,25,12.89,共有部份,鋼筋混凝土造,81年12月10日,十六層,
RPPNMLMKJHNFFAI67CA,25,10.06,共有部份,鋼筋混凝土造,81年12月10日,十六層,
RPSNMLOKKIMFFAI28CA,1,254.71,住家用,見其他登記事項,106年4月28日,四層,一層 二層 三層 四層
RPRNMLSJJHNFFAI38CA,34,188.28,住商用,鋼筋混凝土造,72年11月15日,三層,一層 二層 三層 騎樓 地下層
RPWNMLKLKIMFFAI38CA,34,29.12,住家用,鋼筋混凝土造,72年7月8日,五層,二層
RPWNMLKLKIMFFAI38CA,34,3.46,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPWNMLKLKIMFFAI38CA,34,2.31,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPXPMLSKKIMFFAI76CA,,192.67,見其他登記事項,見其他登記事項,106年4月24日,三層,一層 二層 三層 見其他登記事項
RPWPMLSKKIMFFAI66CA,,193.09,見其他登記事項,見其他登記事項,106年4月24日,三層,一層 二層 三層 見其他登記事項
RPVNMLKLKIMFFAI28CA,27,25.50,住家用,鋼筋混凝土造,79年10月23日,七層,四層
RPVNMLKLKIMFFAI28CA,27,4.28,共有部份,鋼筋混凝土造,79年10月23日,七層,
RPVNMLKLKIMFFAI28CA,27,7.15,共有部份,鋼筋混凝土造,79年10月13日,七層,
RPVNMLKLKIMFFAI28CA,27,25.50,住家用,鋼筋混凝土造,79年10月23日,七層,五層
RPVNMLKLKIMFFAI28CA,27,7.15,共有部份,鋼筋混凝土造,79年10月13日,七層,
RPVNMLKLKIMFFAI28CA,27,25.50,住家用,鋼筋混凝土造,79年10月23日,七層,六層
RPVNMLKLKIMFFAI28CA,27,4.28,共有部份,鋼筋混凝土造,79年10月23日,七層,
RPVNMLKLKIMFFAI28CA,27,7.15,共有部份,鋼筋混凝土造,79年10月13日,七層,
RPVNMLKLKIMFFAI28CA,27,4.28,共有部份,鋼筋混凝土造,79年10月23日,七層,
RPRPMLSKKIMFFAI78CA,2,91.40,住家用,見其他登記事項,106年7月25日,十層,十層 見其他登記事項
