鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
信義區,建物,基隆市信義區東光路1巷1~30號,0.0,,,,1061117,土地0建物2車位0,全,一層,透天厝,,磚造,0490401,62.54,4,2,1,有,無,1660000,26543,,0.0,0,含增建或未登記建物。座落土地係向國有財產局承租，兩建物打通隔間,RPTPMLQKKIMFFBC28CA
信義區,房地(土地+建物),基隆市信義區深澳坑路1~30號,8.19,住,,,1061113,土地4建物1車位0,十五層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,46.86,1,1,1,有,有,1530000,32650,,0.0,0,,RPSNMLKLKIMFFBC47CA
中正區,房地(土地+建物)+車位,基隆市中正區義一路61~90號,33.89,商,,,1061113,土地2建物1車位2,二層,十層,辦公商業大樓,商業用,鋼筋混凝土造,0860503,385.87,0,0,0,無,有,22000000,62726,坡道機械,51.08,1000000,,RPWNMLKLKIMFFBC87CA
中正區,房地(土地+建物),基隆市中正區新豐街451~480號,14.95,其他,,,1061111,土地5建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,81.5,2,1,1,有,有,4200000,51534,,0.0,0,,RPUNMLPLKIMFFBC18CA
信義區,房地(土地+建物),基隆市信義區深溪路55巷31~60號,6.37,住,,,1061117,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880122,28.03,1,1,1,有,有,1500000,53514,,0.0,0,,RPXOMLPLKIMFFBC58CA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街161巷91~120號,34.26,住,,,1061115,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051007,154.85999999999999,3,2,2,有,有,9800000,63283,坡道平面,24.54,0,,RPPNMLMJJHNFFBC07CA
安樂區,房地(土地+建物),基隆市安樂區中平街31~60號,42.74,住,,,1061120,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670203,82.4,3,2,1,有,無,1300000,15777,,0.0,0,,RPWNMLMKKIMFFCC08CA
暖暖區,房地(土地+建物),基隆市暖暖區寧靜街60巷1~30號,30.2,住,,,1061107,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840111,118.69,3,2,2,有,無,4000000,33701,,0.0,0,,RPRNMLOKKIMFFCC77CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街379巷121~150號,38.0,住,,,1061113,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820729,90.33,3,2,2,有,無,2830000,31330,,0.0,0,,RPSNMLOKKIMFFCC87CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路277巷61~90號,18.38,住,,,1061014,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990420,133.26,3,2,2,有,有,6300000,47276,坡道平面,0.0,0,,RPPOMLLLKIMFFCC47CA
