編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPXNMLMKKIMFFAV27CA,和平段,1959.40,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPQOMLMKKIMFFAV66CA,澱粉段,13.68,非都市：特定農業區 ; 非都市編定：交通用地
RPQOMLMKKIMFFAV66CA,澱粉段,8.28,非都市：特定農業區 ; 非都市編定：交通用地
RPQOMLMKKIMFFAV66CA,澱粉段,200.25,非都市：特定農業區 ; 非都市編定：農牧用地
RPPOMLLKKIMFFAV09CA,興安段,274.64,都市：住
RPSNMLNKKIMFFAV86CA,台東段,7.92,都市：住
RPPNMLNKKIMFFCV86DA,康源段,102.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPOMLMKKIMFFAV66DA,光明段,704.43,都市：其他
RPUNMLNKKIMFFAV07CA,下賓朗段,103.35,非都市：一般農業區 ; 非都市編定：農牧用地
RPUNMLNKKIMFFAV07CA,下賓朗段,67.56,非都市：鄉村區 ; 非都市編定：交通用地
RPQNMLRKKIMFFDV37CA,北橋段,144.70,都市：住
RPQNMLRKKIMFFDV37CA,北溪段,21.96,都市：其他
RPQNMLRKKIMFFDV37CA,北溪段,1.23,都市：住
RPPNMLTKKIMFFDV47CA,秀山段,10.39,都市：住
RPPNMLMKKIMFFCV76DA,萬朝段,4276.80,非都市：一般農業區 ; 非都市編定：農牧用地
RPPNMLPLKIMFFBV96CA,忠勇段,111.91,都市：住
RPSNMLOKKIMFFAV96CA,普優瑪段,133.00,都市：住
RPTNMLOKKIMFFAV07CA,射馬干段,474.21,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLOKKIMFFAV07CA,射馬干段,424.96,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPNMLOKKIMFFAV66CA,常德段,294.25,都市：住
RPPNMLOKKIMFFAV66CA,常德段,167.94,都市：其他
RPQNMLNKKIMFFAV66CA,豐年段,20.65,都市：住
RPXNMLNKKIMFFAV37CA,台東段,1.02,都市：商
RPWNMLOKKIMFFAV37CA,自強段,90.00,都市：住
RPRNMLOKKIMFFAV86CA,中山段,83.00,都市：住
RPXNMLOKKIMFFAV47CA,新生段,13.65,都市：住
RPUNMLOKKIMFFAV17CA,自強段,89.00,都市：住
RPOOMLOKKIMFFAV66CA,豐年段,17.00,都市：住
RPPNMLOKKIMFFDV96CA,金星段,1395.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLPLKIMFFAV96DA,豐富段,275.69,都市：其他
RPPNMLLLKIMFFDV76CA,蘭里段,450.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLTKKIMFFDV57CA,荒野段,107.42,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPPNMLOKKIMFFBV76CA,永福段,5618.59,非都市：風景區 ; 非都市編定：農牧用地
SPPNMLPLKIMFFAV07DA,豐富段,203.39,都市：其他
RPQNMLPKKIMFFAV86CA,台東段,11.00,都市：住
