鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
嘉義市,房地(土地+建物),嘉義市嘉義市新生路576巷91~120號,224.0,住,,,1061121,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840105,425.46,5,3,6,有,無,20000000,47008,,0.0,0,,RPUNMLNKKIMFFAI38CA
嘉義市,土地,埤子頭段391~420地號,144.0,其他,,,1061117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,41667,,0.0,0,道路用地，總價300萬住宅區，總價300萬,RPPNMLOKKIMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市新民路756巷1~30號,49.0,住,,,1061128,土地1建物1車位0,全,二層,透天厝,住家用,木造,0600312,71.87,3,1,1,有,無,1800000,25045,,0.0,0,,RPRNMLMKKIMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市西區自強街195巷31~60號,4.83,商,,,1061128,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841013,35.03,1,1,1,有,有,805000,22980,,0.0,0,,RPTNMLOKKIMFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路151~180號,4.35,住,,,1061120,土地1建物1車位0,三層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,46.13,1,1,1,有,有,1100000,23846,,0.0,0,,RPRNMLPKKIMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市北興街410巷1~30號,142.0,住,,,1061117,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1060322,352.92,6,2,7,有,無,17500000,49586,,0.0,0,,RPVOMLKLKIMFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路241巷31~60號,21.0,住,,,1061125,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820325,71.91,3,1,2,有,無,2800000,38938,,0.0,0,有電梯,RPROMLTLKIMFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市保安一路31~60號,149.0,住,,,1061117,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0820825,576.33,10,4,9,有,無,16700000,28976,,0.0,0,,RPUQMLTLKIMFFAI76CA
嘉義市,房地(土地+建物),嘉義市嘉義市義教街601~630號,25.77,住,,,1061128,土地1建物1車位0,一層，二層，三層,十一層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830723,168.7,3,2,3,有,有,4300000,25489,,0.0,0,,RPQNMLKMKIMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市北港路31~60號,31.29,住,,,1061111,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810702,99.05,3,2,2,有,有,3200000,32307,,0.0,0,,RPUNMLKMKIMFFAI28CA
