編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLNKKIMFFAU09CA,嘉平段,10.78,都市：其他
RPXOMLMKKIMFFAU27CA,仁恥段,23.66,都市：住
RPPNMLNKKIMFFAU09CA,嘉平段,167.00,都市：商
RPPNMLNKKIMFFAU09CA,嘉平段,41.00,都市：住
RPXOMLMKKIMFFAU27CA,仁恥段,.18,都市：住
RPQNMLNKKIMFFAU56CA,富國段,15.22,都市：住
RPTOMLMKKIMFFAU86CA,自強段,232.00,都市：住
RPWNMLNKKIMFFAU17CA,宜安段,14.28,都市：住
RPQOMLMKKIMFFAU76EA,德安段,6.00,都市：其他
RPQNMLMKKIMFFCU66CA,清水段,8642.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLNKKIMFFCU66CA,玉璞段,73.00,都市：住
RPPNMLNKKIMFFCU66CA,玉璞段,36.00,都市：住
RPQNMLNKKIMFFCU76CA,東里段,28.87,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLNKKIMFFCU76CA,東里段,470.43,非都市：特定農業區 ; 非都市編定：農牧用地
RPROMLTKKIMFFAU37CA,下台地段,2480.70,非都市：一般農業區 ; 非都市編定：農牧用地
RPTOMLTKKIMFFAU57CA,慶豐段,84.00,都市：住
RPVOMLSJJHNFFAU47CA,民意段,104.00,都市：住
RPTNMLOKKIMFFAU96CA,永安段,108.77,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPUNMLOKKIMFFAU07CA,佳民段,3335.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPOOMLMJJHNFFAU78CA,自強段,5.63,都市：住
RPSNMLNKKIMFFCU96CA,玉昌段,190.00,都市：住
RPXOMLSKKIMFFAU87CA,廣賢段,54.28,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOPMLSKKIMFFAU17DA,富國段,16.16,都市：住
RPUOMLSJJHNFFAU37CA,嘉南段,89.00,都市：住
