鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
南屯區,土地,大新段691~720地號,757.0,住,,,1061204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,200000,264,,0.0,0,,RPPPMLLKKIMFFCB57CC
南屯區,建物,臺中市南屯區干城街301~330號,0.0,,,,1061207,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970226,117.43,0,0,0,無,有,無,55000,468,,0.0,0,,RPQPMLLKKIMFFCB67CC
南屯區,土地,永富段241~270地號,182.13,住,,,1061207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,50000,275,,0.0,0,地上物鐵皮屋一棟,RPSPMLLKKIMFFCB87CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段151~180號,15.6,住,,,1061121,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,161.47,3,2,2,有,有,有,17715,110,坡道平面,0.0,0,,RPSQMLLKKIMFFCB97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段61~90號,7.43,住,,,1061114,土地1建物1車位1,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,127.67,3,2,2,有,有,有,24000,188,坡道機械,18.57,0,租金含管理費及一個機車位。,RPTQMLLKKIMFFCB08CC
西屯區,建物,臺中市西屯區大祥街1~30號,0.0,住,,,1061114,土地0建物1車位0,十四層,21,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860118,159.4,3,1,2,有,有,有,21000,132,,0.0,0,,RPORMLLKKIMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,5.99,商,,,1061204,土地1建物1車位0,十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.53999999999999,0,0,0,無,有,有,15000,256,,0.0,0,,RPSRMLLKKIMFFCB08CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,7.04,商,,,1061201,土地1建物1車位1,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,106.38,0,0,0,無,有,有,18500,174,坡道平面,0.0,0,,RPURMLLKKIMFFCB28CC
北屯區,土地,南興段1~30地號,1777.51,住,,,1061117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,220000,124,,0.0,0,,RPRNMLLKKIMFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區軍福十三路121~150號,13.76,住,,,1061202,土地1建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,70.32,2,2,2,有,有,有,13500,192,,0.0,0,,RPTNMLLKKIMFFBB67CC
