編號,車位類別,車位價格,車位面積平方公尺
RPSNMLTJJHNFFAE18CA,坡道平面,1680000,27.21
RPUNMLNKKIMFFBE08CA,坡道平面,0,
RPXNMLKLKIMFFAE08CA,坡道平面,0,
RPQNMLMKKIMFFCE67CA,升降機械,0,
RPROMLLKKIMFFCE77CA,坡道機械,0,
RPWNMLOKKIMFFCE48CA,坡道平面,0,20.63
RPROMLKLKIMFFCE77CA,坡道平面,0,15.25
RPUNMLOKKIMFFCE28CA,坡道平面,0,20.63
RPPPMLNKKIMFFCE87CA,坡道平面,0,22.51
RPXNMLTJJHNFFCE88CA,坡道平面,0,
RPXNMLTJJHNFFCE88CA,坡道平面,0,
RPUNMLTJJHNFFCE58CA,坡道平面,0,
RPUNMLTJJHNFFCE58CA,坡道平面,0,
RPWNMLTJJHNFFCE78CA,坡道平面,0,
RPVNMLTJJHNFFCE68CA,坡道平面,0,
RPSNMLTJJHNFFCE38CA,坡道平面,0,
RPSNMLPKKIMFFDE28CA,坡道平面,990000,16.73
RPSNMLSKKIMFFDE58CA,坡道機械,0,13.69
RPUPMLPLKIMFFDE78CA,坡道平面,1500000,36.00
RPSOMLSKKIMFFDE68CA,坡道平面,0,20.11
RPXNMLOJJHNFFDE48CA,坡道平面,0,
RPWPMLPLKIMFFDE98CA,坡道平面,0,36.00
RPWPMLPLKIMFFDE98CA,坡道平面,0,36.00
RPXNMLTJJHNFFDE98CA,坡道平面,0,
RPSNMLNKKIMFFEE18CA,坡道機械,0,11.86
RPOPMLOKKIMFFEE08CA,坡道平面,0,28.69
RPQOMLNKKIMFFEE08CA,坡道平面,0,
RPUOMLOKKIMFFEE58CA,坡道平面,0,36.69
RPUNMLMJJHNFFEE08CA,坡道平面,0,15.33
RPVPMLMKKIMFFEE58CA,坡道機械,0,
RPPNMLSKKIMFFEE38CA,坡道平面,0,
RPROMLTKKIMFFEE78CA,坡道平面,0,
RPUPMLOJJHNFFEE48CA,坡道平面,1280000,29.84
RPUNMLPJJHNFFEE38CA,坡道平面,1600000,32.43
RPUNMLPJJHNFFEE38CA,坡道平面,1800000,32.43
RPVNMLPJJHNFFEE48CA,坡道平面,0,
RPOOMLPJJHNFFEE87CA,坡道平面,0,
RPOOMLPJJHNFFEE87CA,坡道機械,0,
RPQOMLNKKIMFFGE28CA,坡道平面,0,
RPUOMLMLKIMFFGE68CA,坡道平面,0,
RPSOMLNJJHNFFGE28CA,坡道平面,1000000,23.02
RPROMLNJJHNFFGE18CA,坡道平面,1000000,23.02
RPTOMLNJJHNFFGE38CA,坡道平面,1000000,23.02
RPQOMLPKKIMFFIE68CA,一樓平面,0,
RPUOMLNJJHNFFGE48CA,坡道平面,1000000,23.02
RPPOMLMKKIMFFEE97DA,坡道平面,0,28.79
RPPNMLNKKIMFFLE68DA,坡道平面,450000,
RPSPMLNKKIMFFGE68DA,坡道平面,0,16.33
RPPNMLPKJHNFFFE18DA,坡道平面,0,
RPUOMLTJJHNFFGE09CA,坡道平面,0,
RPSOMLTJJHNFFGE88CA,坡道平面,0,
