鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南投市,房地(土地+建物),南投縣南投市平山二路66巷1~30號,59.0,住,,,1061116,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0921209,154.09,4,2,3,有,無,5830000,37835,,0.0,0,,RPVNMLLKKIMFFAM68CA
南投市,房地(土地+建物),南投縣南投市平山一路1~30號,18.02,住,,,1061120,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820104,104.19,3,2,2,有,有,2100000,20155,,0.0,0,特殊交易急賣。,RPVNMLOKKIMFFAM98CA
南投市,房地(土地+建物),南投縣南投市彰南路三段1211巷2弄1~30號,84.2,住,,,1061117,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041005,178.37,4,2,3,有,無,9500000,53260,,0.0,0,,RPUNMLPLKIMFFAM09CA
中寮鄉,土地,二重溪段211~240地號,4111.0,,山坡地保育區,農牧用地,1061120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4240000,1031,,0.0,0,,RPQOMLMJJHNFFAM18CA
中寮鄉,土地,義民段181~210地號,184.53,住,,,1061130,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1084,,0.0,0,土地增值稅由買方繳納，稅額為206405元（未包含總價內）。,RPRNMLSJJHNFFAM78CA
草屯鎮,土地,新御史段1231~1260地號,270.2,農,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1634600,6050,,0.0,0,,RPTNMLNKKIMFFBM78CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路181~210號,78.0,,鄉村區,乙種建築用地,1061121,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830511,155.1,5,2,3,有,無,4200000,27079,,0.0,0,受債權債務影響或債務抵償之交易。,RPQNMLTKKIMFFBM09CA
草屯鎮,土地,中興段1681~1710地號,122.0,住,,,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7012000,57475,,0.0,0,,RPRNMLPLKIMFFBM88CA
草屯鎮,土地,中興段1681~1710地號,108.0,住,,,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6207300,57475,,0.0,0,,RPSNMLPLKIMFFBM98CA
草屯鎮,土地,新富寮段241~270地號,636.44,農,,,1061111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9630000,15131,,0.0,0,,RPRNMLPJJHNFFBM58CA
魚池鄉,土地,山楂腳段91~120地號,951.0,,特定農業區,農牧用地,1051227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1580000,1661,,0.0,0,,RPQNMLMKKIMFFCM48CA
埔里鎮,土地,水頭段1021~1050地號,2500.0,,山坡地保育區,農牧用地,1061123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100626,1240,,0.0,0,,RPOOMLNKKIMFFCM48CA
埔里鎮,房地(土地+建物),南投縣埔里鎮西安路二段305巷1~30號,152.6,,鄉村區,乙種建築用地,1060914,土地3建物1車位0,全,二層,透天厝,住家用,鋼骨鋼筋混凝土造,0930326,152.35,4,2,4,有,無,6000000,39383,,0.0,0,,RPQNMLTKKIMFFCM56CA
埔里鎮,房地(土地+建物),南投縣埔里鎮水頭路31~60號,1848.84,,特定農業區,農牧用地,1061019,土地1建物1車位0,一層,一層,農舍,農舍,見其他登記事項,0940201,82.32,2,1,1,有,無,13500000,,,0.0,0,權利人共2人,權利範圍各1/2,RPRNMLKLKIMFFCM48CA
仁愛鄉,土地,望洋段181~210地號,11833.0,,森林區,農牧用地,1061026,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,592,,0.0,0,包含水源及電力設施在內,RPSNMLMLKIMFFCM78CA
埔里鎮,土地,梅林段571~600地號,174.5,住,,,1061124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,18625,,0.0,0,原買賣有爭議,返還原所有權人,RPQNMLQLKIMFFCM98CA
國姓鄉,土地,墘溝段1~30地號,5163.0,,山坡地保育區,農牧用地,1061116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6711900,1300,,0.0,0,,RPTNMLPJJHNFFCM88CA
埔里鎮,房地(土地+建物),南投縣埔里鎮青田三街27巷1~30號,82.04,住,,,1061103,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0980115,202.38,8,0,8,有,無,10000000,49412,,0.0,0,,RPSNMLTJJHNFFCM56CA
鹿谷鄉,土地,新初鄉段1141~1170地號,2936.98,,一般農業區,農牧用地,1061129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1021,,0.0,0,,RPRNMLRLKIMFFDM66CA
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉永隆村4鄰中央巷31~60號,212.61,工,,,1061120,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0961023,241.16,4,2,4,有,無,6600000,27368,,0.0,0,,RPPNMLPJJHNFFDM58CA
埔里鎮,土地,北環段211~240地號,83.0,住,,,1061118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,24096,,0.0,0,共有人4人持有,RPOOMLOKKIMFFCM68DA
南投市,土地,營盤口段601~630地號,2445.0,其他,,,1061029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530000,217,,0.0,0,,RPSNMLSKKIMFFAM56DA
草屯鎮,土地,新富寮段1021~1050地號,2.77,住,,,1061122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,122185,44110,,0.0,0,向政府機關承購之案件。,RPOOMLNKKIMFFBM48DA
魚池鄉,土地,木屐��段151~180地號,346.67,,山坡地保育區,農牧用地,1061127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,943800,2722,,0.0,0,權利人共二人（含未辦保存建物）,RPRNMLTKKIMFFCM76DA
竹山鎮,土地,安定段301~330地號,283.91,住,,,1060907,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2449588,8628,,0.0,0,,RPSNMLOKKIMFFDM98CA
竹山鎮,房地(土地+建物),南投縣竹山鎮建國四路159巷1~30號,131.08,住,,,1061020,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0740717,119.04,5,3,2,有,無,4650000,39063,,0.0,0,,RPVNMLTKKIMFFDM17CA
埔里鎮,土地,仁愛段91~120地號,79.56,住,,,1061103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7600000,95525,,0.0,0,畸零地或有合併使用之交易。,RPWNMLPLKIMFFCM86CA
