編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLMKKIMFFCJ88CC,5,56.59,住商用,鋼筋混凝土造,102年3月15日,三層,
RPVNMLPKKIMFFBJ09CC,10,26.65,商業用,鋼筋混凝土造,96年12月4日,十一層,
RPVNMLPKKIMFFBJ09CC,10,4.43,共用部分,鋼筋混凝土造,96年12月4日,十三層,
RPVNMLPKKIMFFBJ09CC,10,8.09,共用部分,鋼筋混凝土造,96年12月4日,十三層,
RPQPMLPKKIMFFBJ78CC,13,167.17,住商用,鋼筋混凝土造,93年7月20日,四層,
RPQPMLPKKIMFFBJ78CC,8,33.11,共用部分,鋼筋混凝土造,99年1月15日,二十二層,
RPQPMLPKKIMFFBJ78CC,8,41.28,共用部分,鋼筋混凝土造,99年1月15日,二十二層,
RPWNMLPKKIMFFBJ56CC,5,111.75,住家用,鋼筋混凝土造,101年9月24日,二十五層,
RPWNMLPKKIMFFBJ56CC,5,97.78,見其他登記事項,鋼筋混凝土造,101年9月24日,二十五層,
RPWNMLPKKIMFFBJ56CC,5,24.44,見其他登記事項,鋼筋混凝土造,101年9月24日,二十五層,
RPUNMLPKKIMFFBJ98CC,8,225.12,商業用,鋼筋混凝土造,99年2月8日,十八層,
RPUNMLPKKIMFFBJ98CC,8,202.08,共用部分,鋼筋混凝土造,99年2月8日,十八層,
RPOOMLNKKIMFFBJ28CC,2,69.85,見其他登記事項,鋼筋混凝土造,104年9月3日,十一層,
RPOOMLNKKIMFFBJ28CC,2,53.42,見其他登記事項,鋼筋混凝土造,104年9月3日,十一層,
RPOOMLNKKIMFFBJ28CC,2,25.50,見其他登記事項,鋼筋混凝土造,104年9月3日,十一層,
RPUNMLOKKIMFFBJ88CC,8,335.14,住商用,鋼筋混凝土造,99年1月6日,二十層,
RPUNMLOKKIMFFBJ88CC,8,121.95,共有部份,鋼筋混凝土造,99年1月6日,二十三層,
