編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLMKKIMFFAI97CA,白川段,42.00,都市：住
RPRNMLMKKIMFFAI97CA,白川段,7.00,都市：住
RPUQMLTLKIMFFAI76CA,埤子頭段新厝小段,149.00,都市：住
RPROMLTLKIMFFAI88CA,下路頭段,21.00,都市：住
RPUNMLKMKIMFFAI28CA,竹圍子段,23.69,都市：住
RPUNMLKMKIMFFAI28CA,竹圍子段,7.61,都市：住
RPQNMLKMKIMFFAI87CA,頂庄段,25.77,都市：住
RPRNMLPKKIMFFAI28CA,下路頭段,4.35,都市：住
RPTNMLOKKIMFFAI38CA,劉厝段劉厝小段,4.83,都市：商
RPPNMLOKKIMFFAI97CA,埤子頭段,94.00,都市：其他
RPPNMLOKKIMFFAI97CA,埤子頭段,50.00,都市：住
RPUNMLNKKIMFFAI38CA,台斗坑段,62.00,都市：住
RPUNMLNKKIMFFAI38CA,台斗坑段,162.00,都市：住
RPPNMLPKKIMFFAI28EA,興村段,3.30,都市：住
RPPNMLPKKIMFFAI28EA,興村段,2.30,都市：住
RPPNMLPKKIMFFAI28EA,興村段,1.50,都市：住
RPPNMLPKKIMFFAI28EA,興村段,.80,都市：住
RPPNMLPKKIMFFAI28EA,興村段,.10,都市：住
RPXNMLNKKIMFFAI88EA,下路頭段,65.16,都市：住
RPXNMLKMKIMFFAI58CA,埤子頭段,160.00,都市：住
RPXNMLKMKIMFFAI58CA,埤子頭段,88.00,都市：住
RPXNMLKMKIMFFAI58CA,埤子頭段,2.00,都市：其他
RPWNMLKMKIMFFAI48CA,湖內段,8.00,都市：住
RPWNMLKMKIMFFAI48CA,湖內段,82.00,都市：住
RPVNMLKMKIMFFAI38CA,下路頭段,66.00,都市：住
RPPOMLKMKIMFFAI87CA,興村段,12.60,都市：住
RPVOMLKLKIMFFAI38CA,北社尾段,142.00,都市：住
RPQNMLQKKIMFFAI28CA,車店段,78.00,都市：住
RPQNMLQKKIMFFAI28CA,車店段,1.00,都市：住
RPTNMLPKKIMFFAI48CA,北園段,17.06,都市：住
RPPOMLTLKIMFFAI68CA,港子坪段港坪小段,11.59,都市：住
RPWNMLNKKIMFFAI78EA,車店段車店小段,75.00,都市：住
RPQNMLNKKIMFFAI97CA,後庄段,87.00,都市：住
RPRNMLOKKIMFFAI18CA,白川段,35.62,都市：住
RPPNMLMKJHNFFAI67CA,興村段,3.26,都市：住
RPPNMLMKJHNFFAI67CA,興村段,19.62,都市：住
RPSNMLOKKIMFFAI28CA,劉厝段玉山小段,139.59,都市：住
RPRNMLSJJHNFFAI38CA,竹圍子段,92.00,都市：住
RPWNMLKLKIMFFAI38CA,盧厝段,11.52,都市：住
RPXPMLSKKIMFFAI76CA,埤子頭段,87.00,都市：住
RPXPMLSKKIMFFAI76CA,埤子頭段,19.92,都市：住
RPWPMLSKKIMFFAI66CA,埤子頭段,89.00,都市：住
RPWPMLSKKIMFFAI66CA,埤子頭段,19.92,都市：住
RPVNMLKLKIMFFAI28CA,車店段,24.38,都市：住
RPRPMLSKKIMFFAI78CA,竹圍子段,39.88,都市：住
RPRPMLSKKIMFFAI78CA,竹圍子段,.22,都市：住
RPWNMLTKKIMFFAI56CA,彌陀段,6.00,都市：住
RPWNMLTKKIMFFAI56CA,彌陀段,15.00,都市：住
RPWNMLTKKIMFFAI56CA,彌陀段,98.00,都市：住
RPWNMLTKKIMFFAI56CA,彌陀段,22.71,都市：住
