編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLLKKIMFFCA57CC,吉林段四小段,.00,都市：商
RPOOMLLKKIMFFCA27CC,榮星段三小段,.00,都市：商
RPUNMLLKKIMFFCA77CC,吉林段四小段,.00,都市：商
RPXNMLLKKIMFFCA08CC,吉林段四小段,.00,都市：商
RPVNMLLKKIMFFBA77CC,圓環段三小段,.00,都市：商
RPRNMLLKKIMFFCA47CC,吉林段二小段,.00,都市：商
RPTOMLLKKIMFFCA77CC,潭美段五小段,.00,都市：其他
RPPOMLLKKIMFFCA37CC,北安段三小段,.00,都市：住
RPWNMLLKKIMFFCA97CC,北安段三小段,.00,都市：住
RPXNMLLKKIMFFDA18CC,逸仙段三小段,.00,都市：住
RPXNMLLKKIMFFDA18CC,逸仙段三小段,.00,都市：商
RPWNMLLKKIMFFDA08CC,美仁段二小段,.00,都市：住
RPQOMLLKKIMFFBA37CC,迪化段一小段,.00,都市：商
RPQOMLLKKIMFFBA37CC,迪化段一小段,.00,都市：商
RPTNMLLKKIMFFCA67CC,正義段二小段,.00,都市：商
RPTNMLLKKIMFFCA67CC,正義段二小段,.00,都市：商
RPOPMLLKKIMFFDA47CC,敦化段三小段,.00,非都市： ; 非都市編定：
RPQOMLLKKIMFFEA67CC,蘭雅段三小段,.00,都市：住
RPOOMLLKKIMFFDA37CC,美仁段一小段,.00,都市：住
RPSOMLLKKIMFFEA87CC,光華段二小段,.00,都市：住
RPXOMLLKKIMFFDA28CC,敦化段三小段,.00,非都市： ; 非都市編定：
RPWOMLLKKIMFFDA18CC,美仁段二小段,.00,都市：住
RPWNMLLKKIMFFFA28CC,仁愛段一小段,.00,都市：商
RPSPMLLKKIMFFDA87CC,三興段一小段,.00,都市：商
RPROMLLKKIMFFFA87CC,復興段二小段,.00,都市：住
RPXNMLLKKIMFFFA38CC,通化段三小段,.00,都市：商
RPXNMLLKKIMFFFA38CC,通化段三小段,.00,都市：住
RPROMLLKKIMFFEA77CC,振興段三小段,.00,都市：商
RPUNMLLKKIMFFFA08CC,金華段一小段,.00,都市：商
RPUNMLLKKIMFFFA08CC,金華段一小段,.00,都市：商
RPVOMLLKKIMFFFA28CC,復興段二小段,.00,都市：住
RPROMLMKKIMFFFA97CC,通化段六小段,.00,都市：其他
RPXOMLLKKIMFFFA48CC,復興段一小段,.00,都市：商
RPVNMLMKKIMFFEA18CC,陽明段二小段,.00,都市：商
RPVNMLMKKIMFFEA18CC,陽明段二小段,.00,都市：其他
RPSOMLLKKIMFFFA97CC,辛亥段六小段,.00,都市：住
RPPOMLMKKIMFFEA67CC,天母段二小段,.00,都市：住
RPQNMLMKKIMFFEA67CC,振興段二小段,.00,都市：商
RPRNMLMKKIMFFEA77CC,文林段一小段,.00,都市：住
RPWNMLMKKIMFFBA97CC,大同段一小段,.00,都市：商
RPSNMLMKKIMFFEA87CC,奇岩段一小段,.00,都市：住
RPWNMLMKKIMFFEA28CC,芝蘭段四小段,.00,都市：住
RPTNMLMKKIMFFEA97CC,芝山段一小段,.00,都市：住
RPPOMLMKKIMFFBA37CC,市府段一小段,.00,都市：其他
RPRNMLMKKIMFFCA57CC,中山段二小段,.00,都市：商
RPOPMLMKKIMFFBA37CC,迪化段一小段,.00,都市：商
RPOPMLMKKIMFFBA37CC,迪化段一小段,.00,都市：商
RPSNMLMKKIMFFCA67CC,正義段二小段,.00,都市：商
RPQNMLMKKIMFFCA47CC,長春段三小段,.00,都市：其他
RPROMLMKKIMFFBA57CC,圓環段二小段,.00,都市：商
RPTOMLMKKIMFFCA87CC,北安段一小段,.00,都市：住
RPVOMLMKKIMFFCA08CC,中山段四小段,15.27,都市：住
RPQPMLMKKIMFFCA67CC,吉林段四小段,.00,都市：商
RPWQMLMKKIMFFCA38CC,吉林段四小段,.00,都市：商
RPPNMLNKKIMFFBA37CC,莒光段四小段,.00,都市：住
RPPNMLNKKIMFFBA37CC,莒光段四小段,.00,都市：住
RPOOMLNKKIMFFDA57CC,民生段,.00,都市：住
RPXPMLMKKIMFFCA38CC,中山段一小段,.00,都市：商
RPSNMLNKKIMFFEA97CC,福林段一小段,.00,都市：住
RPWOMLNKKIMFFDA38CC,信義段三小段,.00,都市：其他
RPSNMLNKKIMFFCA77CC,康寧段三小段,.00,都市：住
RPTNMLNKKIMFFCA87CC,碧湖段一小段,.00,都市：住
RPXQMLNKKIMFFEA78CC,百齡段五小段,.00,都市：住
RPOQMLNKKIMFFEA87CC,芝蘭段四小段,.00,都市：住
RPQPMLNKKIMFFDA87CC,敦化段一小段,.00,都市：商
RPQPMLNKKIMFFDA87CC,敦化段一小段,.00,都市：商
RPPOMLNKKIMFFAA37CC,南海段二小段,.00,都市：住
RPOOMLNKKIMFFFA77CC,大安段三小段,.00,非都市： ; 非都市編定：
RPUOMLNKKIMFFCA08CC,中山段二小段,.00,都市：商
RPSOMLNKKIMFFAA67CC,萬隆段二小段,.00,都市：商
RPUOMLNKKIMFFAA87CC,興泰段一小段,.00,都市：住
RPRNMLOKKIMFFAA57CC,河堤段二小段,.00,都市：商
RPUNMLOKKIMFFFA38CC,大安段三小段,.00,都市：商
RPUNMLOKKIMFFFA38CC,大安段三小段,.00,都市：商
RPXNMLOKKIMFFFA68CC,懷生段一小段,.00,都市：商
RPXPMLNKKIMFFEA78DC,振興段三小段,.00,都市：住
RPQNMLOKKIMFFBA57CC,莒光段三小段,.00,非都市： ; 非都市編定：
RPRNMLOKKIMFFDA87CC,南港段二小段,.00,都市：商
RPQNMLPKKIMFFBA67CC,中正段二小段,.00,都市：商
RPUPMLNKKIMFFEA48DC,天母段二小段,.00,都市：住
RPQOMLOKKIMFFEA97CC,天母段三小段,.00,都市：住
RPPOMLPKKIMFFCA77CC,吉林段四小段,.00,都市：住
RPQOMLPKKIMFFBA77CC,大龍段一小段,.00,都市：住
RPPOMLPKKIMFFCA77CC,吉林段四小段,.00,都市：住
RPPOMLPKKIMFFDA87CC,美仁段二小段,.00,都市：商
RPVNMLPKKIMFFCA28CC,西湖段四小段,.00,都市：工
RPPNMLOKKIMFFBA47CC,雙園段二小段,.00,都市：住
RPTOMLPKKIMFFEA38CC,大業段一小段,.00,都市：住
RPROMLPKKIMFFEA18CC,大業段一小段,.00,都市：住
RPUOMLPKKIMFFEA48CC,大業段一小段,.00,都市：住
RPWOMLPKKIMFFEA68CC,振興段三小段,.00,都市：商
RPVOMLPKKIMFFEA58CC,三玉段一小段,.00,都市：住
RPOPMLPKKIMFFEA97CC,天母段三小段,.00,都市：住
RPQNMLQKKIMFFDA97CC,延吉段三小段,8.87,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,.19,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,49.33,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,2.44,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,1.27,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,.89,都市：其他
RPQNMLQKKIMFFDA97CC,延吉段三小段,.64,都市：其他
RPTOMLPKKIMFFDA28CC,福德段二小段,.00,都市：住
RPRNMLSKKIMFFDA28CC,三興段三小段,.00,都市：商
RPPOMLSKKIMFFBA97CC,公園段二小段,.00,都市：商
RPSNMLSKKIMFFCA28CC,西湖段四小段,148.76,都市：工
RPQOMLSKKIMFFBA08CC,直興段一小段,.00,都市：商
RPQNMLRKKIMFFDA08CC,祥和段三小段,2890.00,都市：住
RPUTMLSKKIMFFCA09CC,榮星段五小段,9.03,都市：住
RPTTMLSKKIMFFCA98CC,中山段三小段,.00,都市：商
RPPPMLPKKIMFFCA87CC,西湖段四小段,.00,都市：商
RPXNMLSKKIMFFAA58CC,萬隆段二小段,.00,都市：商
RPOOMLSKKIMFFAA77CC,南海段一小段,.00,都市：商
RPQNMLSKKIMFFEA28CC,天山段二小段,.00,都市：住
RPROMLSKKIMFFEA48CC,振興段三小段,.00,都市：商
RPVOMLPKKIMFFDA48CC,�祟M段三小段,.00,都市：住
RPSNMLPKKIMFFEA18CC,天母段一小段,.00,都市：住
RPQOMLTKKIMFFEA48CC,振興段二小段,.00,都市：商
RPWOMLSKKIMFFEA98CC,天母段四小段,.00,都市：住
RPPPMLTKKIMFFEA48CC,永新段三小段,.00,都市：商
RPQPMLTKKIMFFEA58CC,陽明段一小段,.00,都市：商
RPTPMLTKKIMFFEA88CC,三玉段三小段,.00,都市：住
RPOOMLTKKIMFFAA87CC,永昌段二小段,13.27,都市：住
RPOOMLTKKIMFFAA87CC,永昌段二小段,.78,都市：其他
RPTOMLTKKIMFFAA38CC,萬隆段二小段,.00,都市：住
RPXOMLSKKIMFFCA88CC,吉林段一小段,26.84,都市：住
RPSOMLTKKIMFFCA48CC,碧湖段四小段,.00,都市：其他
RPWOMLTKKIMFFCA88CC,榮星段六小段,120.24,都市：住
RPUPMLTKKIMFFCA78CC,長安段一小段,.00,都市：商
RPXNMLTKKIMFFCA88CC,碧湖段三小段,.00,都市：住
RPWQMLTKKIMFFCA09CC,榮星段四小段,.00,非都市： ; 非都市編定：
RPPNMLQKKIMFFAA57CC,河堤段五小段,.00,都市：住
