編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQOMLLLKIMFFCC57CA,武嶺段,39.89,都市：住
RPPOMLLLKIMFFCC47CA,源遠段,18.38,都市：住
RPSNMLOKKIMFFCC87CA,暖暖段東勢坑小段,38.00,都市：住
RPPNMLQLKIMFFCC87CA,新會段,18.89,都市：住
RPWNMLSLKIMFFCC78CA,暖暖段暖暖小段,23.10,都市：住
RPSNMLKLKIMFFBC47CA,深美段,7.67,都市：住
RPSNMLKLKIMFFBC47CA,深美段,.04,都市：其他
RPSNMLKLKIMFFBC47CA,深美段,.40,都市：住
RPSNMLKLKIMFFBC47CA,祥豐段,.07,都市：住
RPUNMLMKKIMFFCC87CA,大華段,31.00,都市：住
RPTNMLLLKIMFFCC87DA,源遠段,19.78,都市：住
RPSNMLLLKIMFFCC77DA,西定段,19.08,都市：住
RPSNMLLLKIMFFCC77DA,西定段,3.50,都市：住
RPWNMLKLKIMFFBC87CA,日新段五小段,33.50,都市：商
RPWNMLKLKIMFFBC87CA,日新段五小段,.40,都市：商
RPUNMLPLKIMFFBC18CA,調和段,.00,都市：住
RPUNMLPLKIMFFBC18CA,調和段,.00,都市：其他
RPUNMLPLKIMFFBC18CA,調和段,14.93,都市：其他
RPUNMLPLKIMFFBC18CA,調和段,.01,都市：其他
RPUNMLPLKIMFFBC18CA,調和段,.00,都市：住
RPOOMLKKJHNFFCC07CA,五堵段五堵北小段,17.84,都市：住
RPOOMLKKJHNFFCC07CA,五堵段五堵北小段,17.84,都市：住
RPXNMLPLKIMFFCC58CA,新崙段,268.05,都市：住
RPXNMLPLKIMFFCC58CA,新崙段,43.56,都市：住
RPXNMLPLKIMFFCC58CA,新崙段,10.00,都市：住
RPXOMLPLKIMFFBC58CA,深澳段,6.37,都市：住
RPXNMLKKJHNFFBC77CA,港濱段,124.00,都市：住
RPXNMLKKJHNFFBC77CA,港濱段,4.70,都市：住
