編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLPKKIMFFCF48CC,中正段,.00,都市：其他
RPUNMLPKKIMFFCF68CC,中正段,.00,都市：其他
RPOOMLPKKIMFFCF18CC,中正段,.00,都市：其他
RPTNMLPKKIMFFCF58CC,中正段,.00,都市：其他
RPVNMLPKKIMFFCF78CC,中正段,.00,都市：其他
RPRNMLPKKIMFFCF38CC,中正段,.00,都市：其他
RPPOMLPKKIMFFCF28CC,中正段,.00,都市：其他
RPPQMLPKKIMFFAF28CC,力行段,16.32,都市：住
RPQOMLPKKIMFFCF38CC,中正段,.00,都市：其他
RPROMLPKKIMFFCF48CC,中正段,.00,都市：其他
RPTOMLPKKIMFFCF68CC,中正段,.00,都市：其他
RPQPMLPKKIMFFCF48CC,中正段,.00,都市：其他
RPOPMLPKKIMFFCF28CC,中正段,.00,都市：其他
RPVOMLPKKIMFFCF88CC,中正段,.00,都市：其他
RPPPMLPKKIMFFCF38CC,中正段,.00,都市：其他
RPSOMLPKKIMFFCF58CC,中正段,.00,都市：其他
RPWOMLPKKIMFFCF98CC,中正段,.00,都市：其他
RPUOMLPKKIMFFCF78CC,中正段,.00,都市：其他
RPSPMLPKKIMFFCF68CC,中正段,.00,都市：其他
RPUPMLPKKIMFFCF88CC,中正段,.00,都市：其他
RPTPMLPKKIMFFCF78CC,中正段,.00,都市：其他
RPRPMLPKKIMFFCF58CC,建國段,35.31,都市：住
RPRQMLPKKIMFFCF68CC,中正段,.00,都市：其他
RPTQMLPKKIMFFCF88CC,中正段,.00,都市：其他
RPQQMLPKKIMFFCF58CC,中正段,.00,都市：其他
RPVPMLPKKIMFFCF98CC,中正段,.00,都市：其他
RPSQMLPKKIMFFCF78CC,中正段,.00,都市：其他
RPPQMLPKKIMFFCF48CC,中正段,.00,都市：其他
RPOQMLPKKIMFFCF38CC,中正段,.00,都市：其他
RPWPMLPKKIMFFCF09CC,中正段,.00,都市：其他
RPUQMLPKKIMFFCF98CC,中正段,.00,都市：其他
RPROMLQKKIMFFBF48CC,中泰段,24.87,都市：住
RPSOMLQKKIMFFBF58CC,副都心段一小段,6.68,都市：商
RPXOMLQKKIMFFBF09CC,芳洲段,21.06,都市：住
RPXNMLSKKIMFFBF56CC,自立段,18.63,都市：商
RPRNMLSKKIMFFEF88CC,新巿段,22.11,都市：住
RPPNMLSKKIMFFDF58CC,同新段,.36,都市：工
RPPNMLSKKIMFFDF58CC,昊天段,14.88,都市：工
RPQNMLSKKIMFFDF68CC,環河段,105.39,都市：工
RPSPMLSKKIMFFBF88CC,中原段,39.46,都市：商
RPWNMLSKKIMFFBF09CC,福基段,25.52,都市：工
RPPNMLRKKIMFFEF58CC,公司田段,21.07,都市：住
RPOOMLSKKIMFFBF38CC,芳洲段,.00,都市：商
RPTPMLSKKIMFFBF98CC,副都心段一小段,24.44,都市：商
RPWNMLSKKIMFFEF76CC,下圭柔山段,221.00,都市：工
RPWPMLSKKIMFFBF66CC,國宅段,78.78,都市：住
RPRNMLSKKIMFFDF78CC,中正段,.00,都市：住
RPUOMLTKKIMFFCF56CC,中正段,.00,都市：其他
RPVOMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPQQMLSKKIMFFEF09CC,飛歌段,13.18,都市：工
RPWOMLTKKIMFFCF76CC,中正段,.00,都市：其他
RPTNMLSKKIMFFCF88CC,寶橋段,18.11,都市：工
RPVOMLSKKIMFFHF07CC,圓通段,.00,都市：住
RPXOMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPXOMLSKKIMFFHF27CC,永利段,.00,都市：住
RPOPMLSKKIMFFCF58CC,寶橋段,.00,都市：工
RPQPMLTKKIMFFCF88CC,中正段,.00,都市：其他
RPRPMLTKKIMFFCF98CC,中正段,.00,都市：其他
RPPPMLTKKIMFFCF78CC,中正段,.00,都市：其他
