鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
斗六市,房地(土地+建物),雲林縣斗六市棒球十二街1~30號,157.78,住,,,1061105,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020830,331.11,6,3,4,有,無,19000000,57383,,0.0,0,,RPVNMLLKKIMFFAP98CA
林內鄉,土地,中山段571~600地號,600.0,農,,,1060927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1020000,1700,,0.0,0,,RPWNMLNKKIMFFAP66CA
斗六市,土地,黃厝段331~360地號,3660.0,,特定農業區,農牧用地,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,3497,,0.0,0,,RPRNMLOKKIMFFAP88CA
斗六市,房地(土地+建物),雲林縣斗六市公正街121~150號,99.0,住,,,1050203,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060405,185.35,3,1,4,有,無,10600000,57189,,0.0,0,,RPUNMLOKKIMFFAP56CA
斗六市,房地(土地+建物),雲林縣斗六市公正街91~120號,102.0,住,,,1060328,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060405,163.94,4,2,5,有,無,10780000,65756,,0.0,0,,RPVNMLOKKIMFFAP66CA
斗南鎮,土地,新光段841~870地號,24.17,住,,,1061122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,657936,27221,,0.0,0,,RPRNMLNKKIMFFBP88CA
二崙鄉,土地,大義崙段1201~1230地號,928.5,,特定農業區,農牧用地,1061127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1292,,0.0,0,,RPQNMLLKKIMFFCP68CA
二崙鄉,土地,崙西段181~210地號,2449.86,,特定農業區,農牧用地,1061119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3968773,1620,,0.0,0,,RPRNMLLKKIMFFCP78CA
西螺鎮,土地,西螺段871~900地號,80.0,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,20000,,0.0,0,,RPPNMLMKKIMFFCP68CA
二崙鄉,土地,八角亭段661~690地號,2886.0,,特定農業區,農牧用地,1061117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4386000,1520,,0.0,0,,RPQNMLMKKIMFFCP78CA
