編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLNKKIMFFAV86CA,24,18.22,見其他登記事項,鋼筋混凝土造,83年3月2日,五層,四層
RPSNMLNKKIMFFAV86CA,24,8.02,見其他登記事項,鋼筋混凝土造,83年3月2日,五層,
RPPNMLTKKIMFFDV47CA,22,30.87,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,一層
RPPNMLTKKIMFFDV47CA,22,7.85,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,
RPPNMLPLKIMFFBV96CA,32,148.37,住家用,加強磚造,75年1月30日,二層,一層 二層 騎樓
RPQNMLNKKIMFFAV66CA,21,88.35,住家用,鋼筋混凝土造,85年6月28日,七層,五層
RPQNMLNKKIMFFAV66CA,21,16.01,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPQNMLNKKIMFFAV66CA,21,6.92,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPQNMLNKKIMFFAV66CA,21,3.98,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPQNMLNKKIMFFAV66CA,21,3.75,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPXNMLNKKIMFFAV37CA,23,7.20,商業用,鋼筋混凝土造,83年11月24日,九層,一層
RPXNMLNKKIMFFAV37CA,23,4.17,見其他登記事項,鋼筋混凝土造,83年11月24日,九層,
RPXNMLNKKIMFFAV37CA,23,.91,見其他登記事項,鋼筋混凝土造,83年11月24日,九層,
RPXNMLNKKIMFFAV37CA,23,1.50,見其他登記事項,鋼筋混凝土造,83年11月24日,九層,
RPXNMLNKKIMFFAV37CA,23,1.99,見其他登記事項,鋼筋混凝土造,83年11月24日,九層,
RPWNMLOKKIMFFAV37CA,38,113.83,住家用,加強磚造,68年3月1日,二層,一層 二層 騎樓
RPRNMLOKKIMFFAV86CA,39,98.88,住家用,加強磚造,68年2月9日,二層,一層 二層
RPXNMLOKKIMFFAV47CA,24,78.36,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,十四層
RPXNMLOKKIMFFAV47CA,24,24.52,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,
RPUNMLOKKIMFFAV17CA,38,101.26,住家用,加強磚造,68年4月26日,二層,一層 二層 騎樓
RPOOMLOKKIMFFAV66CA,21,83.62,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,九層
RPOOMLOKKIMFFAV66CA,21,8.92,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPOOMLOKKIMFFAV66CA,21,9.57,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLTKKIMFFDV57CA,37,139.38,住家用,加強磚造,69年12月26日,二層,一層 二層 騎樓
RPUNMLLLKIMFFAV96CA,12,74.52,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPUNMLLLKIMFFAV96CA,12,118.69,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,五層
RPUNMLKLKIMFFAV96DA,23,50.50,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,一層
RPUNMLKLKIMFFAV96DA,23,17.65,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPUNMLKLKIMFFAV96DA,23,12.74,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPPOMLSKKIMFFAV17CA,8,87.66,住家用,見其他登記事項,98年7月31日,一層,一層
RPQNMLTKKIMFFAV27CA,21,107.32,見其他登記事項,鋼筋混凝土造,85年6月21日,七層,七層
RPQNMLTKKIMFFAV27CA,21,16.82,見其他登記事項,鋼筋混凝土造,85年6月21日,七層,
RPQNMLTKKIMFFAV27CA,21,10.35,見其他登記事項,鋼筋混凝土造,85年6月21日,七層,
RPQNMLTKKIMFFAV27CA,21,7.37,見其他登記事項,鋼筋混凝土造,85年6月21日,七層,
RPQNMLTKKIMFFAV27CA,21,7.00,見其他登記事項,鋼筋混凝土造,85年6月21日,七層,
RPSNMLTKKIMFFAV47CA,20,52.71,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,五層
RPSNMLTKKIMFFAV47CA,20,8.43,見其他登記事項,,86年9月26日,五層,
RPSNMLTKKIMFFAV47CA,20,11.53,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,
RPSNMLMJJHNFFAV56CA,22,73.40,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,三層
RPSNMLMJJHNFFAV56CA,22,8.44,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPSNMLMJJHNFFAV56CA,22,12.89,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPPNMLMJJHNFFAV88CA,,107.92,住家用,加強磚造,,二層,一層 二層
RPPNMLRLKIMFFCV27CA,34,212.28,見其他登記事項,加強磚造,71年12月20日,三層,見其他登記事項
RPRNMLKLKIMFFBV66CA,26,138.80,住家用,加強磚造,81年5月4日,二層,一層 二層 騎樓
RPSNMLSKKIMFFAV37CA,24,80.49,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,二層
RPSNMLSKKIMFFAV37CA,24,7.83,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPSNMLSKKIMFFAV37CA,24,14.93,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPSNMLSKKIMFFAV37CA,24,1.21,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPVNMLKLKIMFFAV96CA,49,50.50,住家用,見其他登記事項,58年1月15日,一層,一層 騎樓
RPPNMLMJJHNFFDV66DA,25,149.94,住家用,加強磚造,82年5月3日,二層,一層 二層
RPPNMLKLKIMFFAV98CA,39,71.90,住家用,見其他登記事項,,一層,一層 騎樓
RPOOMLLKJHNFFAV88CA,24,178.06,住家用,鋼筋混凝土造,82年3月22日,三層,一層 二層 三層 騎樓
RPVNMLSKKIMFFAV67CA,2,230.05,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPVOMLQLKIMFFAV67CA,13,203.37,住家用,鋼筋混凝土造,93年12月17日,三層,一層 二層 三層
RPXNMLSLKIMFFAV97CA,26,263.88,住家用,鋼筋混凝土造,81年1月30日,四層,一層 二層 三層 四層
RPRNMLRLKIMFFCV47CA,,400.36,見其他登記事項,鋼筋混凝土造,106年8月31日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPQNMLMLKIMFFAV66CA,21,85.45,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,六層
RPUOMLQLKIMFFAV57CA,23,61.21,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,八層
RPQNMLMLKIMFFAV66CA,21,9.21,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPUOMLQLKIMFFAV57CA,23,4.11,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLMLKIMFFAV66CA,21,.05,商業用,鋼筋混凝土造,85年6月28日,九層,
RPUOMLQLKIMFFAV57CA,23,11.38,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLMLKIMFFAV66CA,21,9.85,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPUOMLQLKIMFFAV57CA,23,8.38,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLMLKIMFFAV66CA,21,39.59,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQOMLQLKIMFFAV27DA,12,108.36,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,五層
RPQOMLQLKIMFFAV27DA,12,78.78,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPXOMLQLKIMFFAV87CA,8,202.24,住家用,見其他登記事項,99年5月13日,三層,一層 二層 三層
RPXNMLKLKIMFFAV17CA,31,139.54,住家用,加強磚造,75年12月26日,二層,一層 二層
RPWNMLKLKIMFFAV07CA,37,87.17,住家用,加強磚造,70年2月9日,二層,一層 二層
RPRNMLMLKIMFFAV76CA,17,136.77,見其他登記事項,鋼筋混凝土造,90年4月24日,二層,一層 二層 騎樓
RPTNMLMLKIMFFAV96CA,1,237.93,見其他登記事項,見其他登記事項,106年3月24日,三層,一層 二層 三層 屋頂突出物
RPVNMLLLKIMFFAV07CA,36,119.24,住家用,加強磚造,70年8月26日,二層,一層 二層 騎樓
