編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLOKKIMFFAO76DC,10,82.54,見其他登記事項,鋼筋混凝土造,96年10月24日,九層,
RPTNMLOKKIMFFAO66DC,4,103.66,見其他登記事項,鋼筋混凝土造,102年6月15日,十八層,
RPXQMLPKKIMFFAO37CC,2,162.61,見其他登記事項,鋼筋混凝土造,104年10月30日,二十四層,
RPVNMLMKKIMFFAO56CC,28,22.15,住家用,鋼筋混凝土造,79年5月3日,五層,
RPVOMLOKKIMFFAO86CC,,138.20,住商用,加強磚造,,五層,
RPUOMLOKKIMFFAO76CC,5,77.80,辦公室,鋼筋混凝土造,102年6月10日,五層,
RPUOMLOKKIMFFAO76CC,5,16.25,共有部分,鋼筋混凝土造,102年6月10日,五層,
RPXOMLTKKIMFFAO67DC,11,22.62,辦公室,鋼筋混凝土造,95年7月1日,九層,
RPXOMLTKKIMFFAO67DC,11,5.32,見其他登記事項,鋼筋混凝土造,95年7月1日,九層,
RPXOMLTKKIMFFAO67DC,11,6.12,見其他登記事項,鋼筋混凝土造,95年7月1日,九層,
RPPPMLOKKIMFFAO98CC,8,132.82,見其他登記事項,鋼筋混凝土造,98年10月6日,十四層,
RPPPMLOKKIMFFAO98CC,8,22.47,見其他登記事項,鋼筋混凝土造,98年10月6日,十四層,
RPPPMLOKKIMFFAO98CC,8,22.16,見其他登記事項,鋼筋混凝土造,98年10月6日,十四層,
RPQOMLPKKIMFFAO56DC,11,27.81,見其他登記事項,鋼筋混凝土造,95年11月15日,六層,
RPQOMLPKKIMFFAO56DC,11,9.02,見其他登記事項,鋼筋混凝土造,95年11月15日,六層,
RPOPMLKLKIMFFAO58CC,10,27.60,辦公室,鋼筋混凝土造,96年10月1日,八層,
RPOPMLKLKIMFFAO58CC,10,25.56,見其他登記事項,鋼筋混凝土造,96年10月1日,八層,
RPXOMLKLKIMFFAO76CC,24,128.82,住商用,鋼筋混凝土造,83年5月5日,八層,
RPXOMLKLKIMFFAO76CC,24,32.75,共有部分,鋼筋混凝土造,83年5月5日,八層,
RPSNMLNKKIMFFAO09DC,10,101.59,見其他登記事項,鋼筋混凝土造,96年10月24日,九層,
RPUOMLKLKIMFFAO09CC,,106.80,住家用,加強磚造,,二層,
RPTOMLPKKIMFFAO86DC,,37.45,住家用,鋼筋混凝土造,,五層,
RPTOMLPKKIMFFAO86DC,,11.62,共有部分,鋼筋混凝土造,,五層,
RPPPMLKLKIMFFAO68CC,21,81.64,住家用,鋼筋混凝土造,86年5月20日,十七層,
RPPPMLKLKIMFFAO68CC,21,12.10,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPPPMLKLKIMFFAO68CC,21,9.32,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPROMLPKKIMFFAO66DC,21,100.87,住家用,鋼筋混凝土造,86年2月4日,十二層,
RPROMLPKKIMFFAO66DC,21,31.44,見其他登記事項,鋼筋混凝土造,86年2月4日,十二層,
