鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中壢區,建物,桃園市中壢區普義路121~150號,0.0,住,,,1061201,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891207,137.62,3,2,3,有,有,無,10000,73,,0.0,0,續租。租賃層次:2、3樓。租金不含稅。,RPTNMLLKKIMFFBH28CC
中壢區,房地(土地+建物),桃園市中壢區中北路二段61~90號,163.0,住,,,1061101,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,1021120,271.44,0,0,0,無,無,有,80000,295,,0.0,0,,RPOOMLLKKIMFFBH87CC
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵站前西路一段271~300號,71.39,商,,,1061101,土地1建物1車位3,三層,18,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1041220,465.22,0,0,0,無,有,無,115500,248,坡道平面,79.86,0,,RPTOMLLKKIMFFBH38CC
中壢區,房地(土地+建物),桃園市中壢區中華路一段805巷32弄1~30號,81.0,工,,,1061201,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1010723,171.47,4,2,3,有,無,有,18000,105,,0.0,0,,RPPQMLLKKIMFFBH18CC
蘆竹區,建物,桃園市蘆竹區大竹路288巷1~30號,23.86,,,,1061201,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960504,74.82,3,2,2,有,無,有,13000,174,,0.0,0,,RPXPMLLKKIMFFEH56CC
平鎮區,建物,桃園市平鎮區工業一路1~30號,4036.0,工,,,1061101,土地0建物1車位0,見其他登記事項,2,工廠,見其他登記事項,見其他登記事項,0761231,3305.0,0,0,0,無,無,無,400000,,,0.0,0,,RPSNMLLKKIMFFGH68CC
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段151~180號,48.62,住,,,1061201,土地1建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,305.4,4,2,2,有,有,無,25000,82,坡道平面,67.54,0,,RPXNMLMKKIMFFBH88DC
八德區,建物,桃園市八德區介壽路一段241~270號,0.0,住,,,1061101,土地0建物2車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0700407,105.6,1,1,1,有,無,無,25000,237,,0.0,0,,RPRNMLMKKIMFFFH58CC
桃園區,房地(土地+建物),桃園市桃園區大興西路一段323巷1~30號,8.07,住,,,1061201,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860701,74.59,2,1,1,有,有,有,15000,201,,0.0,0,,RPPPMLMKKIMFFAH08CC
中壢區,建物,桃園市中壢區復華七街31~60號,0.0,住,,,1061101,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,76.64,2,1,1,有,無,無,7500,98,,0.0,0,,RPOOMLMKKIMFFBH97CC
中壢區,建物,桃園市中壢區遠揚街39巷1~30號,0.0,住,,,1061101,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701024,23.05,4,4,4,有,無,有,4000,174,,0.0,0,,RPPOMLMKKIMFFBH08CC
中壢區,建物,桃園市中壢區五族街181~210號,0.0,住,,,1061101,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830330,95.82,3,2,2,有,有,有,11000,115,坡道機械,0.0,0,,RPUNMLNKKIMFFBH58CC
觀音區,建物,桃園市觀音區長春街151~180號,0.0,,工業區,丁種建築用地,1061101,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1050615,70.18,2,1,1,有,有,有,12000,171,,0.0,0,,RPQOMLNKKIMFFBH28CC
桃園區,建物,桃園市桃園區春日路661~690號,0.0,住,,,1061101,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0630426,202.27,0,0,0,無,無,無,25000,124,,0.0,0,,RPQNMLNKKIMFFAH08CC
八德區,建物,桃園市八德區忠勇五街1~30號,0.0,商,,,1061101,土地0建物1車位0,二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980506,248.94,0,0,0,無,有,無,31000,125,,0.0,0,( 供托嬰中心之使用 ),RPTNMLNKKIMFFFH88CC
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路二段181~210號,25.66,住,,,1061101,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000502,149.6,4,2,2,有,有,無,20000,134,坡道平面,45.31,0,,RPSOMLNKKIMFFAH48DC
平鎮區,建物,桃園市平鎮區大勇街61~90號,0.0,,鄉村區,乙種建築用地,1061101,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811231,111.67999999999999,3,2,2,有,有,無,9000,81,,0.0,0,,RPPNMLNKKIMFFGH58CC
蘆竹區,房地(土地+建物),桃園市蘆竹區忠孝西路61~90號,19.59,住,,,1061101,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920711,120.84,3,2,2,有,有,有,20000,166,,0.0,0,租金含管理費,RPQRMLNKKIMFFEH09EC
