編號,車位類別,車位價格,車位面積平方公尺
RPUTMLNJJIKFFBJ78CA,坡道平面,0,32.51
RPUTMLNJJIKFFBJ78CA,坡道平面,0,32.51
RPTOMLOJJIKFFBJ28CA,坡道機械,530000,12.29
RPUOMLOJJIKFFBJ38CA,坡道機械,350000,12.29
RPQNMLPJJIKFFBJ97CA,坡道平面,0,28.82
RPQNMLPJJIKFFBJ97CA,坡道平面,0,28.82
RPQNMLPJJIKFFBJ97CA,坡道平面,0,28.82
RPTOMLPJJIKFFBJ38CA,坡道平面,0,
RPTOMLPJJIKFFBJ38CA,坡道平面,0,
RPROMLMKJIKFFBJ97CA,坡道平面,1000000,29.75
RPSOMLMKJIKFFBJ08CA,坡道平面,1175000,29.75
RPSOMLMKJIKFFBJ08CA,坡道平面,1175000,29.75
RPTOMLMKJIKFFBJ18CA,坡道平面,1000000,29.75
RPVOMLMKJIKFFBJ38CA,坡道平面,1150000,29.75
RPVOMLMKJIKFFBJ38CA,坡道平面,1150000,29.75
RPWNMLQKJIKFFBJ78CA,坡道平面,0,
RPWNMLQKJIKFFBJ78CA,坡道平面,0,
RPVNNLPJJIKFFCJ68CA,其他,0,
RPRPMLMKJIKFFCJ18CA,坡道平面,0,
RPWPMLMKJIKFFCJ68CA,坡道平面,0,
RPSNMLKLJIKFFBJ87CA,坡道平面,1500000,24.04
RPSNMLKLJIKFFBJ87CA,坡道平面,1500000,24.04
RPWNMLTKJIKFFBJ09CA,坡道平面,0,30.00
RPWNMLTKJIKFFBJ09CA,坡道平面,0,30.00
RPTNMLPJJIKFFBJ28CA,坡道平面,0,
RPRQMLOJJIKFFBJ28CA,坡道平面,0,32.09
RPRQMLOJJIKFFBJ28CA,坡道平面,0,32.09
RPUNMLOLJIKFFBJ48CA,坡道平面,0,43.35
RPUNMLOLJIKFFBJ48CA,坡道平面,0,43.35
RPVNMLOLJIKFFBJ58CA,坡道平面,0,43.35
RPVNMLOLJIKFFBJ58CA,坡道平面,0,43.35
RPWNMLOLJIKFFBJ68CA,坡道平面,0,43.35
RPWNMLOLJIKFFBJ68CA,坡道平面,0,43.35
RPWNMLOLJIKFFBJ68CA,坡道平面,0,43.35
RPVOMLPLJIKFFBJ78CA,坡道平面,0,30.00
RPVOMLPLJIKFFBJ78CA,坡道平面,0,30.00
RPROMLPJJIKFFBJ18CA,坡道平面,0,
RPRNMLRJJIKFFBJ28CA,坡道平面,0,
RPTPMLMKJIKFFBJ28CA,坡道平面,0,32.08
RPVNMLTKJIKFFBJ98CA,坡道平面,0,30.00
RPROMLNLJIKFFBJ18CA,坡道平面,0,21.85
RPROMLNLJIKFFBJ18CA,坡道平面,0,21.85
RPSOMLNLJIKFFBJ28CA,坡道平面,0,18.88
RPTOMLNLJIKFFBJ38CA,坡道平面,0,21.85
RPTOMLNLJIKFFBJ38CA,坡道平面,0,21.85
RPUOMLNLJIKFFBJ48CA,坡道平面,0,21.85
RPVOMLNLJIKFFBJ58CA,坡道平面,0,21.85
RPVOMLNLJIKFFBJ58CA,坡道平面,0,21.85
RPUPMLMKJIKFFCJ48CA,坡道平面,0,
RPRNMLQLJIKFFCJ48CA,坡道機械,600000,8.15
RPSNMLPJJIKFFDJ38CA,升降機械,0,
RPTNMLPJJIKFFDJ48CA,升降機械,0,
RPTNMLPJJIKFFDJ48CA,升降機械,0,
RPUNMLPJJIKFFDJ58CA,升降機械,0,
RPPNMLLKJIKFFDJ77CA,一樓平面,0,
RPRNMLSJKIKFFDJ68CA,升降機械,0,
RPQOMLPJJIKFFBJ18DA,坡道平面,0,
RPROMLKLJIKFFDJ08CA,一樓平面,800000,9.55
RPWNMLKLJIKFFDJ48CA,一樓平面,800000,9.55
RPXNMLSKJIKFFBJ09CA,坡道機械,0,
RPXNMLSKJIKFFBJ09CA,坡道機械,0,
RPSPMLMKJIKFFBJ18CA,坡道平面,0,
RPQNMLRJJIKFFBJ18CA,坡道平面,0,
RPOOMLKKJIKFFBJ47CA,坡道平面,0,
RPVNMLMJKIKFFBJ28CA,坡道平面,0,
RPXNMLMJKIKFFBJ48CA,坡道平面,0,
RPOOMLMJKIKFFBJ67CA,坡道平面,0,
RPORMLKMJIKFFBJ97CA,坡道平面,0,25.89
RPOQMLTJJIKFFBJ48CA,坡道平面,0,35.75
RPOQMLTJJIKFFBJ48CA,坡道平面,0,35.75
RPQQMLTJJIKFFBJ68CA,坡道機械,0,
RPWOMLTJJIKFFBJ09CA,坡道機械,0,
RPWNMLTJJIKFFBJ98CA,坡道平面,0,
RPVNMLNKJIKFFBJ38CA,坡道平面,0,
RPVNMLNKJIKFFBJ38CA,坡道平面,0,
RPRPMLLKJIKFFBJ97CA,坡道平面,0,
RPRPMLLKJIKFFBJ97CA,坡道平面,0,
RPXNMLLKJIKFFBJ38CA,坡道平面,1000000,33.89
RPXNMLKLJIKFFBJ38CA,坡道平面,0,
RPXNMLKLJIKFFBJ38CA,坡道平面,0,
RPWOMLNLJIKFFBJ68CA,坡道平面,0,36.30
RPWOMLNLJIKFFBJ68CA,坡道平面,0,36.30
