鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物),臺北市文山區景興路202巷1~30號,7.8,商,,,1060926,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0811006,67.32,2,2,2,有,有,10200000,151515,,0.0,0,,RPQOMLPKJIMFFAA37CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路三段151~180號,16.37,商,,,1060804,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060511,256.78999999999996,3,2,2,有,有,42400000,188917,坡道平面,42.94,2000000,102.4.3預售屋買賣過戶,RPVOMLPKJIMFFAA87CA
文山區,房地(土地+建物),臺北市文山區景福街54巷5弄1~30號,27.52,住,,,1061010,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0880119,124.17,3,2,2,有,有,20300000,163486,,0.0,0,,RPPNMLQKJIMFFAA27CA
中正區,房地(土地+建物),臺北市中正區廈門街61~90號,8.72,商,,,1061004,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051021,79.52,1,2,1,有,有,19000000,238934,,0.0,0,,RPWNMLLLJIMFFAA57CA
中正區,房地(土地+建物),臺北市中正區廈門街61~90號,7.7,商,,,1061018,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051021,70.27,2,1,1,有,有,15500000,220578,,0.0,0,,RPUNMLLJKIMFFAA27CA
萬華區,房地(土地+建物),臺北市萬華區寶興街61~90號,37.5,住,,,1061102,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720905,141.88,4,1,2,有,無,14000000,98675,,0.0,0,,RPUNMLNKJIMFFBA57CA
大同區,房地(土地+建物),臺北市大同區錦西街38巷31~60號,13.84,商,,,1061014,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890428,111.82000000000001,3,2,2,有,有,22000000,196745,,0.0,0,含增建或未登記建物。,RPXOMLNKJIMFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中街151~180號,2.72,商,,,1060814,土地1建物1車位1,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931028,46.2,1,1,1,有,有,7900000,170996,升降機械,12.6,0,,RPXOMLPKJIMFFBA18CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西昌街121~150號,21.66,商,,,1061003,土地1建物1車位1,一層，二層，騎樓,十一層,店面(店鋪),商業用,鋼筋混凝土造,0831011,200.35000000000002,2,0,2,有,有,33000000,164720,升降機械,0.0,0,,RPWNMLQKJIMFFBA08CA
文山區,土地,興泰段二小段331~360地號,0.93,其他,,,1060914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28721,0,,0.0,0,(包含)公共設施保留地之交易。,RPRNMLLKKIMFFAA07CA
萬華區,土地,華江段三小段781~810地號,21.12,其他,,,1061023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,17045,,0.0,0,1.本不動產交易為道路地(公共設施保留地)之交易2.所有權人死亡未辦繼承，繼承人先行出售，俟繼承人辦竣繼承登記後所為之移轉登記，私契日為106年10月3日、公契日為106年10月23日。,RPQNMLMLJIMFFBA17CA
萬華區,土地,華江段三小段541~570地號,4.79,其他,,,1060915,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145900,30459,,0.0,0,(包含)公共設施保留地之交易。,RPRNMLKKKIMFFBA07CA
萬華區,土地,華江段三小段781~810地號,29.68,其他,,,1060914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,594827,20041,,0.0,0,(包含)公共設施保留地之交易。,RPPNMLLKKIMFFBA96CA
中山區,房地(土地+建物),臺北市中山區龍江路412巷1~30號,25.0,住,,,1061113,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650422,70.0,2,1,1,有,無,10000000,142857,,0.0,0,,RPPPMLOKJIMFFCA47CA
中山區,房地(土地+建物),臺北市中山區新生北路一段31~60號,7.16,商,,,1061023,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770613,71.8,2,2,1,有,有,13880000,193315,,0.0,0,,RPTPMLOKJIMFFCA87CA
中山區,房地(土地+建物),臺北市中山區敬業三路162巷61~90號,47.09,住,,,1061016,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.72,2,2,2,有,有,20500000,131647,,0.0,0,,RPXPMLOKJIMFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區新明路428巷1~30號,25.84,住,,,1061028,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730130,100.13,3,2,1,有,無,13500000,134825,,0.0,0,,RPWPMLRKJIMFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段60巷1~30號,31.62,住,,,1021022,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,259.90999999999997,3,2,2,有,有,57630000,260609,坡道平面,57.96,5000000,預售屋,RPSNMLLLJIMFFCA37CA
中山區,房地(土地+建物),臺北市中山區錦州街23巷1~30號,9.87,商,,,1061002,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041224,56.03,1,1,1,有,無,10500000,187400,,0.0,0,,RPOPMLLLJIMFFCA17CA
中山區,車位,臺北市中山區民權東路一段1~30號,0.87,商,,,1061027,土地0建物0車位1,地下三層,十五層,其他,停車空間,鋼筋混凝土造,0971128,40.38,0,0,0,有,有,2080000,,坡道平面,40.38,2080000,,RPPNMLNLJIMFFCA27CA
中山區,房地(土地+建物),臺北市中山區松江路1~30號,1.72,商,,,1060926,土地1建物1車位0,三層,十二層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0661102,21.09,0,0,0,無,有,4300000,203888,,0.0,0,,RPTNMLNLJIMFFCA67CA
中山區,車位,臺北市中山區明水路397巷18弄1~30號,1.2,住,,,1061025,土地0建物0車位2,地下一層,十五層,其他,商業用,鋼筋混凝土造,0960919,0.07,0,0,0,有,有,2050000,,坡道平面,64.02,2050000,,RPQNMLOLJIMFFCA47CA
中山區,房地(土地+建物)+車位,臺北市中山區德惠街1~30號,9.48,商,,,1061012,土地1建物2車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930211,102.7,2,1,1,有,有,23440000,228238,升降機械,14.05,0,親友、員工或其他特殊關係間之交易。畸零地或有合併使用之交易。,RPWQMLOLJIMFFCA38CA
中山區,房地(土地+建物),臺北市中山區松江路1~30號,2.67,商,,,1060928,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701208,35.14,0,0,0,無,有,6280000,178714,,0.0,0,,RPVNMLQLJIMFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段151~180號,28.92,商,,,1061103,土地1建物1車位1,十一層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0700316,192.5,3,0,0,有,有,29855600,155094,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLRLJIMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街15巷18弄1~30號,60.31,住,,,1061012,土地1建物1車位3,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831219,291.95,4,1,2,有,無,30000000,102757,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLRLJIMFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街31~60號,67.46,住,,,1060927,土地1建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021216,364.76,3,2,3,有,有,54200000,193876,坡道平面,85.2,2,,RPVOMLRLJIMFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街31~60號,67.46,住,,,1060927,土地1建物1車位2,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021216,364.76,3,2,3,有,有,54200000,193876,坡道平面,85.2,2,,RPOPMLRLJIMFFCA77CA
