鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1061017,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,77.10000000000001,2,2,1,有,有,有,53000,687,,0.0,0,租金含管理費、第四台及網路費用。,RPPNMLLKJIMFFBA07CC
萬華區,建物,臺北市萬華區中華路二段301~330號,0.0,商,,,1061028,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0570816,22.56,0,0,0,無,無,無,17000,754,,0.0,0,,RPPNMLNKJIMFFBA27CC
大同區,建物,臺北市大同區民生西路181~210號,0.0,商,,,1061108,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990401,113.96000000000001,3,2,2,有,無,有,38000,333,,0.0,0,,RPWOMLNKJIMFFBA08CC
中正區,建物,臺北市中正區中華路二段271~300號,0.0,住,,,1061109,土地0建物1車位0,三層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610627,33.94,2,1,1,有,無,有,10000,295,,0.0,0,6層以下無電梯公寓,RPUNMLNKJIMFFAA67CC
中正區,建物,臺北市中正區中華路二段309巷31~60號,0.0,住,,,1061109,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,加強磚造,0560519,25.63,1,1,1,有,無,有,12000,468,,0.0,0,,RPVNMLNKJIMFFAA77CC
中正區,建物,臺北市中正區羅斯福路二段181~210號,0.0,商,,,1061101,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770112,91.0,2,2,1,有,無,有,36000,396,,0.0,0,,RPWNMLNKJIMFFAA87CC
大安區,建物,臺北市大安區信義路四段181~210號,0.0,商,,,1061027,土地0建物1車位1,十二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800301,336.6,0,0,0,無,有,無,195000,579,坡道平面,0.0,0,,RPSOMLNKJIMFFFA08CC
大安區,建物,臺北市大安區基隆路二段91~120號,0.0,商,,,1061030,土地0建物1車位1,十一層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0790901,315.66999999999996,0,0,0,無,有,無,120000,380,升降平面,0.0,0,,RPTOMLNKJIMFFFA18CC
大安區,建物,臺北市大安區新生南路一段165巷31~60號,0.0,住,,,1061018,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0570917,76.42,3,2,1,有,無,有,30000,393,,0.0,0,,RPUOMLNKJIMFFFA28CC
大安區,建物,臺北市大安區敦化南路一段211~240號,0.0,其他,,,1061106,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,204.24,0,0,0,無,無,有,102168,500,,0.0,0,,RPVOMLNKJIMFFFA38CC
大安區,建物,臺北市大安區仁愛路四段31~60號,0.0,住,,,1061113,土地0建物1車位0,全,3,透天厝,,加強磚造,,240.42,0,0,0,無,無,無,240000,998,,0.0,0,,RPXOMLNKJIMFFFA58CC
北投區,建物,臺北市北投區行義路5巷1~30號,0.0,住,,,1061031,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980707,321.53,3,2,3,有,無,有,155000,482,坡道平面,0.0,0,,RPSNMLNKJIMFFEA87CC
北投區,建物,臺北市北投區榮華三路1~30號,0.0,住,,,1061027,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960521,195.4,4,2,2,有,有,有,80000,409,,0.0,0,,RPXNMLNKJIMFFEA38CC
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1061109,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850823,183.61,3,2,2,有,無,有,40000,218,,0.0,0,,RPPOMLNKJIMFFEA67CC
內湖區,房地(土地+建物),臺北市內湖區內湖路一段120巷1~30號,57.63,工,,,1061110,土地1建物1車位0,六層,10,廠辦,工業用,鋼筋混凝土造,0891113,300.56,0,0,0,無,有,無,114559,381,,0.0,0,,RPTNMLNKJIMFFCA87DC
中山區,房地(土地+建物),臺北市中山區林森北路301~330號,4.28,商,,,1061110,土地1建物1車位0,八層,15,套房(1房1廳1衛),住家用,見其他登記事項,0990409,45.35,1,1,1,有,有,有,24941,550,,0.0,0,,RPOQMLNKJIMFFCA67DC
中山區,建物,臺北市中山區長安東路一段31~60號,0.0,商,,,1061020,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960810,121.0,3,2,2,有,有,有,50000,413,,0.0,0,,RPXNMLNKJIMFFCA18CC
內湖區,建物,臺北市內湖區陽光街321巷1~30號,0.0,工,,,1061109,土地0建物1車位1,七層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0980312,91.39,0,0,1,有,有,有,30000,328,坡道平面,0.0,0,,RPOOMLNKJIMFFCA37CC
中山區,建物,臺北市中山區松江路421~450號,0.0,住,,,1061024,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,186.51999999999998,3,2,2,有,有,有,61500,330,,0.0,0,,RPPOMLNKJIMFFCA47CC
中山區,車位,臺北市中山區新生北路二段28巷1~30號,0.76,其他,,,1061101,土地0建物0車位1,,15,其他,見使用執照,鋼筋混凝土造,0780517,28.82,0,0,0,有,有,無,4000,,坡道平面,28.82,4000,,RPQOMLNKJIMFFCA57CC
中山區,建物,臺北市中山區明水路601~630號,0.0,住,,,1061014,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810103,267.1,4,4,3,有,有,有,120000,449,坡道平面,0.0,0,,RPUOMLNKJIMFFCA97CC
