編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLNKJIMFFBA27CC,青年段一小段,.00,都市：商
RPUNMLNKJIMFFAA67CC,永昌段四小段,.00,都市：住
RPVOMLNKJIMFFFA38CC,復興段二小段,.00,都市：其他
RPWNMLNKJIMFFAA87CC,河堤段二小段,.00,都市：商
RPSOMLNKJIMFFFA08CC,通化段五小段,.00,都市：商
RPUOMLNKJIMFFFA28CC,懷生段四小段,.00,都市：住
RPPNMLLKJIMFFBA07CC,市府段一小段,.00,都市：其他
RPWOMLNKJIMFFBA08CC,雙連段三小段,.00,都市：商
RPVNMLNKJIMFFAA77CC,永昌段四小段,.00,都市：住
RPTOMLNKJIMFFFA18CC,通化段二小段,.00,都市：商
RPSNMLNKJIMFFEA87CC,行義段三小段,.00,都市：住
RPXNMLNKJIMFFEA38CC,振興段三小段,.00,都市：住
RPXOMLNKJIMFFFA58CC,復興段三小段,.00,都市：住
RPTNMLNKJIMFFCA87DC,西湖段四小段,57.63,都市：工
RPOQMLNKJIMFFCA67DC,中山段三小段,4.28,都市：商
RPPOMLNKJIMFFEA67CC,蘭雅段一小段,.00,都市：住
RPUOMLNKJIMFFCA97CC,北安段三小段,.00,都市：住
RPVOMLNKJIMFFCA08CC,文德段五小段,.00,都市：其他
RPOOMLNKJIMFFCA37CC,文德段五小段,.00,都市：工
RPXNMLNKJIMFFCA18CC,正義段二小段,.00,都市：商
RPPOMLNKJIMFFCA47CC,德惠段二小段,.00,都市：住
RPSPMLNKJIMFFCA87CC,正義段三小段,.00,都市：商
RPTPMLNKJIMFFCA97CC,長安段一小段,.00,都市：住
RPQOMLNKJIMFFCA57CC,吉林段五小段,.76,都市：其他
RPRPMLNKJIMFFCA77CC,西湖段二小段,.00,都市：工
RPVPMLNKJIMFFCA18CC,潭美段五小段,.00,都市：住
RPWNMLNKJIMFFDA18CC,經貿段,.00,都市：住
RPOOMLNKJIMFFDA47CC,寶清段四小段,.00,都市：其他
RPTNMLNKJIMFFDA87CC,敦化段一小段,.00,都市：其他
RPXOMLNKJIMFFDA38CC,延吉段一小段,.00,都市：住
