鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
新竹市,建物,新竹市新竹市西大路91~120號,0.0,其他,,,1061026,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0710225,155.93,0,0,0,無,無,無,35000,224,,0.0,0,1F+騎樓+B1,RPWNMLNKJIMFFAO66CC
新竹市,建物,新竹市新竹市中山路640巷511~540號,0.0,住,,,1061015,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870710,190.32,4,2,2,有,有,有,20000,105,,0.0,0,,RPOPMLNKJIMFFAO68CC
新竹市,建物,新竹市新竹市仁德街31~60號,0.0,商,,,1061017,土地0建物1車位0,四層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0961205,29.57,1,1,1,有,無,有,8000,271,,0.0,0,租金含管理費網路第四台,RPPPMLNKJIMFFAO78CC
新竹市,建物,新竹市新竹市南大路575巷1弄1~30號,0.0,住,,,1061021,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800410,90.85,3,2,2,有,無,無,10000,110,,0.0,0,,RPQPMLNKJIMFFAO88CC
新竹市,建物,新竹市新竹市中華路四段411巷1~30號,0.0,,山坡地保育區,丙種建築用地,1061023,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830120,262.61,4,2,4,有,無,無,28000,107,,0.0,0,,RPRPMLNKJIMFFAO98CC
新竹市,建物,新竹市新竹市中華路三段1~30號,0.0,商,,,1061015,土地0建物1車位0,十二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890417,41.7,1,1,1,有,有,有,8000,192,,0.0,0,,RPSPMLNKJIMFFAO09CC
新竹市,建物,新竹市新竹市明湖路751~780號,0.0,其他,,,1061020,土地0建物1車位0,地下三層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0940220,77.79,1,1,1,有,有,有,12000,154,,0.0,0,附平面車位,RPTPMLNKJIMFFAO56CC
新竹市,建物,新竹市新竹市東華路1~30號,0.0,住,,,1061026,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030829,136.89999999999998,2,1,1,有,有,有,20000,146,,0.0,0,租金含平面車位,RPVPMLNKJIMFFAO76CC
新竹市,建物,新竹市新竹市振興一街121~150號,0.0,住,,,1061030,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801202,26.61,1,1,1,有,無,無,6100,229,,0.0,0,,RPSNMLOKJIMFFAO98CC
新竹市,建物,新竹市新竹市經國路三段31~60號,0.0,住,,,1061030,土地0建物1車位0,二層,2,其他,見其他登記事項,見其他登記事項,1041105,638.67,0,0,0,無,有,無,308800,484,,0.0,0,此租賃物件為商場，管理費另計，租金每3年調3%,RPWOMLOKJIMFFAO86CC
新竹市,房地(土地+建物),新竹市新竹市寶山路91~120號,189.12,住,,,1061027,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0921028,373.64,11,2,3,有,無,無,40000,107,,0.0,0,,RPTNMLOKJIMFFAO56DC
新竹市,建物,新竹市新竹市東華路12巷1~30號,0.0,住,,,1061029,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,132.42000000000002,4,2,2,有,有,有,20000,151,,0.0,0,,RPXNMLQKJIMFFAO07CC
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段271~300號,19.79,商,,,1061021,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021211,136.54000000000002,3,2,2,有,有,有,35000,256,坡道平面,0.0,0,,RPUNMLRKJIMFFAO86CC
新竹市,建物,新竹市新竹市金山二十三街18巷1~30號,0.0,住,,,1061112,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0880111,227.51,6,2,4,有,無,有,26000,114,,0.0,0,,RPVOMLKLJIMFFAO09CC
新竹市,建物,新竹市新竹市中央路245巷61~90號,0.0,商,,,1061101,土地0建物1車位0,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010221,83.08,0,2,1,有,有,無,30000,361,,0.0,0,,RPVPMLKLJIMFFAO56CC
