編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLKLJIMFFAI77EA,湖子內段湖美小段,240.01,都市：其他
RPXNMLRKJIMFFAI56EA,山下段,78.00,都市：住
RPPOMLLJKIMFFAI67CA,新厝段,13.08,都市：住
RPPOMLLJKIMFFAI67CA,新厝段,13.08,都市：住
RPPOMLLJKIMFFAI67CA,新厝段,.01,都市：住
RPPOMLLJKIMFFAI67CA,新厝段,.01,都市：住
RPRNMLPJKIMFFAI18CA,竹圍子段,96.00,都市：住
RPRNMLPJKIMFFAI18CA,竹圍子段,13.00,都市：住
RPTNMLTJKIMFFAI78CA,盧厝段,17.92,都市：住
RPQNMLQKJIMFFAI38EA,劉厝段,136.00,都市：住
RPUNMLLLJIMFFAI18CA,興村段,23.25,都市：農
RPQNMLSLJIMFFAI48CA,北社尾段保安小段,.00,都市：住
RPQNMLSJKIMFFAI38CA,竹圍子段,62.00,都市：住
RPQNMLSJKIMFFAI38CA,竹圍子段,64.00,都市：住
RPTNMLLJKIMFFAI97CA,短竹段,170.00,都市：住
RPROMLLJKIMFFAI87CA,下路頭段,137.00,都市：住
RPROMLLJKIMFFAI87CA,下路頭段,6.00,都市：住
RPPOMLOJKIMFFAI97CA,台斗坑段,14.00,都市：住
RPPOMLOJKIMFFAI97CA,台斗坑段,63.00,都市：住
RPQOMLLJKIMFFAI77CA,短竹段,14.95,都市：住
RPQOMLLJKIMFFAI77CA,短竹段,.18,都市：住
RPQOMLLJKIMFFAI77CA,短竹段,12.67,都市：住
RPROMLOJKIMFFAI18CA,竹圍子段,87.00,都市：住
RPRNMLMLJIMFFAI97CA,中山段一小段,59.00,都市：住
RPQNMLLLJIMFFAI77CA,彌陀段,61.00,都市：其他
RPQOMLLLJIMFFAI87CA,溪東段,1331.28,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,756.50,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,66.45,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,169.78,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,58.45,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,326.41,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,9.04,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,943.84,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,742.34,都市：農
RPQOMLLLJIMFFAI87CA,溪東段,565.66,都市：農
RPTNMLKLJIMFFAI97CA,竹圍子段二小段,4.08,都市：住
RPTNMLLLJIMFFAI08CA,湖子內段湖美小段,147.91,都市：商
RPTNMLNLJIMFFAI28CA,白川段,6.62,都市：住
RPTNMLNLJIMFFAI28CA,白川段,18.12,都市：住
RPTNMLNLJIMFFAI28CA,白川段,7.83,都市：住
RPOOMLLLJIMFFAI67CA,車店段車店小段,17.91,都市：住
RPOOMLPKKIMFFAI08CA,北園段,22.00,都市：其他
RPOOMLPKKIMFFAI08CA,北園段,92.00,都市：其他
RPOOMLPKKIMFFAI08CA,北園段,63.00,都市：其他
RPOOMLPKKIMFFAI08CA,北園段,6.00,都市：其他
RPOOMLPKKIMFFAI08CA,北園段,33.00,都市：其他
RPTNMLMLJIMFFAI18CA,北湖段,122.00,都市：住
RPQOMLTLKIMFFAI78CA,軍輝段,100.00,都市：住
RPQOMLTLKIMFFAI78CA,軍輝段,5.62,都市：住
RPSOMLTLKIMFFAI98CA,盧厝段,12.04,都市：住
RPQNMLOKKIMFFAI28EA,西門段七小段,.50,都市：住
RPPNMLKMJIMFFAI67CA,後庄段,97.00,都市：住
RPPNMLKMJIMFFAI67CA,後庄段,5.00,都市：住
RPXNMLLJKIMFFAI38CA,劉厝段劉厝小段,66.00,都市：住
RPUNMLMLJIMFFAI48EA,榮段二小段,100.00,都市：工
RPUNMLMLJIMFFAI48EA,榮段二小段,2.65,都市：住
RPROMLNLJIMFFAI38EA,劉厝段玉山小段,952.39,都市：住
RPWNMLNLJIMFFAI78EA,北園段,481.00,都市：住
RPUNMLTJKIMFFAI88CA,荖藤段,31.71,都市：住
RPUNMLTJKIMFFAI88CA,荖藤段,122.00,都市：住
RPQNMLQLJIMFFAI28CA,遠東段,23.33,都市：住
RPRNMLQLJIMFFAI38CA,新厝段,19.30,都市：住
RPRNMLQLJIMFFAI38CA,新厝段,.01,都市：住
RPPOMLQKJIMFFAI18CA,車店段車店小段,128.00,都市：住
RPUNMLKKKIMFFAI08CA,遠東段,114.00,都市：住
RPSNMLTJKIMFFAI68CA,竹圍子段三小段,110.00,都市：住
RPUNMLQLJIMFFAI68CA,盧厝段,22.89,都市：住
RPUNMLQLJIMFFAI68CA,盧厝段,.01,都市：住
RPRNMLLLJIMFFAI87CA,下路頭段,7.82,都市：住
RPRNMLLLJIMFFAI87CA,下路頭段,.01,都市：住
RPQNMLPLJIMFFAI18CA,太平段,15.59,都市：住
RPQNMLPLJIMFFAI18CA,盧厝段,6.41,都市：住
RPWNMLOLJIMFFAI68CA,下路頭段,36.00,都市：住
RPQNMLTJKIMFFAI48CA,台斗坑段,23.72,都市：住
RPPNMLLLJIMFFAI67CA,長竹段,89.00,都市：住
RPQNMLMLJIMFFAI87CA,盧厝段,21.18,都市：住
RPPNMLNLJIMFFAI87CA,東門段七小段,6.50,都市：商
RPOOMLOJKIMFFAI87CA,短竹段,118.00,都市：住
RPXOMLNLJIMFFAI78CA,後庄段,118.00,都市：住
RPOOMLKLJIMFFAI57CA,埤子頭段,90.00,都市：住
RPOOMLKLJIMFFAI57CA,埤子頭段,22.67,都市：住
