編號,車位類別,車位價格,車位面積平方公尺
RPVOMLNLJIMFFAI58CA,坡道機械,400000,14.31
RPQNMLKKKIMFFAI67CA,坡道機械,0,
RPXNMLPJKIMFFAI78CA,一樓平面,0,
RPXNMLPJKIMFFAI78CA,一樓平面,0,
RPWNMLRJKIMFFAI88CA,一樓平面,0,
RPWNMLRJKIMFFAI88CA,一樓平面,0,
RPPNMLSJKIMFFAI28CA,一樓平面,0,
RPPNMLSJKIMFFAI28CA,一樓平面,0,
RPOOMLPJKIMFFAI97CA,一樓平面,0,
RPOOMLPJKIMFFAI97CA,一樓平面,0,
RPQOMLOLJIMFFAI18CA,坡道平面,0,
RPPOMLLJKIMFFAI67CA,坡道機械,0,
RPQNMLSLJIMFFAI48CA,坡道平面,0,33.93
RPQNMLSLJIMFFAI48CA,坡道平面,0,33.93
RPRNMLQLJIMFFAI38CA,坡道機械,0,
RPQNMLPLJIMFFAI18CA,坡道機械,0,
RPQNMLTJKIMFFAI48CA,升降機械,0,
