鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
桃園區,房地(土地+建物)+車位,桃園市桃園區榮華街64巷31~60號,64.27,住,,,1061001,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0831108,197.2,4,2,3,有,有,4250000,21552,坡道平面,0.0,0,二親等間的買賣或其他特殊關係間之交易。含增建或未登記建物。,RPQQMLPKJIMFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德五街271~300號,27.74,住,,,1061001,土地1建物2車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911128,178.89,4,2,2,有,有,10500000,58695,坡道平面,0.0,0,,RPSQMLPKJIMFFAH48CA
桃園區,車位,桃園市桃園區寶山街181~210號,0.46,住,,,1061101,土地0建物0車位1,一層,十層,其他,見其他登記事項,鋼筋混凝土造,0920623,28.51,0,0,0,有,有,1200000,,坡道平面,0.0,1200000,,RPORMLOKJIMFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有東路1巷1~30號,24.47,住,,,1061101,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060801,125.52000000000001,2,2,1,有,有,6700000,65399,坡道平面,42.95,1300000,,RPQOMLQKJIMFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有東路1巷1~30號,24.47,住,,,1061101,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060801,122.24000000000001,2,2,1,有,有,6790000,67086,坡道平面,39.66,1250000,,RPROMLQKJIMFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,45.7,住,,,1021001,土地1建物1車位2,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,328.25,4,2,2,有,無,34650000,105727,坡道平面,36.46,3800000,,RPVNMLSKJIMFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,36.56,住,,,1021001,土地1建物1車位2,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,273.89,3,2,2,有,無,29330000,107526,坡道平面,36.46,3800000,,RPWNMLSKJIMFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,45.7,住,,,1021001,土地1建物1車位3,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,346.48,4,2,2,有,無,36680000,106172,坡道平面,54.69,5700000,,RPPOMLSKJIMFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,36.56,住,,,1030201,土地1建物1車位2,二十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,273.89,3,2,2,有,無,27690000,101461,坡道平面,36.46,3600000,,RPSOMLSKJIMFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路61~90號,44.79,住,,,1030201,土地1建物1車位2,二十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,328.27,4,2,3,有,無,33190000,101402,坡道平面,36.46,3600000,,SPSOMLSKJIMFFAH68CA
桃園區,土地,中平段271~300地號,1005.97,其他,,,1060901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60588063,60228,,0.0,0,,RPOSMLOLJIMFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路二段121~150號,29.18,住,,,1061001,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030319,182.07,4,2,2,有,有,13880000,79527,坡道平面,30.8,1850000,,RPRNMLSLJIMFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路二段121~150號,39.32,住,,,1061001,土地1建物1車位3,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030319,301.75,4,2,2,有,有,19240000,67815,坡道平面,102.09,5700000,,RPTNMLSLJIMFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區新埔十街34巷31~60號,85.0,住,,,1061001,土地2建物2車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0860531,262.84,4,2,2,有,有,14500000,55167,,0.0,0,,RPOOMLSLJIMFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街87巷1~30號,32.44,住,,,1061001,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010715,273.07,4,2,2,有,有,14900000,54565,坡道平面,0.0,0,,RPUNMLMJKIMFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔八街61~90號,55.22,住,,,1061001,土地1建物1車位3,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060322,401.68,0,0,0,無,有,33000000,88892,坡道平面,86.13,4950000,,RPSNMLSJKIMFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹林九街67巷1~30號,18.98,住,,,1061001,土地1建物2車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890915,146.13,3,2,2,有,有,7600000,52008,坡道平面,0.0,560000,,RPWTMLLKKIMFFAH88CA
桃園區,房地(土地+建物),桃園市桃園區國聖一街181~210號,9.44,住,,,1060901,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840220,52.24,1,1,1,有,有,3000000,57427,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLMKKIMFFAH87CA
桃園區,土地,中路三段1~30地號,445.77,住,,,1061001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,81006679,181723,,0.0,0,權利人共2人,政府標售案件,RPVOMLQLKIMFFAH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區松智二街91~120號,26.84,住,,,1061001,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050422,175.26,3,2,2,有,有,8100000,46217,坡道平面,38.62,0,,RPVOMLOKJIMFFBH58CA
中壢區,房地(土地+建物),桃園市中壢區圓光路一段511~540號,82.7,,特定農業區,甲種建築用地,1061001,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1060615,208.66,3,2,3,有,無,10260000,49171,,0.0,0,,RPUPMLOKJIMFFBH58CA
觀音區,土地,大湖段271~300地號,13.03,,特定農業區,甲種建築用地,1061001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,13814,,0.0,0,,RPOQMLOKJIMFFBH08CA
中壢區,房地(土地+建物)+車位,桃園市中壢區華美一路1~30號,19.52,住,,,1060901,土地1建物2車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891021,126.37,3,2,2,有,有,5300000,41937,坡道平面,0.0,0,二親等間買賣,RPPNMLPKJIMFFBH97CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永園路391~420號,18.46,住,,,1061001,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003,134.41,3,1,2,有,有,7500000,63189,坡道平面,31.07,970000,,RPTPMLPKJIMFFBH58CA
中壢區,房地(土地+建物),桃園市中壢區松信路121~150號,151.15,住,,,1061001,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050422,390.8,5,2,6,有,無,27020000,69140,,0.0,0,,RPTTMLQKJIMFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區白馬莊91~120號,32.02,住,,,1061001,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790524,137.35,0,0,0,有,有,5150000,37495,,0.0,0,,RPTPMLRKJIMFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路296巷21弄31~60號,18.43,住,,,1061001,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020605,132.41,2,2,1,有,有,8000000,60418,坡道平面,33.72,0,,RPWOMLNLJIMFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區吉安街61~90號,22.39,住,,,1061001,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830826,107.33,3,2,2,有,有,4650000,43324,,0.0,0,,RPXOMLNLJIMFFBH78CA
中壢區,土地,三座屋段舊社小段121~150地號,203.0,其他,,,1061001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2191385,10795,,0.0,0,公共設施保留地之交易。買賣雙方自行簽約交付價款。,RPTRMLOLJIMFFBH78CA
中壢區,土地,興南段興南小段211~240地號,3.2,其他,,,1061001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37046,11577,,0.0,0,公共設施保留地之交易。買賣雙方自行簽約交付價款。,RPURMLOLJIMFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區高鐵南路四段330巷29弄31~60號,127.26,,特定農業區,甲種建築用地,1051201,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031125,390.54999999999995,5,2,4,有,有,23000000,58891,,0.0,0,,RPWNMLSLJIMFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長興街150巷1~30號,31.29,住,,,1060801,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030721,174.2,3,2,2,有,有,9910000,58955,坡道平面,26.46,1200000,,RPWRMLTLJIMFFBH96CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷31~60號,16.09,住,,,1060901,土地1建物1車位1,十二層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,99.44,1,1,1,有,有,4970000,55056,坡道平面,32.78,1300000,,RPXRMLKMJIMFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,15.51,住,,,1060201,土地1建物1車位1,十三層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,96.88,1,1,1,有,有,4670000,52574,坡道平面,32.78,1300000,,RPQSMLKMJIMFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,15.51,住,,,1060401,土地1建物1車位1,十層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,97.26,1,1,1,有,有,4640000,50248,坡道平面,32.78,1400000,,RPRSMLKMJIMFFBH38CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,15.51,住,,,1051101,土地1建物1車位1,十一層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,97.26,1,1,1,有,有,4580000,51644,坡道平面,32.78,1250000,,RPSSMLKMJIMFFBH48CA
中壢區,房地(土地+建物),桃園市中壢區長春路183巷1~30號,15.14,住,,,1060901,土地1建物1車位0,四層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,64.35,1,1,1,有,有,3600000,55944,,0.0,0,,RPTSMLKMJIMFFBH58CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,15.56,住,,,1060101,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,97.14,1,1,1,有,有,4610000,51429,坡道平面,32.78,1300000,,RPUSMLKMJIMFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷31~60號,31.61,住,,,1060301,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,161.41,3,2,2,有,有,8170000,53020,坡道平面,32.78,1350000,,RPVSMLKMJIMFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷31~60號,31.57,住,,,1060301,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,163.6,3,2,2,有,有,8220000,52897,坡道平面,32.78,1300000,,RPWSMLKMJIMFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,24.08,住,,,1060901,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,134.23000000000002,2,2,2,有,有,6710000,53327,坡道平面,32.78,1300000,,RPXSMLKMJIMFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區長春路183巷1~30號,15.1,住,,,1060301,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060922,64.48,1,1,1,有,有,3550000,55056,,0.0,0,,RPOTMLKMJIMFFBH18CA
中壢區,房地(土地+建物),桃園市中壢區中央西路一段1~30號,2.95,商,,,1061001,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701222,28.75,1,1,1,有,有,1360000,47304,,0.0,0,,RPPTMLKMJIMFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區長春路183巷1~30號,23.75,住,,,1050901,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,132.25,2,2,2,有,有,6440000,51171,坡道平面,32.78,1350000,,RPQTMLKMJIMFFBH38CA
