編號,車位類別,車位價格,車位面積平方公尺
RPRNMLKLJIMFFAB07CA,坡道平面,0,25.47
RPRNMLKLJIMFFAB07CA,坡道平面,0,25.47
RPPPMLOKJIMFFAB37CA,坡道平面,0,21.96
RPPPMLOKJIMFFAB37CA,坡道機械,0,12.19
RPPPMLOKJIMFFAB37CA,坡道機械,0,12.19
SPVNMLQKJIMFFAB08CA,坡道平面,0,24.76
SPVNMLQKJIMFFAB08CA,坡道平面,0,24.76
RPSNMLKLJIMFFAB17CA,坡道平面,0,25.47
RPSNMLKLJIMFFAB17CA,坡道平面,0,25.47
RPUNMLKLJIMFFAB37CA,坡道平面,1050000,25.47
RPTNMLKLJIMFFAB27CA,坡道平面,1100000,25.47
RPVNMLQKJIMFFAB97CA,坡道平面,0,24.76
RPVNMLQKJIMFFAB97CA,坡道平面,0,24.76
RPVNMLKLJIMFFAB47CA,坡道平面,1150000,25.47
RPOOMLKLJIMFFAB86CA,坡道平面,1150000,25.47
RPQOMLKLJIMFFAB07CA,坡道平面,1100000,25.47
RPXNMLKLJIMFFAB67CA,坡道平面,1150000,25.47
RPROMLKLJIMFFAB17CA,坡道平面,1050000,25.47
RPWNMLKLJIMFFAB57CA,坡道平面,1050000,25.47
RPSOMLKLJIMFFAB27CA,坡道平面,1050000,25.47
RPPOMLKLJIMFFAB96CA,坡道平面,1200000,25.47
RPRNMLQKJIMFFAB57CA,升降機械,0,
RPVNMLSLJIMFFAB28CA,坡道平面,0,
RPWOMLKLJIMFFAB67CA,坡道機械,0,
RPUOMLMLJIMFFAB67CA,坡道機械,0,
RPQRMLSLJIMFFAB18CA,坡道平面,1200000,20.49
RPXNMLPJKIMFFAB08CA,坡道機械,0,10.94
RPTOMLOJKIMFFAB67CA,坡道機械,0,11.24
RPSSMLSLJIMFFAB48CA,坡道平面,0,29.30
RPTNMLQKJIMFFBB87CA,坡道平面,1350000,36.33
RPTNMLQKJIMFFBB87CA,坡道平面,1250000,36.33
RPXOMLOKJIMFFBB18CA,坡道機械,0,
RPVNMLQKJIMFFBB08CA,坡道平面,1330000,36.33
RPXNMLOKJIMFFBB08CA,坡道平面,0,24.85
RPXNMLQKJIMFFBB28CA,坡道平面,1300000,36.33
RPXNMLQKJIMFFBB28CA,坡道平面,1300000,36.33
RPQNMLRKJIMFFBB67CA,坡道機械,0,
RPXPMLTLJIMFFBB88CA,坡道平面,750000,13.62
RPQRMLKLJIMFFBB47CA,坡道平面,0,34.65
RPPNMLPLJIMFFBB47CA,坡道機械,0,
RPORMLMLJIMFFBB47CA,坡道平面,1200000,32.06
RPPPMLKMJIMFFBB27CA,坡道機械,0,
RPOOMLRJKIMFFBB57CA,坡道平面,1150000,29.88
RPPOMLQJKIMFFBB57CA,坡道平面,1150000,29.88
RPQQMLPJKIMFFBB77CA,坡道平面,0,
RPQOMLQJKIMFFBB67CA,坡道平面,1150000,29.88
RPSNMLNKJIMFFCB57CA,坡道平面,0,
RPSNMLPKJIMFFCB77CA,坡道平面,0,
RPTNMLPKJIMFFCB87CA,坡道平面,0,
RPTNMLPKJIMFFCB87CA,坡道平面,0,
RPRPMLPKJIMFFCB87CA,坡道平面,0,
RPRNMLQKJIMFFCB77CA,坡道平面,0,
RPVNMLQKJIMFFCB18CA,坡道機械,0,18.57
RPTQMLRKJIMFFCB38CA,坡道平面,1020000,31.72
RPSQMLRKJIMFFCB28CA,坡道平面,1550000,31.72
RPVQMLRKJIMFFCB58CA,坡道平面,1450000,31.72
RPRQMLRKJIMFFCB18CA,坡道平面,1450000,31.72
RPUQMLRKJIMFFCB48CA,坡道平面,1250000,31.72
RPRNMLTKJIMFFCB08CA,坡道平面,0,20.99
RPXQMLRKJIMFFCB78CA,坡道平面,1650000,31.72
RPXPMLKLJIMFFCB08CA,坡道平面,0,28.18
RPWQMLRKJIMFFCB68CA,坡道平面,1650000,31.72
RPXPMLRKJIMFFCB68CA,坡道平面,1200000,
RPXPMLRKJIMFFCB68CA,坡道機械,800000,
RPUPMLMLJIMFFCB97CA,坡道平面,0,33.01
RPUOMLMLJIMFFCB87CA,坡道平面,0,33.02
RPXOMLNLJIMFFCB28CA,坡道機械,0,
RPPRMLQJKIMFFCB97CA,坡道平面,815000,21.50
RPORMLQJKIMFFCB87CA,坡道平面,860000,21.50
RPPNMLQJKIMFFCB57CA,坡道機械,0,
RPXPMLMKKIMFFCB28CA,坡道機械,0,
RPVNMLRJKIMFFCB28CA,坡道機械,0,11.57
RPUNMLSJKIMFFDB38CA,坡道平面,1375000,37.35
RPUNMLSJKIMFFDB38CA,坡道平面,1375000,37.35
RPQPMLOJKIMFFFB97CA,坡道平面,0,21.19
RPUNMLOLJIMFFHB48CA,坡道機械,0,
RPTNMLOKJIMFFIB38CA,坡道平面,1150000,12.97
RPRNMLSJKIMFFHB48CA,坡道機械,0,
RPROMLQJKIMFFIB48CA,坡道平面,0,30.20
RPSOMLQJKIMFFIB58CA,坡道平面,0,30.20
RPVNMLOKJIMFFJB68CA,坡道平面,0,28.68
RPPNMLQKJIMFFJB28CA,坡道平面,0,17.88
RPQNMLRKJIMFFJB48CA,坡道平面,1100000,17.88
RPRNMLRKJIMFFJB58CA,坡道平面,1200000,17.88
RPQNMLLLJIMFFJB97CA,坡道平面,0,35.79
RPVNMLRKJIMFFKB09CA,坡道機械,0,
RPROMLOJKIMFFCB77DA,坡道機械,0,
RPXOMLOLJIMFFCB48DA,坡道平面,0,
RPXNMLKMJIMFFJB68CA,坡道平面,0,17.88
RPSNMLOJKIMFFJB38CA,坡道平面,0,33.46
RPSNMLPJKIMFFJB48CA,其他,0,28.84
RPPNMLKLJIMFFJB77CA,坡道平面,1200000,36.41
RPTNMLKLJIMFFJB18CA,坡道平面,1300000,36.41
RPQNMLKLJIMFFJB87CA,坡道平面,0,36.41
RPUPMLLKKIMFFIB48CA,坡道機械,500000,9.88
RPUPMLLKKIMFFIB48CA,坡道平面,850000,19.76
RPUPMLLKKIMFFIB48CA,坡道機械,450000,9.88
RPUPMLLKKIMFFIB48CA,坡道平面,750000,19.76
RPUPMLLKKIMFFIB48CA,坡道平面,850000,19.76
RPUNMLKLJIMFFJB28CA,坡道平面,1100000,36.40
RPTPMLLKKIMFFIB38CA,坡道機械,500000,9.88
RPTPMLLKKIMFFIB38CA,坡道機械,500000,9.88
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道機械,450000,9.88
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道機械,450000,9.88
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道平面,750000,19.76
RPTPMLLKKIMFFIB38CA,坡道機械,450000,9.88
RPTPMLLKKIMFFIB38CA,坡道機械,500000,9.88
RPVNMLKLJIMFFJB38CA,坡道平面,0,36.40
RPRPMLLKKIMFFIB18CA,坡道平面,850000,19.76
RPRPMLLKKIMFFIB18CA,坡道機械,500000,9.88
RPRPMLLKKIMFFIB18CA,坡道機械,450000,9.88
RPRPMLLKKIMFFIB18CA,坡道平面,850000,19.76
RPRPMLLKKIMFFIB18CA,坡道平面,850000,19.76
RPRPMLLKKIMFFIB18CA,坡道機械,500000,9.88
RPRPMLLKKIMFFIB18CA,坡道平面,850000,19.76
RPRPMLLKKIMFFIB18CA,坡道機械,450000,9.88
RPWPMLLKKIMFFIB68CA,坡道平面,750000,19.76
RPRNMLMKKIMFFIB08CA,坡道平面,0,12.00
RPTOMLOLJIMFFIB58CA,坡道平面,800000,
RPUNMLLLJIMFFIB28CA,坡道機械,0,9.59
RPTNMLOKJIMFFHB28CA,坡道機械,0,
RPQNMLLKKIMFFFB57CA,坡道平面,800000,34.35
RPVOMLQJKIMFFFB58CA,坡道平面,850000,34.35
RPXOMLQJKIMFFFB78CA,坡道平面,830000,34.35
