編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVOMLOKJIMFFAU37CC,18,241.64,住家用,鋼筋混凝土造,89年2月9日,四層,
RPTOMLOKJIMFFAU17CC,17,231.98,住家用,鋼筋混凝土造,89年11月9日,四層,
RPXOMLOKJIMFFAU57CC,32,82.66,住家用,鋼筋混凝土造,74年9月16日,五層,
RPXOMLOKJIMFFAU57CC,32,6.50,共有部份,鋼筋混凝土造,74年9月16日,五層,
RPQOMLOKJIMFFAU86CC,25,60.61,住商用,鋼筋混凝土造,81年7月27日,四層,
RPPNMLQKJIMFFAU86CC,29,82.20,住家用,鋼筋混凝土造,77年11月25日,五層,
RPPNMLQKJIMFFAU86CC,29,6.14,共有部份,鋼筋混凝土造,77年11月25日,五層,
RPUOMLOKJIMFFAU27CC,40,116.86,住商用,鋼筋混凝土加強磚造,66年8月17日,二層,
RPVOMLNKJIMFFAU27CC,33,109.61,住家用,鋼筋混凝土造,73年12月14日,二層,
RPSNMLOKJIMFFAU07DC,25,72.87,見其他登記事項,鋼筋混凝土造,81年9月30日,八層,
RPSNMLOKJIMFFAU07DC,25,16.84,共有部份,鋼筋混凝土造,81年9月30日,八層,
