編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWPMLNKJIMFFAU27CA,36,101.76,住家用,鋼筋混凝土加強磚造,71年2月27日,二層,一層 二層
RPRNMLPKJIMFFAU76CA,24,129.53,住家用,鋼筋混凝土造,82年8月31日,七層,五層
RPRNMLPKJIMFFAU76CA,24,44.48,共有部份,鋼筋混凝土造,82年8月31日,七層,
RPPQMLOKJIMFFAU76CA,27,180.79,住家用,鋼筋混凝土造,79年7月31日,三層,一層 二層 三層
RPOOMLTLJIMFFAU07CA,18,20.04,住家用,鋼筋混凝土造,88年11月25日,六層,二層
RPOOMLTLJIMFFAU07CA,18,14.25,共有部份,鋼筋混凝土造,88年11月25日,六層,
RPXNMLMLJIMFFAU17CA,22,93.38,商業用,鋼筋混凝土造,85年2月16日,十五層,一層
RPXNMLMLJIMFFAU17CA,22,26.03,共有部份,鋼筋混凝土造,85年2月16日,十五層,
RPOOMLRKJIMFFAU76CA,1,256.31,住家用,鋼筋混凝土造,106年1月16日,三層,一層 二層 三層 屋頂突出物
RPPOMLTLJIMFFAU17CA,18,19.52,住家用,鋼筋混凝土造,88年11月25日,六層,二層
RPPOMLTLJIMFFAU17CA,18,13.90,共有部份,鋼筋混凝土造,88年11月25日,六層,
RPPNMLOLJIMFFAU56CA,25,272.96,見其他登記事項,鋼筋混凝土造,81年9月30日,八層,防空避難室
RPPNMLOLJIMFFAU56CA,25,15.20,共有部份,鋼筋混凝土造,81年9月30日,八層,
RPQNMLOKJIMFFCU86DA,5,83.74,住家用,見其他登記事項,102年4月11日,一層,一層
RPOPMLTLJIMFFAU17CA,24,107.56,住家用,鋼筋混凝土造,82年12月15日,六層,六層
RPOPMLTLJIMFFAU17CA,24,37.26,共有部份,鋼筋混凝土造,82年12月15日,六層,
RPSOMLOKJIMFFAU86CA,17,156.62,住家用,鋼筋混凝土造,89年8月7日,十二層,十一層 十二層
RPSOMLOKJIMFFAU86CA,17,40.55,共有部份,鋼筋混凝土造,89年8月7日,十五層,
RPSOMLOKJIMFFAU86CA,17,1.33,共有部份,鋼筋混凝土造,89年8月7日,十五層,
RPSOMLOKJIMFFAU86CA,17,26.48,共有部份,鋼筋混凝土造,89年8月7日,十二層,
RPSOMLOKJIMFFAU86CA,17,14.09,停車空間,鋼筋混凝土造,89年8月7日,十五層,
RPUOMLTLJIMFFAU67CA,18,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,三層
RPUOMLTLJIMFFAU67CA,18,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPUOMLTLJIMFFAU67CA,18,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPSOMLQJKIMFFAU07CA,,522.92,農舍,鋼筋混凝土造,106年6月16日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPROMLTLJIMFFAU37CA,18,20.55,住家用,鋼筋混凝土造,88年11月25日,六層,二層
RPROMLTLJIMFFAU37CA,18,14.60,共有部份,鋼筋混凝土造,88年11月25日,六層,
RPSOMLTLJIMFFAU47CA,23,28.10,住家用,鋼筋混凝土造,83年11月15日,十二層,六層
RPSOMLTLJIMFFAU47CA,23,8.69,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPSOMLTLJIMFFAU47CA,23,4.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPSOMLTLJIMFFAU47CA,23,20.43,住家用,鋼筋混凝土造,83年11月15日,十二層,六層
RPSOMLTLJIMFFAU47CA,23,6.40,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPSOMLTLJIMFFAU47CA,23,3.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,
