鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中壢區,建物,桃園市中壢區後興路一段61~90號,0.0,住,,,1061001,土地0建物1車位1,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0890120,100.15,0,0,0,無,有,無,10000,100,坡道平面,0.0,0,,RPTOMLNKJIMFFBH48CC
中壢區,建物,桃園市中壢區興平路31~60號,0.0,住,,,1061001,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830517,159.84,4,2,2,有,有,無,15000,94,,0.0,0,,RPXOMLNKJIMFFBH88CC
中壢區,建物,桃園市中壢區復華街186巷31~60號,0.0,住,,,1061001,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1000613,20.99,3,3,3,有,無,有,7000,333,,0.0,0,,RPTPMLNKJIMFFBH58CC
桃園區,建物,桃園市桃園區萬壽路三段151~180號,0.0,商,,,1061001,土地0建物0車位0,一層,5,店面(店鋪),見其他登記事項,見其他登記事項,0641028,106.73,0,0,0,無,無,無,32000,300,,0.0,0,,RPOOMLNKJIMFFAH87CC
平鎮區,建物,桃園市平鎮區南平路121~150號,0.0,住,,,1061001,土地0建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030711,84.06,0,0,0,無,有,無,10000,119,,0.0,0,,RPVNMLNKJIMFFGH09CC
平鎮區,房地(土地+建物),桃園市平鎮區龍祥路181~210號,75.46,,特定農業區,甲種建築用地,1061001,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0880105,177.14,4,2,3,有,無,有,12000,68,,0.0,0,,RPROMLNKJIMFFGH78CC
龜山區,房地(土地+建物),桃園市龜山區自強西路361~390號,11.34,商,,,1061001,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020531,70.88,2,2,1,有,有,有,13500,190,,0.0,0,,RPRNMLNKJIMFFHH78CC
龜山區,房地(土地+建物),桃園市龜山區興一街1~30號,74.19,住,,,1061101,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020905,227.41,0,0,0,無,無,無,28000,123,,0.0,0,,RPTNMLNKJIMFFHH98CC
龜山區,房地(土地+建物),桃園市龜山區德明路31~60號,29.21,住,,,1061001,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931118,69.08,2,2,2,有,有,有,18000,261,,0.0,0,,RPUNMLNKJIMFFHH09CC
龜山區,建物,桃園市龜山區萬壽路一段331~360號,0.0,住,,,1061001,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0640715,218.52,0,0,0,無,無,無,60000,275,,0.0,0,含三樓,RPVNMLNKJIMFFHH56CC
龜山區,房地(土地+建物),桃園市龜山區文化二路181~210號,303.0,住,,,1061101,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,見其他登記事項,1060811,172.6,0,0,0,無,無,無,73500,426,,0.0,0,一樓+夾層,RPWNMLNKJIMFFHH66CC
桃園區,房地(土地+建物),桃園市桃園區上海路211~240號,28.2,住,,,1061101,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911223,106.69,3,2,2,有,有,無,11000,103,,0.0,0,,RPXOMLNKJIMFFAH88DC
桃園區,房地(土地+建物),桃園市桃園區上海路121~150號,15.15,住,,,1061101,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920414,94.74,3,2,1,有,有,無,10600,112,,0.0,0,,RPRPMLNKJIMFFAH38DC
中壢區,房地(土地+建物),桃園市中壢區環中東路二段451~480號,174.0,住,,,1061101,土地1建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,0870113,245.02,0,0,0,無,無,無,60000,245,,0.0,0,,RPVPMLNKJIMFFBH88DC
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段91~120號,24.1,住,,,1061101,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,169.81,3,2,2,有,有,有,16000,94,坡道平面,25.81,0,,RPPPMLNKJIMFFEH58DC
平鎮區,建物,桃園市平鎮區南東路50巷1~30號,0.0,住,,,1061101,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0820506,102.83,5,2,2,有,有,有,11000,107,,0.0,0,,RPOOMLNKJIMFFGH58DC
八德區,房地(土地+建物)+車位,桃園市八德區中山路121~150號,21.76,住,,,1061001,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021115,124.65,2,2,1,有,有,有,13000,104,坡道平面,30.44,0,,RPUNMLOKJIMFFFH09DC
大園區,房地(土地+建物),桃園市大園區?林路451~480號,4652.0,住,,,1061001,土地2建物2車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840125,422.68,0,0,0,無,無,無,75000,177,,0.0,0,,RPVNMLOKJIMFFEH09DC
中壢區,房地(土地+建物)+車位,桃園市中壢區新明路151~180號,16.5,住,,,1061101,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830818,141.33,3,2,2,有,有,有,16000,113,坡道平面,0.0,0,,RPVNMLOKJIMFFBH78DC
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街181~210號,85.57,住,,,1061001,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0831024,231.06,5,3,4,有,有,有,34000,147,坡道平面,0.0,0,,RPPPMLOKJIMFFAH28DC
桃園區,房地(土地+建物),桃園市桃園區中正路421~450號,2067.0,商,,,1061001,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0581201,1774.94,0,0,0,無,無,無,200000,113,,0.0,0,,RPTPMLOKJIMFFAH68DC
桃園區,建物,桃園市桃園區健行路31~60號,0.0,工,,,1061001,土地0建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,鋼筋混凝土造,0781108,871.4,0,0,0,無,無,無,60000,69,,0.0,0,,RPXPMLOKJIMFFAH98CC
中壢區,建物,桃園市中壢區華美三街331~360號,0.0,,,,1061001,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060509,57.24,2,2,1,有,無,有,15000,262,坡道平面,0.0,0,,RPSPMLOKJIMFFBH58CC
中壢區,建物,桃園市中壢區中美路一段1~30號,0.0,商,,,1061001,土地0建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861013,72.73,2,1,1,有,有,無,9000,124,,0.0,0,,RPSOMLPKJIMFFBH58CC
中壢區,建物,桃園市中壢區金山三街1~30號,0.0,住,,,1061001,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,103.41,3,2,2,有,有,無,12000,116,坡道機械,0.0,0,,RPXOMLPKJIMFFBH09CC
中壢區,建物,桃園市中壢區復華八街1~30號,0.0,住,,,1061001,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741021,94.26,3,2,2,有,無,無,8000,85,,0.0,0,,RPOPMLPKJIMFFBH28CC
桃園區,建物,桃園市桃園區萬壽路三段151~180號,0.0,商,,,1061001,土地0建物0車位0,全,5,透天厝,見其他登記事項,見其他登記事項,0641028,107.63,0,0,0,無,有,無,13000,121,,0.0,0,( 供辦公室使用 ),RPSPMLPKJIMFFAH58CC
楊梅區,建物,桃園市楊梅區金山街301~330號,0.0,住,,,1061001,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,100.62,3,2,2,有,有,有,12000,119,,0.0,0,,RPPNMLPKJIMFFDH38CC
八德區,建物,桃園市八德區大福街53巷1~30號,0.0,住,,,1061001,土地0建物1車位1,見其他登記事項,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040120,107.82,0,0,0,無,有,無,18000,167,坡道平面,25.89,0,租 1+2F,RPPNMLPKJIMFFFH58CC
