編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLOKJIMFFAG97CA,國華段,33.50,都市：住
RPPNMLOKJIMFFAG67CA,群英段,163.78,都市：其他
RPROMLRKJIMFFAG28CA,興東段,23.40,都市：商
RPSOMLRKJIMFFAG38CA,信義段,40.00,都市：商
RPSOMLRKJIMFFAG38CA,信義段,9.00,都市：商
RPQOMLPKJIMFFBG08CA,內湖一段,2693.32,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLPKJIMFFBG97CA,朝陽段,2010.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPOOMLTLJIMFFAG28CA,三結段,41.10,都市：住
RPOOMLTLJIMFFAG28CA,三結段,.22,都市：住
RPPNMLKLJIMFFAG37CA,復興段,85.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLKLJIMFFAG67CA,中福段,20.62,都市：農
RPSNMLKLJIMFFAG67CA,中福段,16.00,都市：農
RPSNMLKLJIMFFAG67CA,中福段,4.00,都市：農
RPSNMLKLJIMFFAG67CA,中福段,100.00,都市：農
RPSOMLRKJIMFFBG48CA,和平段,29.22,都市：住
RPTNMLKLJIMFFBG87CA,五峰段,10.94,都市：住
RPQPMLRKJIMFFBG38CA,忠義段,6.77,都市：住
RPWNMLNKJIMFFAG28CA,尾塹一段,133.18,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPPMLLLJIMFFBG77CA,艮門一段,44.19,都市：住
RPQNMLOJKIMFFBG87CA,水源段,1035.50,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQPMLLLJIMFFBG87CA,艮門一段,35.54,都市：住
RPRPMLLLJIMFFBG97CA,艮門一段,34.58,都市：住
RPRNMLOJKIMFFBG97CA,水源段,123.15,非都市：特定農業區 ; 非都市編定：農牧用地
RPUOMLPJKIMFFBG48CA,壯濱三段,15.08,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPXOMLLLJIMFFBG48CA,艮門一段,35.54,都市：住
RPRNMLSJKIMFFBG38CA,建業段,2247.88,都市：商
RPTNMLOKJIMFFAG28EA,季新段,2836.78,非都市：一般農業區 ; 非都市編定：農牧用地
RPTNMLOKJIMFFAG28EA,季新段,2127.66,非都市：一般農業區 ; 非都市編定：農牧用地
RPUOMLTLJIMFFBG56EA,金古段,8.05,都市：住
RPUOMLTLJIMFFBG56EA,金泰段,4.16,都市：住
RPUOMLTLJIMFFBG56EA,金泰段,8.16,都市：住
RPQNMLRLJIMFFBG28CA,龍泉段,99.07,都市：農
RPQOMLPKJIMFFBG28EA,忠義段,48.90,都市：農
RPRNMLRJKIMFFBG48EA,新金面段,123.98,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPOMLLLJIMFFBG77DA,更新段,2.72,都市：住
RPSNMLPKJIMFFAG28EA,仁愛一段,121.59,非都市：特定農業區 ; 非都市編定：農牧用地
RPRNMLKLJIMFFAG57CA,中福段,20.62,都市：農
RPRNMLKLJIMFFAG57CA,中福段,16.00,都市：農
RPRNMLKLJIMFFAG57CA,中福段,8.00,都市：農
RPRNMLKLJIMFFAG57CA,中福段,4.00,都市：農
RPRNMLKLJIMFFAG57CA,中福段,94.00,都市：農
RPWNMLOKJIMFFBG68EA,艮門二段,59.66,都市：住
RPROMLPKJIMFFBG38EA,艮門一段,4.47,都市：住
RPROMLPKJIMFFBG38EA,艮門一段,.74,都市：住
