編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVOMLQKJIMFFAT27CA,18,93.54,見其他登記事項,鋼筋混凝土造,88年5月14日,六層,六層
RPVOMLQKJIMFFAT27CA,18,32.90,見其他登記事項,鋼筋混凝土造,88年5月14日,六層,
RPPNMLOKJIMFFBT09CA,,166.77,見其他登記事項,見其他登記事項,106年8月29日,三層,見其他登記事項
RPWNMLNKJIMFFCT17CA,14,14.17,見使用執照,鋼筋混凝土造,92年5月1日,五層,三層
RPWNMLNKJIMFFCT17CA,14,1.76,停車空間,鋼筋混凝土造,92年5月1日,五層,
RPWNMLNKJIMFFCT17CA,14,4.51,共同部份,鋼筋混凝土造,92年5月1日,五層,
RPOOMLQKJIMFFCT76CA,36,95.60,住家用,加強磚造,70年5月27日,二層,一層 二層
RPPNMLRLJIMFFCT96CA,42,112.00,住家用,加強磚造,65年3月25日,二層,一層 二層
RPUNMLRLJIMFFCT47CA,21,105.08,住家用,鋼筋混凝土造,85年3月28日,十一層,二層
RPUNMLRLJIMFFCT47CA,21,29.70,見其他登記事項,鋼筋混凝土造,85年3月28日,十一層,
RPRNMLQKJIMFFAT76CA,27,134.24,住家用,鋼筋混凝土造,80年1月30日,三層,一層 二層 三層
RPQOMLLKKIMFFCT56CA,23,90.55,住家用,鋼筋混凝土造,83年8月12日,七層,六層
RPQOMLLKKIMFFCT56CA,23,57.92,見其他登記事項,鋼筋混凝土造,83年8月12日,七層,
RPVNMLOLJIMFFCT37DA,30,98.64,住家用,加強磚造,76年7月22日,二層,一層 二層
RPPOMLLJKIMFFAT88DA,39,76.60,住商用,加強磚造,67年11月16日,二層,一層 二層 騎樓
RPTNMLOKJIMFFAT76CA,15,152.73,住家用,鋼筋混凝土造,91年6月11日,三層,一層 二層 三層
RPPOMLNKJIMFFAT98CA,3,279.12,住家用,鋼筋混凝土造,103年6月10日,四層,一層 二層 三層 四層
RPWOMLQKJIMFFAT37CA,,94.33,住家用,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPWOMLQKJIMFFAT37CA,,94.33,住家用,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPPNMLRKJIMFFET17DA,22,46.82,住家用,鋼筋混凝土造,84年7月10日,四層,一層
RPPNMLRKJIMFFET17DA,22,37.47,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPXNMLPKJIMFFAT37DA,23,17.82,住家用,鋼筋混凝土造,84年1月4日,五層,二層
