編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLOJKHIFFAG27CA,45,75.56,住家用,鋼筋混凝土加強磚造,57年2月16日,二層,一層 二層
RPPNMLPJKHIFFAG27CA,20,161.51,住家用,鋼筋混凝土造,81年11月4日,二層,一層 二層 夾層
RPQNMLPJKHIFFAG37CA,14,120.18,住商用,鋼筋混凝土造,87年11月17日,五層,一層 騎樓 夾層
RPQNMLPJKHIFFAG37CA,14,38.24,見其他登記事項,鋼筋混凝土造,87年11月17日,五層,
RPOPMLQJKHIFFAG47CA,17,66.72,住家用,鋼筋混凝土造,85年5月21日,六層,三層
RPOPMLQJKHIFFAG47CA,17,36.96,見其他登記事項,鋼筋混凝土造,85年5月21日,六層,
RPOPMLSJKHIFFAG67CA,17,97.90,住家用,鋼筋混凝土造,85年2月17日,七層,三層
RPOPMLSJKHIFFAG67CA,17,6.71,見其他登記事項,鋼筋混凝土造,85年2月17日,七層,
RPTNMLMJKHIFFBG47CA,7,209.23,見其他登記事項,鋼筋混凝土造,95年6月12日,三層,一層 二層 三層
RPWOMLOJKHIFFBG08CA,7,126.51,住商用,鋼筋混凝土造,94年8月29日,三層,一層 二層 三層 騎樓
RPQNMLQJKHIFFBG57CA,18,103.88,住家用,鋼筋混凝土造,83年10月7日,七層,四層
RPQNMLQJKHIFFBG57CA,18,9.28,共有部分,鋼筋混凝土造,83年10月7日,七層,
RPQNMLQJKHIFFBG57CA,18,9.86,共有部分,鋼筋混凝土造,83年10月7日,七層,
RPVNMLSJKHIFFBG28CA,31,125.64,住家用,鋼筋混凝土加強磚造,70年12月30日,二層,一層 二層 騎樓
RPUNMLSKKHIFFBG28CA,4,269.95,農舍,鋼筋混凝土造,98年7月15日,二層,一層 二層
RPRNMLKLKHIFFBG27CA,16,98.94,住家用,鋼筋混凝土造,85年10月4日,七層,二層 騎樓 一層
RPRNMLKLKHIFFBG27CA,16,43.99,共有部分,鋼筋混凝土造,85年10月4日,七層,
