編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWPMLLJKHIFFAB47CC,19,2.79,見其他登記事項,鋼筋混凝土造,82年11月2日,十六層,
RPWPMLLJKHIFFAB47CC,19,11.12,住家用,鋼筋混凝土造,82年11月2日,十六層,
RPXNMLLJKHIFFCB57CC,20,38.40,住家用,鋼筋混凝土造,81年11月13日,十六層,
RPXNMLLJKHIFFCB57CC,20,38.40,住家用,鋼筋混凝土造,81年11月13日,十六層,
RPRPMLLJKHIFFCB17CC,17,41.91,住家用,鋼筋混凝土造,85年5月27日,十九層,
RPSNMLNJKHIFFAB17DC,42,109.32,見其他登記事項,見其他登記事項,60年6月8日,二層,
RPPNMLNJKHIFFHL58DC,19,26.91,見其他登記事項,鋼筋混凝土造,82年12月31日,十二層,
RPUOMLOJKHIFFAB57DC,18,134.99,住商用,鋼筋混凝土造,83年1月31日,七層,
RPTQMLOJKHIFFCL78CC,16,121.82,見其他登記事項,鋼筋混凝土造,85年8月28日,九層,
RPPOMLOJKHIFFBB17DC,20,107.58,住家用,鋼筋混凝土造,82年5月26日,五層,
RPTSMLOJKHIFFCB97CC,5,308.26,見其他登記事項,鋼筋混凝土造,96年9月20日,十四層,
RPUTMLOJKHIFFCB18CC,19,212.00,商業用,鋼筋混凝土造,83年1月20日,十三層,
RPSUMLOJKHIFFCB08CC,18,57.93,商業用,鋼筋混凝土造,83年8月25日,二十九層,
RPRNMLOJKHIFFAB07CC,25,54.67,住商用,鋼筋混凝土造,76年7月28日,三層,
RPUNMLOJKHIFFAB37CC,6,89.59,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPUNMLOJKHIFFAB37CC,6,18.89,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPUNMLOJKHIFFAB37CC,6,27.48,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPXNMLOJKHIFFAB67CC,6,90.97,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPXNMLOJKHIFFAB67CC,6,19.19,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPXNMLOJKHIFFAB67CC,6,38.90,見其他登記事項,鋼筋混凝土造,95年12月22日,十五層,
RPTOMLOJKHIFFAB37CC,22,182.67,商業用,鋼筋混凝土造,79年11月10日,十四層,
RPWOMLOJKHIFFAB67CC,18,26.14,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPOPMLOJKHIFFAB96CC,18,36.07,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPPPMLOJKHIFFAB07CC,18,35.47,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPOOMLOJKHIFFBB96CC,17,40.35,住家用,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,3.47,共有部分,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,.78,共有部分,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,14.14,共有部分,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,31.99,共有部分,鋼筋混凝土造,85年6月27日,二十四層,
RPRQMLPJKHIFFBB57CC,34,36.40,住家用,鋼筋混凝土造,68年1月9日,八層,
RPSQMLPJKHIFFBB67CC,4,28.33,住家用,鋼筋混凝土造,97年11月28日,十七層,
RPOTMLPJKHIFFBB57CC,8,176.00,見其他登記事項,見其他登記事項,93年8月2日,四層,
RPSTMLPJKHIFFBB97CC,29,215.03,住商用,鋼筋混凝土造,73年6月20日,四層,
RPUOMLPJKHIFFAB57CC,18,112.00,住家用,鋼筋混凝土造,83年8月25日,十六層,
