編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLLJKHIFFBK67CC,18,72.71,住家用,鋼筋混凝土造,84年5月2日,十三層,
RPTOMLOJKHIFFFK78CC,14,242.05,住家用,鋼筋混凝土造,87年9月22日,四層,
RPSNMLOJKHIFFBK28DC,14,85.00,住家用,鋼筋混凝土造,87年11月20日,八層,
RPOOMLPJKHIFFFK38CC,2,44.81,見其他登記事項,見其他登記事項,100年7月28日,六層,
RPPOMLQLKHIFFBK38CC,57,49.10,住家用,磚造,45年1月1日,二層,
RPQOMLQLKHIFFBK48CC,,72.85,住商用,見其他登記事項,,三層,
RPXOMLQLKHIFFBK66DC,13,115.00,住家用,鋼筋混凝土造,88年12月6日,十三層,
RPRNMLLJLHIFFBK87CC,21,137.95,住家用,鋼筋混凝土造,80年11月9日,,
RPUNMLPJLHIFFFK98CC,18,239.34,住商用,見其他登記事項,84年7月14日,二層,
RPQNMLTJLHIFFFK98CC,2,618.94,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPRNMLLLLHIFFFK48CC,20,127.17,住商用,鋼筋混凝土造,82年7月19日,二層,
RPUOMLRLLHIFFFK86CC,24,462.68,住商用,鋼筋混凝土造,78年7月5日,四層,
RPUOMLRLLHIFFFK86CC,24,394.26,住商用,鋼筋混凝土造,78年7月5日,四層,
RPUOMLRLLHIFFFK86CC,24,19.99,見其他登記事項,鋼筋混凝土造,78年7月5日,四層,
RPRNMLLJMHIFFBK97CC,18,182.63,住商用,鋼筋混凝土造,83年11月30日,十層,
RPWNMLSJMHIFFFK96CC,2,559.54,見其他登記事項,見其他登記事項,100年1月31日,三層,
RPTNMLTJMHIFFFK76CC,19,117.57,住家用,鋼筋混凝土造,83年6月9日,七層,
RPWNMLSKMHIFFBK66CC,19,131.91,住家用,鋼筋混凝土造,83年6月1日,十層,
RPQNMLKLMHIFFFK38CC,16,143.53,住家用,鋼筋混凝土造,86年8月27日,三層,
RPUNMLMLMHIFFBK58CC,19,128.58,住家用,鋼筋混凝土造,83年6月1日,十層,
RPUNMLMLMHIFFBK58CC,19,11.80,見其他登記事項,鋼筋混凝土造,83年6月1日,,
RPPNMLNLMHIFFBK18CC,19,128.58,住家用,鋼筋混凝土造,83年6月1日,十層,
RPPNMLNLMHIFFBK18CC,19,11.80,見其他登記事項,鋼筋混凝土造,83年6月1日,,
RPVNMLNLMHIFFDK09DC,15,1612.00,見其他登記事項,見其他登記事項,87年6月22日,二層,
RPTNMLPLMHIFFBK78CC,,53.33,住家用,鋼筋混凝土造,102年1月9日,五層,
