編號,車位類別,車位價格,車位面積平方公尺
RPTNOLMJNHLFFAH48CC,坡道平面,0,
RPTNMLNJNHLFFFH09EC,坡道平面,0,29.67
RPXNMLOJNHLFFFH76CC,坡道平面,0,29.67
RPTNMLOJNHLFFDH78CC,坡道平面,0,34.25
RPUNMLOJNHLFFDH88CC,坡道平面,0,37.71
RPVNMLOJNHLFFDH98CC,坡道平面,0,34.25
RPRPMLOJNHLFFBH58CC,坡道平面,0,19.86
RPUPMLOJNHLFFBH88CC,坡道平面,0,33.21
RPUPMLOJNHLFFBH88CC,坡道平面,0,35.26
RPVPMLOJNHLFFBH98CC,坡道平面,0,40.11
RPVPMLOJNHLFFBH98CC,坡道平面,0,40.11
RPRNMLPJNHLFFFH98DC,坡道平面,0,
RPSNMLPJNHLFFFH09DC,坡道平面,0,
RPQNMLQJNHLFFFH98DC,坡道平面,0,
RPRNMLQJNHLFFFH09DC,坡道平面,0,
RPSNMLQJNHLFFFH56DC,坡道平面,0,25.89
RPPQMLTJNHLFFAH88CC,坡道平面,2500,10.00
RPPPMLTJNHLFFBH88CC,坡道平面,0,
RPSPMLTJNHLFFBH56CC,坡道平面,0,28.51
RPXNMLKKNHLFFGH56CC,坡道平面,0,41.85
RPORMLKKNHLFFAH08CC,坡道平面,0,
RPTQMLLKNHLFFAH58CC,坡道平面,0,
RPUNMLLKNHLFFEH78CC,坡道平面,0,
RPWNMLLKNHLFFEH98CC,坡道平面,0,
RPUNMLLKNHLFFFH98DC,坡道平面,0,
RPSOMLMKNHLFFFH88CC,坡道平面,0,37.11
RPWNMLMKNHLFFEH09CC,一樓平面,0,
RPPQMLMKNHLFFAH28CC,坡道平面,0,
RPVOMLNKNHLFFAH78CC,坡道平面,0,52.28
RPVTMLNKNHLFFAH66CC,坡道平面,0,
RPWOMLNKNHLFFFH76CC,坡道平面,0,31.73
RPOOMLNKNHLFFGH68CC,坡道平面,0,38.69
RPROMLNKNHLFFGH98CC,坡道平面,0,41.85
RPTPMLQKNHLFFBH56DC,坡道平面,0,
RPROMLQKNHLFFFH56CC,坡道平面,0,22.14
RPVOMLQKNHLFFFH96CC,坡道平面,0,24.91
RPROMLQKNHLFFCH88CC,坡道平面,0,36.44
RPUOMLQKNHLFFBH09CC,坡道平面,0,30.83
RPWPMLRKNHLFFAH76CC,坡道平面,0,
RPXPNLRKNHLFFAH07DC,坡道平面,2500,28.75
RPVOMLRKNHLFFFH27EC,坡道平面,0,29.67
RPWOMLRKNHLFFFH37EC,坡道平面,0,38.84
RPTNMLRKNHLFFFH76CC,坡道平面,0,30.00
RPVNMLRKNHLFFEH86CC,坡道平面,0,
RPQOMLKLNHLFFDH38CC,坡道平面,0,34.25
RPUQMLKLNHLFFAH68CC,其他,0,
RPPNMLMLNHLFFBH28DC,坡道平面,0,13.32
RPQNMLNLNHLFFGH98DC,坡道平面,0,39.07
RPTNMLNLNHLFFFH56DC,坡道平面,0,
RPSPMLNLNHLFFAH68CC,坡道平面,0,25.49
RPWRMLNLNHLFFAH66CC,坡道平面,0,
RPWNMLOLNHLFFEH86DC,坡道機械,0,16.55
RPOPMLPLNHLFFGH66EC,坡道平面,0,8.11
RPUNMLPLNHLFFAH98DC,坡道平面,0,
RPUWMLPLNHLFFAH27DC,坡道平面,0,36.66
RPUOMLPLNHLFFGH96CC,坡道平面,0,35.29
RPOPMLQLNHLFFBH68CC,坡道平面,0,13.35
RPOQMLQLNHLFFBH88DC,坡道平面,0,
RPROMLQLNHLFFFH66CC,坡道平面,0,24.91
RPSVMLRLNHLFFFH77EC,坡道平面,0,22.50
RPWPMLRLNHLFFAH96DC,坡道平面,0,36.89
RPRVMLRLNHLFFFH47CC,坡道平面,0,20.14
RPTNMLSLNHLFFBH56CC,坡道平面,0,
RPTOMLKMNHLFFBH58CC,坡道平面,0,
RPUNMLKMNHLFFEH98DC,坡道平面,0,31.26
RPRRMLLJOHLFFAH48CC,其他,0,
RPXNMLLJOHLFFDH98CC,坡道平面,0,34.25
RPVOMLLJOHLFFGH66DC,坡道平面,0,33.93
RPQOMLLJOHLFFFH78EC,坡道機械,0,20.42
RPROMLLJOHLFFFH88EC,坡道平面,0,27.93
RPVPMLMJOHLFFEH66DC,坡道機械,0,16.55
RPUNMLMJOHLFFEH88CC,坡道平面,0,
RPVNMLMJOHLFFEH98CC,坡道平面,0,
RPXQMLMJOHLFFAH09CC,坡道平面,0,
RPRSMLMJOHLFFAH68CC,坡道平面,0,
RPRSMLMJOHLFFAH68CC,坡道平面,0,
RPPNMLNJOHLFFBH28DC,坡道平面,0,43.82
RPUOMLNJOHLFFEH56DC,坡道機械,0,16.55
RPUOMLNJOHLFFEH56DC,坡道機械,0,16.55
RPUNMLNJOHLFFFH66EC,坡道平面,0,33.83
RPVNMLOJOHLFFFH66CC,坡道平面,0,29.85
RPWNMLOJOHLFFFH76CC,坡道平面,0,37.11
RPXNMLOJOHLFFDH66CC,坡道平面,0,29.13
RPOOMLOJOHLFFDH48CC,坡道平面,0,39.81
RPWPMLQJOHLFFAH66CC,坡道平面,0,31.88
RPVPMLQJOHLFFFH07CC,坡道平面,0,34.77
RPWNMLQJOHLFFFH17EC,坡道平面,0,29.67
RPVNMLRJOHLFFEH86CC,坡道平面,0,
RPPOMLRJOHLFFDH88CC,坡道平面,0,
RPPPMLRJOHLFFBH78CC,坡道平面,0,41.85
RPRPMLSJOHLFFAH98CC,坡道平面,0,36.40
RPXQMLSJOHLFFAH07CC,坡道平面,0,27.63
RPPQMLSJOHLFFBH98CC,坡道平面,0,38.01
RPTNMLSJOHLFFDH66CC,坡道平面,0,32.10
RPVNMLSJOHLFFFH07CC,坡道平面,0,26.56
RPPNMLMKOHLFFFH58CC,坡道平面,0,20.13
RPOOMLNKOHLFFCH38CC,坡道平面,0,
RPQOMLOKOHLFFFH09DC,坡道平面,0,
RPSOMLOKOHLFFFH76EC,坡道平面,0,34.80
RPSOMLOKOHLFFFH76EC,坡道平面,0,34.80
RPSOMLOKOHLFFGH66CC,坡道平面,0,38.69
RPWNMLPKOHLFFFH07DC,坡道平面,0,
RPTOMLQKOHLFFBH09CC,坡道平面,0,24.48
RPWNMLRKOHLFFBH86DC,坡道平面,0,35.60
RPXUMLRKOHLFFAH67EC,坡道平面,0,33.33
RPUOMLKLOHLFFDH88CC,坡道平面,0,34.25
RPRPMLKLOHLFFEH78CC,坡道平面,0,35.24
RPRPMLKLOHLFFEH78CC,坡道平面,0,35.24
RPTOMLKLOHLFFEH09EC,坡道平面,0,34.00
RPQOMLKLOHLFFFH78DC,坡道平面,0,
RPQOMLKLOHLFFFH78DC,坡道平面,0,
RPUTMLKLOHLFFAH09CC,坡道平面,0,
RPROMLLLOHLFFEH88DC,坡道平面,0,30.67
RPQOMLLLOHLFFDH58CC,坡道平面,0,29.13
RPROMLMLOHLFFDH78CC,坡道平面,0,27.07
RPOOMLMLOHLFFGH78CC,坡道平面,0,30.21
RPUNMLMLOHLFFBH88DC,坡道平面,0,18.88
RPPOMLMLOHLFFBH48DC,坡道平面,0,7.56
RPQOMLMLOHLFFBH58DC,坡道平面,0,12.81
