編號,車位類別,車位價格,車位面積(平方公尺)
RPWNMLNLJIMFFDK09CA,坡道平面,0,15.84
RPVNMLOLJIMFFDK09CA,坡道平面,800000,
RPTNMLOLJIMFFDK88CA,坡道平面,900000,
RPUNMLLJKIMFFDK58CA,坡道平面,1000000,47.23
RPWNMLLJKIMFFDK78CA,坡道平面,900000,47.23
RPTNMLLJKIMFFDK48CA,坡道平面,900000,47.23
RPPNMLOJKIMFFDK38CA,坡道平面,0,47.23
RPPNMLOJKIMFFDK38CA,坡道平面,0,47.23
RPQNMLOJKIMFFDK48CA,坡道平面,1000000,20.00
RPPOMLNLJIMFFFK68CA,坡道平面,750000,28.76
RPQPMLTLJIMFFFK86CA,坡道平面,1000000,26.44
RPTNMLOJKIMFFDK78CA,一樓平面,0,
RPROMLOJKIMFFBK48CA,一樓平面,0,
RPSNMLKMJIMFFBK28CA,坡道平面,0,13.03
RPWNMLRLJIMFFBK66CA,一樓平面,0,
RPSOMLKMJIMFFBK38CA,坡道機械,0,5.70
RPSOMLTKKIMFFDK76CA,坡道平面,500000,11.40
RPPOMLOLJIMFFFK78CA,坡道平面,0,35.50
RPOOMLOLJIMFFFK68CA,坡道平面,0,29.00
RPVNMLTLJIMFFFK17CA,坡道平面,950000,41.12
RPPNMLSLJIMFFFK09CA,坡道平面,0,
RPOOMLQJKIMFFDK58CA,坡道平面,0,
RPTNMLSLJIMFFBK09CA,一樓平面,0,13.75
RPTNMLSLJIMFFBK09CA,一樓平面,0,13.75
RPTNMLKMJIMFFDK58CA,坡道平面,1100000,33.50
RPTNMLKMJIMFFDK58CA,坡道平面,1100000,33.50
RPUNMLKMJIMFFDK68CA,坡道平面,1200000,28.22
RPUNMLKMJIMFFDK68CA,坡道平面,1200000,28.22
RPUNMLSLJIMFFBK56CA,一樓平面,0,13.75
RPVNMLSLJIMFFBK66CA,一樓平面,0,13.75
RPVNMLSLJIMFFBK66CA,一樓平面,0,13.75
RPVNMLKMJIMFFDK78CA,坡道平面,1100000,27.00
RPWNMLKMJIMFFFK09CA,坡道平面,0,30.12
RPQOMLTLJIMFFFK76CA,坡道平面,0,
RPPNMLTLJIMFFFK56CA,坡道機械,0,
RPOOMLTLJIMFFFK56CA,升降機械,0,5.89
RPWNMLSLJIMFFBK76CA,一樓平面,0,13.75
RPWNMLSLJIMFFBK76CA,一樓平面,0,13.75
RPPNMLOJKIMFFFK58CA,一樓平面,1000000,
RPUNMLNKKIMFFFK09CA,坡道平面,980000,31.17
RPTNMLNKKIMFFFK98CA,坡道平面,980000,31.17
RPRNMLNKKIMFFFK78CA,坡道平面,820000,31.17
RPQOMLNKKIMFFFK78CA,坡道平面,980000,31.17
RPWNMLNKKIMFFFK66CA,坡道平面,900000,31.17
RPVNMLNKKIMFFFK56CA,坡道平面,980000,31.17
RPOOMLNKKIMFFFK58CA,坡道平面,900000,31.17
RPXNMLNKKIMFFFK76CA,坡道平面,900000,31.17
RPXNMLOJKIMFFDK56CA,坡道平面,0,
RPOSMLLLKIMFFFK98DA,坡道平面,0,
RPQNMLPJKIMFFDK58CA,坡道平面,0,
RPQNMLPJKIMFFDK58CA,坡道平面,0,
RPUNMLRJKIMFFDK56CA,坡道平面,0,21.00
RPRNMLOJKIMFFBK38CA,坡道平面,0,
RPQNMLLKKIMFFFK48CA,一樓平面,0,
RPPNMLQJKIMFFFK78CA,坡道平面,0,
RPQNMLSJKIMFFDK88CA,坡道平面,950000,47.23
RPVNMLOJKIMFFDK98CA,一樓平面,0,
RPRNMLSJKIMFFDK98CA,坡道平面,900000,47.23
RPTNMLSJKIMFFDK56CA,坡道平面,900000,47.23
RPSNMLSJKIMFFDK09CA,坡道平面,0,47.23
RPSNMLSJKIMFFDK09CA,坡道平面,0,47.23
RPROMLOJKIMFFCK58CA,坡道機械,0,
RPWNMLRJKIMFFDK76CA,坡道平面,0,24.72
RPVNMLRJKIMFFDK66CA,坡道平面,0,28.25
RPQOMLQJKIMFFDK78CA,一樓平面,0,
RPUNMLTKKIMFFFK07CA,坡道平面,0,
RPPNMLRJKIMFFFK88CA,一樓平面,1000000,
RPRNMLQJKIMFFFK98CA,坡道平面,600000,28.76
SPPNMLRJKIMFFFK98CA,一樓平面,1000000,
RPTNMLRJKIMFFFK66CA,坡道平面,0,26.68
RPVNMLSJKIMFFFK96CA,坡道平面,0,
RPXNMLLKKIMFFDK98CA,坡道平面,900000,
RPTOMLLKKIMFFDK68CA,坡道平面,0,
RPTOMLLKKIMFFDK68CA,坡道平面,0,
RPQOMLLKKIMFFDK38CA,坡道平面,0,
RPOOMLLKKIMFFDK18CA,坡道平面,800000,
RPROMLLKKIMFFDK48CA,坡道平面,0,
RPROMLLKKIMFFDK48CA,坡道平面,0,
RPPNMLLKKIMFFBK97CA,升降機械,0,
RPOOMLSJKIMFFDK78CA,坡道平面,0,31.32
RPTOMLTKKIMFFDK86CA,坡道平面,1200000,32.12
RPXNMLRJKIMFFDK86CA,一樓平面,0,
RPRNMLSJKIMFFFK56CA,坡道平面,0,29.00
RPTNMLSJKIMFFFK76CA,坡道平面,0,29.00
RPTNMLSJKIMFFFK76CA,坡道平面,0,29.00
RPWNMLLKKIMFFFK09CA,坡道平面,0,
RPWNMLLKKIMFFFK09CA,坡道平面,0,
RPXNMLLKKIMFFFK56CA,坡道平面,0,
RPXNMLLKKIMFFFK56CA,坡道平面,0,
RPTOMLNKKIMFFFK09CA,坡道平面,600000,28.76
RPTNMLLKKIMFFFK78CA,坡道平面,0,
RPQNMLOKKIMFFBK38CA,一樓平面,0,
RPSNMLOKKIMFFDK78CA,坡道平面,0,
RPQNMLOKKIMFFDK58CA,坡道平面,0,
RPUNMLMJJHNFFDK58CA,坡道平面,500000,11.40
RPQNMLMKKIMFFFK58CA,坡道平面,0,5.89
RPVNMLMJJHNFFDK68CA,坡道平面,500000,11.40
RPXNMLKLKIMFFDK98CA,坡道平面,0,21.00
RPOOMLKLKIMFFDK18CA,坡道平面,0,19.32
RPQNMLOKKIMFFFK78CA,一樓平面,0,
RPRNMLOKKIMFFDK68CA,坡道平面,0,
RPROMLKLKIMFFDK48CA,坡道平面,900000,47.23
RPSOMLKLKIMFFDK58CA,坡道平面,900000,47.23
RPWOMLTKKIMFFFK37CA,坡道平面,900000,33.91
RPSOMLTKKIMFFFK96CA,坡道平面,1000000,33.91
RPSOMLTKKIMFFFK96CA,坡道平面,1000000,33.91
RPTOMLTKKIMFFFK07CA,坡道平面,1100000,33.91
RPVOMLTKKIMFFFK27CA,坡道平面,1100000,33.91
RPUOMLTKKIMFFFK17CA,坡道平面,900000,33.91
RPSNMLKLKIMFFFK68CA,坡道平面,1100000,33.91
RPTNMLKLKIMFFFK78CA,坡道平面,900000,33.91
RPQNMLKLKIMFFFK48CA,坡道平面,900000,33.91
RPVNMLKLKIMFFFK98CA,坡道平面,1000000,33.91
RPUNMLKLKIMFFFK88CA,坡道平面,1000000,33.91
RPWNMLKLKIMFFFK09CA,坡道平面,900000,33.91
RPPOMLKLKIMFFFK48CA,坡道平面,1000000,33.91
RPOOMLKLKIMFFFK38CA,坡道平面,1000000,33.91
RPSNMLOKKIMFFFK98CA,其他,0,
RPXNMLKLKIMFFFK56CA,坡道平面,900000,33.91
RPPSMLLLKIMFFFK98CA,坡道平面,850000,41.12
RPTOMLKLKIMFFDK68CA,坡道平面,1200000,28.22
RPOOMLMJJHNFFDK08CA,坡道平面,800000,16.35
RPQOMLPLKIMFFBK68CA,升降機械,0,40.13
RPSNMLTKKIMFFBK09CA,坡道平面,0,13.03
RPPPMLKLKIMFFFK58CA,坡道平面,1000000,33.91
RPUOMLTKKIMFFDK96CA,坡道平面,0,32.12
RPUOMLTKKIMFFDK96CA,坡道平面,0,32.12
RPQPMLKLKIMFFFK68CA,坡道平面,900000,33.91
RPRPMLKLKIMFFFK78CA,坡道平面,1000000,33.91
RPRPMLKLKIMFFFK78CA,坡道平面,1000000,33.91
RPSPMLKLKIMFFFK88CA,坡道平面,1100000,33.91
RPVPMLKLKIMFFFK56CA,坡道平面,1100000,33.91
RPTPMLKLKIMFFFK98CA,坡道平面,1000000,33.91
RPTPMLKLKIMFFFK98CA,坡道平面,1000000,33.91
RPUPMLKLKIMFFFK09CA,坡道平面,900000,33.91
RPWPMLKLKIMFFFK66CA,坡道平面,1100000,33.91
RPQQMLKLKIMFFFK78CA,坡道平面,1000000,33.91
RPQQMLKLKIMFFFK78CA,坡道平面,1000000,33.91
RPOQMLKLKIMFFFK58CA,坡道平面,1100000,33.91
RPOQMLKLKIMFFFK58CA,坡道平面,1100000,33.91
RPPQMLKLKIMFFFK68CA,坡道平面,1100000,33.91
RPPQMLKLKIMFFFK68CA,坡道平面,1100000,33.91
RPRQMLKLKIMFFFK88CA,坡道平面,900000,33.91
RPXPMLKLKIMFFFK76CA,坡道平面,900000,33.91
RPQNMLLLKIMFFFK58CA,坡道平面,1100000,33.91
RPPNMLLLKIMFFFK48CA,坡道平面,1000000,33.91
RPPNMLLLKIMFFFK48CA,坡道平面,1000000,33.91
RPRNMLLLKIMFFFK68CA,坡道平面,1100000,33.91
RPSNMLLLKIMFFFK78CA,坡道平面,900000,33.91
RPUNMLLLKIMFFFK98CA,坡道平面,900000,33.91
RPTNMLLLKIMFFFK88CA,坡道平面,1000000,33.91
RPTOMLLLKIMFFFK98CA,坡道平面,1000000,33.91
RPROMLLLKIMFFFK78CA,坡道平面,1000000,33.91
RPXNMLLLKIMFFFK66CA,坡道平面,900000,33.91
RPPOMLLLKIMFFFK58CA,坡道平面,1000000,33.91
RPPOMLLLKIMFFFK58CA,坡道平面,1000000,33.91
RPVNMLLLKIMFFFK09CA,坡道平面,900000,33.91
RPOOMLLLKIMFFFK48CA,坡道平面,1000000,33.91
RPQOMLLLKIMFFFK68CA,坡道平面,900000,33.91
RPWNMLLLKIMFFFK56CA,坡道平面,1000000,33.91
RPSOMLLLKIMFFFK88CA,坡道平面,900000,33.91
RPUOMLLLKIMFFFK09CA,坡道平面,1000000,33.91
RPXOMLLLKIMFFFK76CA,坡道平面,900000,33.91
RPWOMLLLKIMFFFK66CA,坡道平面,1100000,33.91
RPVOMLLLKIMFFFK56CA,坡道平面,1100000,33.91
RPSOMLKLKIMFFFK78CA,坡道平面,900000,33.91
RPQOMLKLKIMFFFK58CA,坡道平面,900000,35.18
RPVOMLKLKIMFFFK09CA,坡道平面,900000,33.91
RPTOMLKLKIMFFFK88CA,坡道平面,900000,33.91
RPWOMLKLKIMFFFK56CA,坡道平面,900000,33.91
RPQNMLTKKIMFFFK66CA,坡道平面,0,
RPQNMLTKKIMFFFK66CA,坡道平面,0,
RPQNMLTKKIMFFFK66CA,坡道平面,0,
RPOPMLLLKIMFFFK58CA,坡道平面,900000,33.91
RPQPMLLLKIMFFFK78CA,坡道平面,900000,33.91
RPPPMLLLKIMFFFK68CA,坡道平面,900000,33.91
RPRPMLLLKIMFFFK88CA,坡道平面,900000,33.91
RPSPMLLLKIMFFFK98CA,坡道平面,1100000,35.18
RPTPMLLLKIMFFFK09CA,坡道平面,1000000,33.91
RPTNMLTKKIMFFFK96CA,坡道平面,0,
RPTNMLTKKIMFFFK96CA,坡道平面,0,
RPUPMLLLKIMFFFK56CA,坡道平面,900000,33.91
RPXPMLLLKIMFFFK86CA,坡道平面,1100000,33.91
RPOQMLLLKIMFFFK68CA,坡道平面,1000000,33.91
RPWPMLLLKIMFFFK76CA,坡道平面,1000000,33.91
RPPQMLLLKIMFFFK78CA,坡道平面,900000,33.91
RPRQMLLLKIMFFFK98CA,坡道平面,900000,33.91
RPSQMLLLKIMFFFK09CA,坡道平面,900000,33.91
RPQQMLLLKIMFFFK88CA,坡道平面,1000000,33.91
RPPOMLTKKIMFFDK09CA,坡道平面,0,
RPTQMLLLKIMFFFK56CA,坡道平面,900000,33.91
RPXNMLTKKIMFFDK17CA,坡道平面,900000,
RPXNMLTKKIMFFDK17CA,坡道平面,900000,
RPUNMLLKJHNFFBK38CA,一樓平面,0,
RPTNMLKLKIMFFDK58CA,坡道平面,0,21.02
RPQOMLTKKIMFFDK56CA,坡道平面,800000,
RPOOMLLKJHNFFBK87CA,一樓平面,0,
RPTNMLRLKIMFFFK86CA,坡道平面,0,30.12
RPTNMLRLKIMFFFK86CA,坡道平面,0,30.12
RPRPMLLKJHNFFBK28CA,一樓平面,0,
RPUNMLLLKIMFFBK58CA,坡道平面,0,13.03
RPROMLLKJHNFFBK18CA,一樓平面,0,
RPPOMLLKJHNFFBK97CA,一樓平面,0,
RPSOMLLKJHNFFBK28CA,一樓平面,0,
RPSPMLLKJHNFFBK38CA,一樓平面,0,
RPVNMLKLKIMFFDK78CA,坡道平面,0,21.00
RPUNMLKLKIMFFDK68CA,坡道平面,0,21.02
RPPNMLLLKIMFFDK28CA,坡道平面,0,
RPWQMLLLKIMFFFK86CA,坡道平面,1000000,33.91
RPXQMLLLKIMFFFK96CA,坡道平面,900000,33.91
RPUQMLLLKIMFFFK66CA,坡道平面,900000,33.91
RPORMLLLKIMFFFK78CA,坡道平面,1000000,33.91
RPUNMLTKKIMFFDK86CA,坡道機械,0,
RPVQMLLLKIMFFFK76CA,坡道平面,1000000,33.91
RPURMLLLKIMFFFK76CA,坡道平面,1000000,33.91
RPXRMLLLKIMFFFK07CA,坡道平面,1000000,33.91
RPVRMLLLKIMFFFK86CA,坡道平面,1000000,33.91
RPRRMLLLKIMFFFK09CA,坡道平面,1000000,33.91
RPPRMLLLKIMFFFK88CA,坡道平面,900000,33.91
RPWRMLLLKIMFFFK96CA,坡道平面,1000000,33.91
RPTRMLLLKIMFFFK66CA,坡道平面,1000000,33.91
RPQRMLLLKIMFFFK98CA,坡道平面,1100000,33.91
RPPNMLMLKIMFFFK58CA,一樓平面,0,
RPUNMLRLKIMFFFK96CA,一樓平面,0,
RPXNMLRLKIMFFFK27CA,一樓平面,0,
RPRNMLRLKIMFFFK66CA,一樓平面,0,
RPVNMLRLKIMFFFK07CA,一樓平面,0,
RPSNMLQLKIMFFFK66CA,一樓平面,0,
RPSOMLQLKIMFFFK76CA,一樓平面,0,
RPUNMLQLKIMFFFK86CA,一樓平面,0,
RPXNMLQLKIMFFFK17CA,一樓平面,0,
RPROMLQLKIMFFFK66CA,一樓平面,0,
RPQOMLQLKIMFFFK56CA,一樓平面,0,
RPOPMLKLKIMFFFK48CA,坡道平面,380000,29.00
RPTOMLQLKIMFFFK86CA,一樓平面,0,
RPTOMLLKJHNFFBK38CA,一樓平面,0,
RPSNMLQLKIMFFBK88CA,一樓平面,0,
RPVNMLMLKIMFFDK98CA,坡道平面,0,23.62
RPPOMLTJJHNFFDK88CA,一樓平面,380000,28.18
RPQOMLTJJHNFFDK98CA,一樓平面,380000,28.18
RPWNMLTJJHNFFDK86CA,一樓平面,380000,28.18
RPUOMLQLKIMFFFK96CA,坡道平面,1100000,33.91
RPVNMLLLKIMFFDK88CA,一樓平面,0,
RPVOMLQLKIMFFFK07CA,坡道平面,900000,33.91
RPWOMLQLKIMFFFK17CA,坡道平面,1000000,33.91
RPVNMLQLKIMFFFK96CA,坡道平面,900000,33.91
RPTNMLPLKIMFFFK66CA,坡道平面,900000,33.91
RPWNMLQLKIMFFFK07CA,坡道平面,900000,33.91
RPUNMLPLKIMFFFK76CA,坡道平面,1000000,33.91
RPVNMLPLKIMFFFK86CA,坡道平面,1000000,33.91
RPWNMLPLKIMFFFK96CA,坡道平面,900000,33.91
RPTNMLNJJHNFFDK58CA,坡道平面,0,32.12
RPTNMLNJJHNFFDK58CA,坡道平面,0,32.12
RPPOMLQLKIMFFFK09CA,坡道平面,1000000,33.91
RPOOMLQLKIMFFFK98CA,坡道平面,900000,33.91
RPPPMLQLKIMFFFK56CA,坡道平面,900000,33.91
RPQPMLQLKIMFFFK66CA,坡道平面,900000,35.18
RPRPMLQLKIMFFFK76CA,坡道平面,900000,33.91
RPXPMLQLKIMFFFK37CA,坡道平面,900000,33.91
RPPNMLOJJHNFFDK28CA,一樓平面,380000,28.18
RPOQMLQLKIMFFFK56CA,坡道平面,1000000,33.91
RPTPMLQLKIMFFFK96CA,坡道平面,1000000,33.91
RPTPMLQLKIMFFFK96CA,坡道平面,1000000,33.91
RPSPMLQLKIMFFFK86CA,坡道平面,1000000,35.18
RPVPMLQLKIMFFFK17CA,坡道平面,900000,33.91
RPUPMLQLKIMFFFK07CA,坡道平面,1100000,33.91
RPWPMLQLKIMFFFK27CA,坡道平面,1000000,33.91
RPWPMLQLKIMFFFK27CA,坡道平面,1000000,33.91
RPQQMLQLKIMFFFK76CA,坡道平面,1000000,33.91
RPPQMLQLKIMFFFK66CA,坡道平面,1100000,33.91
RPPQMLQLKIMFFFK66CA,坡道平面,1100000,33.91
RPUOMLTJJHNFFDK76CA,一樓平面,380000,28.18
RPOOMLNJJHNFFDK18CA,一樓平面,380000,28.18
RPROMLTJJHNFFDK09CA,一樓平面,380000,28.18
RPVOMLKKJHNFFDK68CA,坡道平面,500000,11.40
RPUNMLRLKIMFFDK76CA,坡道機械,0,
RPUNMLSKJHNFFDK66CA,坡道平面,500000,11.40
RPVNMLSKJHNFFDK76CA,坡道平面,500000,11.40
RPSOMLRLKIMFFDK66CA,一樓平面,0,
RPROMLPKJHNFFDK78CA,坡道平面,500000,11.40
RPQOMLPKJHNFFDK68CA,坡道平面,500000,11.40
RPSQMLQLKIMFFFK96CA,坡道平面,900000,33.91
RPTQMLQLKIMFFFK07CA,坡道平面,1000000,33.91
RPVQMLQLKIMFFFK27CA,坡道平面,1000000,33.91
RPRQMLQLKIMFFFK86CA,坡道平面,900000,33.91
RPUQMLQLKIMFFFK17CA,坡道平面,1000000,33.91
RPWQMLQLKIMFFFK37CA,坡道平面,900000,33.91
RPXQMLQLKIMFFFK47CA,坡道平面,900000,33.91
RPORMLQLKIMFFFK66CA,坡道平面,900000,33.91
RPRRMLQLKIMFFFK96CA,坡道平面,1000000,33.91
RPSRMLQLKIMFFFK07CA,坡道平面,1100000,33.91
RPTRMLQLKIMFFFK17CA,坡道平面,900000,33.91
RPOPMLQLKIMFFFK09CA,坡道平面,0,29.00
RPQNMLSLKIMFFDK09CA,坡道平面,0,19.32
RPPNMLSJJHNFFFK88CA,一樓平面,0,
RPQNMLSLKIMFFFK66CA,坡道機械,0,
RPVNMLMKJHNFFFK98CA,坡道平面,850000,41.12
RPWNMLMKJHNFFFK09CA,坡道平面,850000,41.12
RPTOMLSLKIMFFDK86CA,坡道機械,0,
RPQNMLPJJHNFFBK28CA,一樓平面,0,
RPPPMLSLKIMFFFK76CA,一樓平面,0,
RPUPMLSLKIMFFFK27CA,一樓平面,0,
RPWPMLSLKIMFFFK47CA,一樓平面,0,
RPTNMLTLKIMFFDK86CA,坡道平面,800000,
RPVPMLSLKIMFFFK37CA,一樓平面,0,
RPXPMLSLKIMFFFK57CA,一樓平面,0,
RPSNMLRJJHNFFDK88CA,一樓平面,0,14.56
RPOQMLSLKIMFFFK76CA,一樓平面,0,
RPPNMLTLKIMFFFK66CA,一樓平面,0,
RPPQMLSLKIMFFFK86CA,一樓平面,0,
RPUNMLTLKIMFFFK17CA,其他,0,28.48
RPSPMLSLKIMFFFK07CA,一樓平面,0,
RPXOMLMLJHNFFFK76CA,坡道平面,950000,26.44
RPOPMLMLJHNFFFK58CA,坡道平面,1000000,26.44
RPQNMLTLKIMFFFK86DA,一樓平面,0,
RPTNMLTLKIMFFFK07CA,其他,0,28.48
RPPNMLOJJHNFFFK48CA,坡道平面,900000,39.44
RPQNMLSKJHNFFBK68CA,一樓平面,0,
RPRNMLTLKIMFFFK86CA,坡道平面,0,
RPXNMLPKJHNFFBK09CA,坡道平面,0,
RPSNMLOJJHNFFFK78CA,坡道平面,1000000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPTNMLOJJHNFFFK88CA,坡道平面,1100000,33.91
RPUNMLOJJHNFFFK98CA,坡道平面,1000000,33.91
RPVNMLOJJHNFFFK09CA,坡道平面,700000,29.84
RPRNMLOJJHNFFFK68CA,坡道平面,1000000,33.91
RPRNMLOJJHNFFFK68CA,坡道平面,1000000,33.91
RPRNMLMJJHNFFFK48CA,坡道平面,0,
RPQNMLMJJHNFFFK38CA,坡道平面,0,
RPSNMLMJJHNFFFK58CA,一樓平面,0,
RPPOMLNJJHNFFFK48CA,坡道平面,1000000,33.91
RPOOMLNJJHNFFFK38CA,坡道平面,900000,33.91
RPVNMLNJJHNFFFK98CA,坡道平面,1000000,33.91
RPWNMLNJJHNFFFK09CA,坡道平面,900000,33.91
RPQOMLNJJHNFFFK58CA,坡道平面,900000,33.91
RPXNMLNJJHNFFFK56CA,坡道平面,900000,33.91
RPPOMLPJJHNFFCK38CA,坡道機械,0,
RPRNMLPJJHNFFFK78CA,一樓平面,0,
RPRPMLMLJHNFFFK88CA,坡道平面,900000,31.17
RPQPMLMLJHNFFFK78CA,坡道平面,800000,31.17
RPPPMLMLJHNFFFK68CA,坡道平面,1060000,31.17
RPRNMLTKJHNFFFK66CA,坡道平面,900000,39.44
RPQNMLPJJHNFFFK68CA,其他,0,29.84
RPSNMLLKJHNFFDK38CA,坡道平面,0,
RPTNMLPJJHNFFDK78CA,坡道機械,0,
RPPPMLLKJHNFFBK08CA,一樓平面,0,
RPQPMLLKJHNFFBK18CA,一樓平面,0,
RPSNMLKMJHNFFBK28CA,坡道平面,0,
RPTNMLTLJHNFFBK56CA,一樓平面,0,
RPVNMLTLJHNFFBK76CA,一樓平面,0,
RPXNMLTLJHNFFBK96CA,一樓平面,0,
RPUNMLTLJHNFFBK66CA,一樓平面,0,
RPWNMLTLJHNFFBK86CA,一樓平面,0,
RPWNMLKMJHNFFFK09CA,坡道機械,600000,20.57
RPRNMLRJKHNFFFK09CA,一樓平面,0,
RPQNMLKKJHNFFFK28CA,坡道平面,1000000,33.91
RPPNMLKKJHNFFFK18CA,坡道平面,1000000,33.91
RPRNMLKKJHNFFFK38CA,坡道平面,1000000,33.91
RPTNMLKKJHNFFFK58CA,坡道平面,1100000,33.91
RPSNMLKKJHNFFFK48CA,坡道平面,1000000,33.91
RPVNMLKKJHNFFFK78CA,坡道平面,900000,33.91
RPWNMLKKJHNFFFK88CA,坡道平面,1000000,33.91
RPUNMLKKJHNFFFK68CA,坡道平面,1100000,33.91
RPXNMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPOOMLKKJHNFFFK18CA,坡道平面,1000000,33.91
RPOOMLSJJHNFFDK68CA,坡道機械,0,
RPQOMLKKJHNFFFK38CA,坡道平面,900000,33.91
RPPOMLKKJHNFFFK28CA,坡道平面,900000,33.91
RPPNMLKKJHNFFDK97CA,升降機械,0,
RPTOMLKKJHNFFFK68CA,坡道平面,1100000,33.91
RPUOMLKKJHNFFFK78CA,坡道平面,1000000,33.91
RPSOMLKKJHNFFFK58CA,坡道平面,1000000,33.91
RPSPMLKKJHNFFFK68CA,坡道平面,0,
RPPPMLKKJHNFFFK38CA,坡道平面,900000,33.91
RPOPMLKKJHNFFFK28CA,坡道平面,1100000,35.18
RPRPMLKKJHNFFFK58CA,坡道平面,1100000,33.91
RPUPMLKKJHNFFFK88CA,坡道平面,900000,33.91
RPQPMLKKJHNFFFK48CA,坡道平面,1000000,33.91
RPTPMLKKJHNFFFK78CA,坡道平面,900000,33.91
RPXOMLKKJHNFFFK09CA,坡道平面,900000,33.91
RPWOMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPVOMLKKJHNFFFK88CA,坡道平面,1000000,33.91
RPVPMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPXPMLKKJHNFFFK56CA,坡道平面,0,29.00
RPWOMLRKJHNFFDK86CA,坡道平面,1150000,32.12
RPOPMLRKJHNFFDK78CA,坡道平面,0,32.12
RPOPMLRKJHNFFDK78CA,坡道平面,0,32.12
RPPNMLPKJHNFFDK48CA,坡道機械,0,
RPOOMLTLJHNFFBK78CA,一樓平面,0,
RPSNMLSKJHNFFDK09CA,坡道平面,900000,47.23
RPTNMLSKJHNFFDK56CA,坡道平面,900000,47.23
RPXNMLPKJHNFFFK86CA,坡道平面,0,
RPTNMLRKJHNFFFK66CA,坡道平面,0,15.40
RPSNMLMKJHNFFFK68CA,坡道平面,750000,29.84
RPSNMLPKJHNFFFK98CA,一樓平面,950000,
RPQNMLPKJHNFFFK78CA,一樓平面,1000000,
RPRNMLMKJHNFFFK58CA,坡道平面,650000,29.84
RPTNMLPKJHNFFFK09CA,坡道平面,0,34.92
RPTNMLPKJHNFFFK09CA,坡道平面,0,34.92
RPQOMLTLJHNFFBK98CA,一樓平面,0,
RPPOMLTLJHNFFBK88CA,一樓平面,0,
RPROMLTLJHNFFBK09CA,一樓平面,0,
RPUQMLMKKHNFFBK88CA,坡道機械,700000,13.75
RPPQMLMKKHNFFBK38CA,坡道機械,700000,13.75
RPSQMLMKKHNFFBK68CA,坡道平面,850000,15.00
RPXQMLMKKHNFFBK56CA,坡道機械,800000,13.75
