編號,車位類別,車位價格,車位面積(平方公尺)
RPXRMLRLJIMFFBH86CA,坡道平面,1350000,46.15
RPOSMLRLJIMFFBH68CA,坡道平面,1350000,46.15
RPQQMLSLJIMFFBH78CA,坡道平面,0,34.34
RPSRMLRLJIMFFBH98CA,坡道平面,1300000,42.32
RPTNMLTLJIMFFBH88CA,坡道平面,1300000,42.32
RPUNMLTLJIMFFBH98CA,坡道平面,1450000,46.15
RPOQMLTLJIMFFBH68CA,坡道平面,0,34.35
RPXQMLSLJIMFFBH86CA,坡道平面,0,34.34
RPXQMLSLJIMFFBH86CA,坡道平面,0,34.34
RPPTMLOJKIMFFBH48CA,坡道平面,0,34.34
RPUTMLOJKIMFFBH98CA,坡道平面,0,34.34
RPTTMLOJKIMFFBH88CA,坡道平面,0,34.34
RPRUMLOJKIMFFBH78CA,坡道平面,0,34.34
RPRUMLOJKIMFFBH78CA,坡道平面,0,34.34
RPVTMLOJKIMFFBH09CA,坡道平面,0,34.34
RPUPMLOJKIMFFBH58CA,坡道平面,1300000,37.55
RPQRMLOJKIMFFBH38CA,坡道平面,0,34.34
RPTUMLOJKIMFFBH98CA,坡道平面,0,34.34
RPSUMLOJKIMFFBH88CA,坡道平面,0,34.34
RPPPMLRJKIMFFBH38CA,坡道平面,0,
RPOPMLMJJHNFFBH67CA,坡道平面,0,34.34
RPPQMLOJKIMFFBH18CA,坡道平面,1100000,37.55
RPSRMLOJKIMFFBH58CA,坡道平面,0,34.34
RPPVMLOJKIMFFBH68CA,坡道平面,0,34.34
RPTVMLOJKIMFFBH09CA,坡道平面,1450000,33.90
RPRNMLOJKIMFFBH08CA,坡道平面,0,
RPTOMLRKJIMFFDH88CA,坡道平面,0,37.04
RPWPMLOJKIMFFBH78CA,坡道平面,1200000,37.55
RPSOMLQKJIMFFCH58CA,坡道平面,0,31.37
RPTOMLOJKIMFFDH58CA,坡道平面,1300000,36.38
RPXOMLPKJIMFFEH56CA,坡道平面,0,
RPSNMLRKJIMFFEH78CA,坡道平面,900000,41.50
RPRNMLQKJIMFFEH58CA,坡道平面,1500000,23.24
RPQOMLKLJIMFFEH08CA,坡道平面,0,
RPTNMLSLJIMFFFH56CA,坡道平面,0,
RPSNMLRKJIMFFFH88CA,坡道平面,1100000,31.52
RPRQMLNLJIMFFEH68CA,坡道平面,1000000,35.04
RPVNMLSJKIMFFFH66CA,坡道平面,1200000,29.97
RPVNMLSJKIMFFFH66CA,坡道平面,1200000,29.97
RPXNMLKLJIMFFGH88CA,坡道平面,1450000,40.78
RPUNMLKLJIMFFGH58CA,坡道平面,1350000,40.78
RPRNMLLJKIMFFFH18CA,坡道平面,1300000,29.25
RPSQMLNLJIMFFEH78CA,坡道平面,1100000,35.04
RPTNMLKLJIMFFGH48CA,坡道平面,1450000,40.78
RPVNMLKLJIMFFGH68CA,坡道平面,1450000,40.78
RPUPMLPKKIMFFGH66CA,坡道平面,1500000,26.83
RPVNMLNLJIMFFGH98CA,坡道平面,0,31.69
RPVNMLNLJIMFFGH98CA,坡道平面,0,31.69
RPQNMLTLJIMFFHH56CA,坡道平面,0,
RPQNMLQJKIMFFHH78CA,坡道平面,1000000,37.58
RPUNMLOKKHNFFFH88CA,坡道平面,0,32.75
RPQNMLLLJIMFFHH38CA,坡道平面,1300000,36.25
RPQNMLKLJIMFFHH28CA,一樓平面,0,
RPVNMLKLJIMFFEH58DA,坡道平面,1200000,
RPQQMLRLJIMFFEH09DA,坡道平面,1100000,
RPSNMLLLJIMFFHH58CA,坡道平面,1300000,36.25
RPOOMLKLJIMFFFH08DA,坡道平面,1200000,31.73
SPUOMLNJJHNFFGH88CA,坡道平面,0,40.70
RPQOMLKLJIMFFFH28DA,坡道平面,1200000,36.13
RPVNMLMKKIMFFAH48EA,坡道平面,0,
RPPNMLQKJIMFFHH88EA,坡道平面,0,
RPORMLKLJIMFFBH97DA,坡道平面,0,24.48
RPPRMLKLJIMFFBH08DA,坡道平面,1300000,17.17
RPPNMLLMLHNFFHH78EA,坡道平面,1600000,30.30
RPROMLRLJIMFFFH09DA,坡道平面,1150000,
RPROMLRLJIMFFFH09DA,坡道平面,1150000,
RPWNMLNLJIMFFBH68DA,升降機械,0,
RPXNMLKLJIMFFAH38DA,坡道平面,1200000,27.63
RPTNMLQJKIMFFHH09CA,坡道平面,1100000,32.44
RPWQMLKLJIMFFBH68DA,其他,0,
RPXNMLTLJIMFFEH96CA,坡道平面,0,
RPQOMLOJKIMFFEH38CA,坡道平面,0,
RPQQMLLKKIMFFEH38CA,坡道平面,1000000,29.76
RPOPMLNLJIMFFEH28CA,坡道平面,0,
RPQNMLSLJIMFFFH88CA,坡道平面,0,
RPQNMLSLJIMFFFH88CA,坡道平面,0,
RPUOMLOJKIMFFDH68CA,坡道平面,1350000,36.38
RPPNMLPJKIMFFEH28CA,坡道平面,1300000,30.57
RPPNMLPJKIMFFEH28CA,坡道平面,1300000,30.57
RPUOMLKMJIMFFDH48CA,坡道平面,0,
RPQNMLMLJIMFFDH08CA,坡道平面,1150000,31.70
RPVOMLRJKIMFFCH98CA,坡道平面,1050000,22.91
RPQNMLNLJIMFFDH18CA,坡道平面,1150000,35.98
RPROMLOLJIMFFCH38CA,坡道平面,1100000,42.61
RPQNMLOLJIMFFDH28CA,坡道平面,0,
RPTNMLOJKIMFFCH38CA,坡道平面,1100000,22.91
RPOOMLOJKIMFFCH97CA,坡道平面,1200000,24.58
RPUVMLOJKIMFFBH56CA,坡道平面,1400000,33.90
RPRNMLLLJIMFFCH97CA,坡道機械,0,12.01
RPVOMLOJKIMFFCH68CA,坡道平面,1100000,22.91
RPSNMLQJKIMFFCH48CA,坡道平面,0,
RPVNMLPJKIMFFBH58CA,坡道平面,1250000,32.78
RPWNMLPJKIMFFBH68CA,坡道平面,1250000,32.78
RPXNMLPJKIMFFBH78CA,坡道平面,1300000,32.78
RPPOMLPJKIMFFBH08CA,坡道平面,1350000,32.78
RPRSMLPJKIMFFBH68CA,坡道平面,1300000,32.32
RPWOMLPJKIMFFBH78CA,坡道平面,0,
RPQOMLPJKIMFFBH18CA,坡道平面,1250000,32.78
RPQSMLPJKIMFFBH58CA,坡道平面,1300000,32.32
RPUSMLOJKIMFFBH88CA,坡道平面,1300000,32.78
RPOSMLOJKIMFFBH28CA,坡道平面,1400000,32.78
RPVSMLOJKIMFFBH98CA,坡道平面,1300000,32.78
RPRQMLLJKIMFFBH08CA,坡道平面,0,34.34
RPSSMLOJKIMFFBH68CA,坡道平面,1300000,32.78
RPQSMLOJKIMFFBH48CA,坡道平面,1350000,32.78
RPRSMLOJKIMFFBH58CA,坡道平面,1400000,32.78
RPWRMLOJKIMFFBH98CA,坡道平面,1250000,32.78
RPXSMLOJKIMFFBH56CA,坡道平面,1300000,32.78
RPXTMLOJKIMFFBH66CA,坡道平面,0,34.34
RPXUMLOJKIMFFBH76CA,坡道平面,0,34.34
RPXUMLOJKIMFFBH76CA,坡道平面,0,34.34
RPUQMLOLJIMFFBH78CA,坡道平面,0,
RPQVMLTLJIMFFBH76CA,坡道平面,0,34.34
RPQVMLTLJIMFFBH76CA,坡道平面,0,34.34
RPVUMLTLJIMFFBH17CA,坡道平面,0,34.34
RPOOMLKMJIMFFBH67CA,一樓平面,0,
RPTRMLLLJIMFFBH48CA,坡道平面,0,41.38
RPTRMLLLJIMFFBH48CA,坡道平面,0,41.38
RPXRMLLKKIMFFBH88CA,坡道平面,1300000,33.35
RPOSMLLKKIMFFBH08CA,坡道平面,1300000,33.35
RPUPMLOJKIMFFAH48CA,坡道平面,0,
RPXRMLOJKIMFFAH98CA,坡道平面,0,
RPXNMLLKKIMFFAH38CA,坡道平面,1450000,28.37
RPPSMLLKKIMFFBH18CA,坡道平面,1200000,33.35
RPUOMLRJKIMFFAH68CA,升降機械,0,
RPPPMLOLJIMFFAH08CA,坡道平面,1100000,28.10
RPPRMLOJKIMFFAH18CA,升降機械,0,
RPTPMLOLJIMFFAH48CA,坡道平面,1100000,28.10
RPSPMLOLJIMFFAH38CA,坡道平面,1100000,28.10
RPVPMLNLJIMFFAH58CA,坡道平面,0,
RPRPMLLLJIMFFAH97CA,坡道平面,0,31.24
RPRPMLLLJIMFFAH97CA,坡道平面,0,31.24
RPPPMLLLJIMFFAH77CA,升降機械,0,5.62
RPQNMLLLJIMFFAH67CA,坡道平面,0,
RPSOMLOLJIMFFAH28CA,坡道平面,0,
RPROMLLLJIMFFAH87CA,坡道平面,0,37.10
RPQPMLKLJIMFFAH77CA,坡道平面,1850000,27.85
RPQPMLKLJIMFFAH77CA,坡道平面,1850000,27.85
RPRPMLKLJIMFFAH87CA,坡道平面,1850000,27.85
RPRPMLKLJIMFFAH87CA,坡道平面,1850000,27.85
RPRPMLKLJIMFFAH87CA,坡道平面,1850000,27.85
RPWRMLOJKIMFFAH88CA,坡道平面,0,
RPSPMLKLJIMFFAH97CA,坡道平面,1750000,27.85
RPSPMLKLJIMFFAH97CA,坡道平面,1750000,27.85
RPSPMLKLJIMFFAH97CA,坡道平面,1750000,27.85
RPTRMLRLJIMFFAH98CA,坡道平面,0,42.42
RPTRMLRLJIMFFAH98CA,坡道平面,0,42.42
RPWNMLMJKIMFFAH28CA,坡道平面,0,
RPOOMLRJKIMFFAH08CA,坡道平面,1550000,41.64
RPURMLRLJIMFFAH09CA,坡道平面,0,42.42
RPURMLRLJIMFFAH09CA,坡道平面,0,42.42
RPOPMLLJKIMFFAH57CA,坡道機械,0,
RPOPMLLJKIMFFAH57CA,坡道機械,0,
RPSOMLRJKIMFFAH48CA,坡道平面,1450000,41.64
RPTOMLRJKIMFFAH58CA,坡道平面,1650000,41.64
RPPNMLRJKIMFFAH08CA,坡道平面,1750000,41.64
RPQNMLRJKIMFFAH18CA,坡道平面,1450000,41.64
RPSNMLRJKIMFFAH38CA,坡道平面,1650000,41.64
RPRNMLRJKIMFFAH28CA,坡道平面,1500000,39.27
RPVNMLRJKIMFFAH68CA,坡道平面,1650000,44.75
RPQOMLLKKIMFFAH77CA,坡道平面,0,
RPTNMLRJKIMFFAH48CA,坡道平面,1700000,41.64
RPPNMLMLJIMFFBH77CA,坡道平面,0,44.30
RPPOMLMLJIMFFBH87CA,坡道平面,0,
RPTNMLLLJIMFFBH08CA,坡道平面,0,
RPWNMLRJKIMFFAH78CA,坡道平面,1650000,41.64
RPVPMLLKKIMFFBH48CA,坡道平面,0,
RPVQMLRJKIMFFAH98CA,坡道平面,0,24.14
RPOPMLNLJIMFFBH97CA,坡道機械,0,15.03
RPTQMLNLJIMFFBH58CA,坡道平面,1200000,25.85
RPUQMLNLJIMFFBH68CA,坡道平面,1200000,25.85
RPUNMLRJKIMFFAH58CA,坡道平面,1500000,39.27
RPSQMLNLJIMFFBH48CA,坡道平面,1300000,25.85
RPSSMLPJKIMFFBH78CA,坡道平面,1300000,32.32
RPQNMLRLJIMFFBH38CA,坡道平面,1000000,37.87
RPQNMLRLJIMFFBH38CA,坡道平面,1000000,37.88
RPPNMLRLJIMFFBH28CA,坡道平面,1000000,37.88
RPPTMLPJKIMFFBH58CA,坡道平面,1300000,32.32
RPOTMLPJKIMFFBH48CA,坡道平面,1200000,31.23
RPUSMLPJKIMFFBH98CA,坡道平面,1250000,32.32
RPVSMLPJKIMFFBH09CA,坡道平面,1250000,32.32
RPQTMLPJKIMFFBH68CA,坡道平面,1300000,32.32
RPWSMLPJKIMFFBH56CA,坡道平面,1250000,32.32
RPXSMLPJKIMFFBH66CA,坡道平面,1200000,31.23
RPXNMLKMJIMFFCH58CA,坡道平面,0,30.43
RPXNMLKMJIMFFCH58CA,坡道平面,0,30.43
RPRNMLMLJIMFFDH18CA,坡道平面,1150000,31.70
RPPNMLLLJIMFFCH77CA,坡道平面,1300000,29.94
RPRNMLNLJIMFFDH28CA,坡道平面,1150000,35.98
RPTNMLMLJIMFFDH38CA,坡道平面,1150000,31.70
RPSNMLMLJIMFFDH28CA,坡道平面,1200000,31.70
RPUNMLMLJIMFFDH48CA,坡道平面,1200000,31.70
RPTNMLNLJIMFFDH48CA,坡道平面,1150000,35.98
RPSNMLNLJIMFFDH38CA,坡道平面,1250000,35.98
RPQQMLKMJIMFFDH28CA,坡道平面,0,
RPQOMLSJKIMFFDH68CA,坡道平面,1100000,25.33
RPROMLSJKIMFFDH78CA,坡道平面,1000000,25.33
RPQNMLSLJIMFFEH78CA,坡道機械,0,
RPSNMLSKJIMFFFH98CA,坡道平面,0,
RPSNMLLKKIMFFFH38CA,坡道平面,0,29.48
RPUNMLNLJIMFFFH78CA,坡道平面,1400000,16.68
RPUNMLSKKIMFFGH76CA,坡道平面,0,
RPRNMLSLJIMFFGH09CA,坡道平面,0,
RPPPMLLJKIMFFFH18CA,坡道平面,1300000,34.40
RPVOMLLJKIMFFFH68CA,坡道平面,1200000,33.75
RPVNMLLLJIMFFGH78CA,坡道平面,0,
RPWOMLLJKIMFFFH78CA,坡道平面,1250000,33.75
RPQPMLLJKIMFFFH28CA,坡道平面,1300000,34.40
RPVNMLMLJIMFFGH88CA,坡道平面,0,
RPOPMLLJKIMFFFH08CA,坡道平面,1400000,29.85
RPSNMLMLJIMFFHH68CA,坡道平面,0,
RPUQMLTLJIMFFHH27CA,坡道平面,0,
RPPQMLRLJIMFFAH58DA,坡道平面,1300000,31.88
RPRNMLRJKIMFFFH78CA,坡道平面,0,
RPTPMLLLJIMFFAH28DA,其他,0,
RPRQMLTLJIMFFAH98DA,坡道平面,0,30.70
RPRQMLTLJIMFFAH98DA,坡道平面,0,30.70
RPSOMLLJKIMFFFH48DA,坡道平面,1200000,29.67
RPROMLLJKIMFFFH38DA,坡道平面,1200000,
RPROMLLJKIMFFFH38DA,坡道平面,1200000,
RPPNMLLLJIMFFFH18DA,坡道平面,0,
RPQNMLOLJIMFFEH48DA,坡道平面,1100000,36.48
RPXPMLRJKHNFFBH76EA,坡道平面,0,14.95
RPWSMLKLJIMFFBH88DA,坡道平面,0,
RPWSMLKLJIMFFBH88DA,坡道平面,0,
RPRNMLMJKIMFFAH87DA,坡道平面,0,39.72
RPUQMLRLJIMFFBH56DA,坡道平面,1300000,
RPRNMLMJKIMFFFH38DA,坡道平面,0,36.13
RPRPMLTLJIMFFHH86CA,坡道平面,1600000,34.81
RPRNMLOLJIMFFAH18DA,坡道平面,1500000,
RPSPMLTLJIMFFHH96CA,坡道平面,1600000,34.81
RPQPMLTLJIMFFHH76CA,坡道平面,1200000,34.81
RPUPMLTLJIMFFHH17CA,坡道平面,1200000,34.81
RPTPMLTLJIMFFHH07CA,坡道平面,1650000,34.81
RPVNMLNLJIMFFHH09CA,坡道平面,1200000,36.25
RPUOMLTLJIMFFHH07CA,坡道平面,1600000,34.81
RPSNMLNJKIMFFAH08DA,坡道平面,1500000,
RPWPMLTLJIMFFHH37CA,坡道平面,1500000,32.74
RPOPMLTLJIMFFHH56CA,坡道平面,1250000,34.81
RPOOMLLJKIMFFHH18CA,坡道平面,1500000,26.13
RPVNMLTLJIMFFHH07CA,坡道平面,1600000,34.81
RPXOMLTLJIMFFHH37CA,坡道平面,1200000,34.81
RPVOMLTLJIMFFHH17CA,坡道平面,1500000,32.74
RPQOMLTLJIMFFHH66CA,坡道平面,1650000,34.81
RPOOMLTLJIMFFHH09CA,坡道平面,1650000,34.81
RPWOMLTLJIMFFHH27CA,坡道平面,1100000,32.74
RPXNMLTLJIMFFHH27CA,坡道平面,1600000,34.81
RPPOMLTLJIMFFHH56CA,坡道平面,1600000,34.81
RPROMLTLJIMFFHH76CA,坡道平面,1250000,34.81
RPTNMLSLJIMFFHH76CA,坡道平面,1600000,40.23
RPXNMLSLJIMFFHH17CA,坡道平面,1600000,40.23
RPWNMLSLJIMFFHH07CA,坡道平面,1600000,40.23
RPVNMLSLJIMFFHH96CA,坡道平面,1550000,38.19
RPSNMLSLJIMFFHH66CA,坡道平面,1600000,40.23
RPUNMLSLJIMFFHH86CA,坡道平面,1500000,38.19
RPPOMLSLJIMFFHH09CA,坡道平面,1650000,40.23
RPQOMLSLJIMFFHH56CA,坡道平面,1600000,40.23
RPOOMLSLJIMFFHH98CA,坡道平面,1650000,40.23
RPROMLSLJIMFFHH66CA,坡道平面,1650000,40.23
RPWOMLKLJIMFFFH78CA,坡道平面,0,
RPPNMLOLJIMFFFH38CA,坡道平面,1250000,19.99
RPTOMLKLJIMFFFH48CA,坡道平面,0,
RPVPMLPKKIMFFGH76CA,坡道平面,0,
RPVPMLPKKIMFFGH76CA,坡道平面,0,
RPPNMLRLKIMFFEH68CA,坡道平面,0,
RPPNMLRLKIMFFEH68CA,坡道平面,0,
RPXRMLRLJIMFFEH17CA,坡道平面,2100000,28.77
RPXRMLRLJIMFFEH17CA,坡道平面,2100000,28.77
RPXRMLRLJIMFFEH17CA,坡道平面,1800000,24.76
