編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area (square meter),the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLSJJHNFFAP07DA,1,156.71,見其他登記事項,鋼筋混凝土造,106年4月27日,二層,一層 二層 見其他登記事項
RPQNMLNJJHNFFDP78CA,7,457.10,見其他登記事項,鋼筋混凝土造,100年1月5日,四層,一層 二層 三層 四層 電梯樓梯間
RPTNMLNLJHNFFCP76EA,10,358.02,住商用,鋼筋混凝土造,96年11月19日,四層,一層 二層 三層 四層 騎樓
RPQNMLKKJHNFFAP48EA,24,232.00,住家用,鋼筋混凝土造,82年7月15日,四層,一層 二層 三層 四層 電梯樓梯間
RPOOMLMJJHNFFAP48EA,36,110.35,住家用,加強磚造,70年11月7日,二層,一層 二層 騎樓 電梯樓梯間
RPUOMLSJJHNFFDP17CA,,232.40,住家用,鋼筋混凝土造,106年9月19日,三層,一層 二層 三層
RPQNMLNJJHNFFCP68CA,49,134.28,商業用,加強磚造,57年8月1日,二層,一層 二層 騎樓
RPQNMLLKJHNFFDP68CA,11,16.29,住家用,鋼筋混凝土造,95年8月3日,五層,二層
RPQNMLLKJHNFFDP68CA,11,7.10,見其他登記事項,鋼筋混凝土造,95年8月3日,五層,
RPQNMLLKJHNFFDP68CA,11,5.48,見其他登記事項,鋼筋混凝土造,95年8月3日,五層,
RPQQMLOJJHNFFAP88CA,38,88.54,住家用,加強磚造,68年12月24日,二層,一層 二層
RPRNMLPJJHNFFAP78CA,37,116.10,住家用,加強磚造,69年10月20日,二層,一層 二層 騎樓 電梯樓梯間
RPXOMLOJJHNFFAP76CA,21,91.64,住家用,鋼筋混凝土造,85年7月22日,八層,七層
RPXOMLOJJHNFFAP76CA,21,2.10,共同部份,鋼筋混凝土造,85年7月22日,,
RPXOMLOJJHNFFAP76CA,21,13.53,共同部份,鋼筋混凝土造,85年7月22日,,
RPPNMLPLJHNFFBP88CA,39,78.05,住商用,加強磚造,68年5月24日,二層,一層 二層 騎樓 電梯樓梯間
RPXNMLNJJHNFFBP66CA,37,96.00,住家用,加強磚造,70年4月30日,二層,一層 二層
RPVNMLRKJHNFFBP96CA,24,95.54,住家用,鋼筋混凝土造,83年4月30日,十層,四層
RPVNMLRKJHNFFBP96CA,24,21.72,共有部份,鋼筋混凝土造,83年4月30日,十層,
RPVNMLRKJHNFFBP96CA,24,12.47,共有部份,鋼筋混凝土造,83年4月30日,地下二層,
RPVNMLRKJHNFFBP96CA,24,19.85,共有部份,鋼筋混凝土造,83年4月30日,十層,
RPVNMLRKJHNFFBP96CA,24,80.54,住家用,鋼筋混凝土造,83年4月30日,十層,四層
RPVNMLRKJHNFFBP96CA,24,11.40,共有部份,鋼筋混凝土造,83年4月30日,地下二層,
RPPQMLOJJHNFFAP78CA,24,187.91,住家用,鋼筋混凝土造,82年11月22日,四層,一層 二層 三層 四層 電梯樓梯間
RPOQMLOJJHNFFAP68CA,4,106.33,見其他登記事項,鋼筋混凝土造,103年6月11日,七層,六層
RPOQMLOJJHNFFAP68CA,4,89.18,見其他登記事項,鋼筋混凝土造,103年6月11日,七層,
RPQNMLSKJHNFFAP09CA,1,273.34,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLOLJHNFFAP56CA,36,1489.32,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,三層,一層 二層 三層 水塔
RPUNMLOLJHNFFAP56CA,36,2720.43,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,二層,一層 二層 水塔 地下層
RPUNMLOLJHNFFAP56CA,36,137.61,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,一層,一層
RPUNMLOLJHNFFAP56CA,30,10490.57,工業用,見其他登記事項,77年4月30日,二層,一層 二層 電梯樓梯間 地下層
RPUNMLOLJHNFFAP56CA,23,2618.99,工業用,鋼骨鋼筋混凝土造,84年2月17日,二層,一層 二層 電梯樓梯間
RPUNMLOLJHNFFAP56CA,36,891.74,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,二層,一層 二層 電梯樓梯間 地下層
RPUNMLOLJHNFFAP56CA,36,779.60,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,二層,一層 二層 電梯樓梯間
RPUNMLOLJHNFFAP56CA,36,1030.66,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,二層,一層 二層
RPUNMLOLJHNFFAP56CA,36,56.77,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,一層,一層
RPUNMLOLJHNFFAP56CA,36,6309.00,工業用,見其他登記事項,70年10月1日,一層,一層
RPUNMLOLJHNFFAP56CA,36,14.52,見其他登記事項,鋼筋混凝土加強磚造,70年10月1日,一層,一層
RPQNMLQLJHNFFAP98CA,24,23.28,共同部份,鋼筋混凝土造,82年7月10日,七層,
RPQNMLQLJHNFFAP98CA,24,148.38,住家用,鋼筋混凝土造,82年7月10日,七層,三層
RPPNMLTJJHNFFCP56CA,2,189.78,見其他登記事項,鋼筋混凝土造,104年8月31日,三層,一層 二層 三層 見其他登記事項
RPPNMLSKJHNFFAP98CA,1,272.05,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPQOMLSJJHNFFDP86DA,19,219.44,住商用,鋼筋混凝土造,87年10月14日,四層,一層 二層 三層 四層 騎樓 地下層
RPQOMLSJJHNFFDP86DA,19,29.60,共有部份,鋼筋混凝土造,87年10月14日,一層,
RPUPMLPJJHNFFAP76DA,1,183.90,住家用,鋼筋混凝土造,105年9月6日,三層,一層 二層 三層
RPQNMLPJJHNFFAP78DA,37,121.17,住家用,加強磚造,70年4月30日,二層,一層 二層 騎樓
RPQNMLSJJHNFFBP56DA,,215.68,見其他登記事項,鋼筋混凝土造,106年9月29日,三層,一層 二層 三層 見其他登記事項
RPRNMLSJJHNFFBP66DA,,213.71,見其他登記事項,鋼筋混凝土造,106年9月29日,三層,一層 二層 三層 見其他登記事項
RPPNMLSJJHNFFBP09DA,,216.33,見其他登記事項,鋼筋混凝土造,106年9月29日,三層,一層 二層 三層 見其他登記事項
RPUNMLTJJHNFFAP86CA,50,19.27,住家用,加強磚造,56年10月20日,一層,一層 騎樓
RPPNMLTJJHNFFBP09CA,22,27.76,住家用,鋼筋混凝土造,84年7月10日,十三層,十一層
RPPNMLTJJHNFFBP09CA,22,9.09,共有部份,鋼筋混凝土造,84年7月10日,十三層,
RPRNMLPJJHNFFBP88CA,1,182.32,見其他登記事項,鋼筋混凝土造,106年4月4日,四層,一層 二層 三層 四層 騎樓
RPXNMLRKJHNFFAP07CA,23,31.20,住家用,鋼筋混凝土造,83年9月18日,十四層,十一層
RPXNMLRKJHNFFAP07CA,23,12.31,共同部份,鋼筋混凝土造,83年9月18日,十四層,
RPTOMLMKJHNFFAP88CA,26,45.57,住家用,鋼筋混凝土造,81年1月13日,六層,一層
RPTOMLMKJHNFFAP88CA,26,6.58,共同部份,鋼筋混凝土造,81年1月13日,六層,
RPTPMLPJJHNFFAP56CA,11,493.31,見其他登記事項,鋼筋混凝土造,95年6月30日,四層,一層 二層 三層 四層 騎樓
RPSPMLPJJHNFFAP09CA,14,185.74,見其他登記事項,鋼筋混凝土造,92年9月18日,四層,一層 二層 三層 四層
RPPPMLLMJHNFFAP68CA,36,125.85,住家用,加強磚造,70年10月24日,二層,一層 二層 電梯樓梯間
RPQNMLLKJHNFFBP48CA,,227.46,見其他登記事項,鋼筋混凝土造,106年10月24日,三層,一層 二層 三層 見其他登記事項
RPPNMLKMJHNFFAP38CA,,476.48,見其他登記事項,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLTJJHNFFCP66CA,23,224.41,住家用,鋼筋混凝土造,84年1月24日,三層,一層 二層 三層 電梯樓梯間
RPPNMLKKJHNFFAP18CA,6,179.75,見其他登記事項,鋼筋混凝土造,101年4月6日,三層,一層 二層 三層 電梯樓梯間
RPSOMLSJJHNFFDP96CA,4,390.75,見其他登記事項,鋼筋混凝土造,103年6月4日,五層,一層 二層 三層 四層 五層 電梯樓梯間 見其他登記事項
RPQNMLKMJHNFFAP48CA,,313.45,住家用,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層
RPSOMLSKJHNFFCP07DA,37,34.73,住家用,磚造,69年8月6日,一層,一層
RPSNMLSJJHNFFAP76EA,37,37.95,住家用,加強磚造,70年2月10日,二層,一層 二層 電梯樓梯間
RPRNMLPKJHNFFCP09CA,32,118.21,住家用,加強磚造,75年1月7日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLTLJHNFFDP07CA,,148.84,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPTNMLTLJHNFFDP27CA,,150.59,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPQNMLKMJHNFFDP78CA,1,192.40,見其他登記事項,鋼筋混凝土造,105年8月19日,三層,一層 二層 三層 見其他登記事項
RPTNMLPKJHNFFEP96DA,23,212.02,農舍,鋼筋混凝土造,83年9月5日,三層,一層 二層 三層
RPROMLTJJHNFFAP86EA,23,192.58,住家用,鋼筋混凝土造,83年12月20日,三層,一層 二層 三層 電梯樓梯間
RPUNMLTKJHNFFDP27CA,,227.22,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSNMLMKJHNFFAP88EA,21,167.12,見其他登記事項,鋼筋混凝土造,85年10月3日,四層,一層 二層 三層 四層
RPROMLSJJHNFFDP86CA,24,2.32,共有部份,鋼筋混凝土造,83年2月17日,八層,
RPROMLSJJHNFFDP86CA,24,63.73,住家用,鋼筋混凝土造,83年2月17日,八層,六層
RPROMLSJJHNFFDP86CA,24,13.14,共有部份,鋼筋混凝土造,83年2月17日,八層,
RPROMLSJJHNFFDP86CA,24,1.22,共有部份,鋼筋混凝土造,83年2月17日,八層,
RPROMLSJJHNFFDP86CA,24,2.81,共有部份,鋼筋混凝土造,83年2月17日,八層,
RPROMLSJJHNFFDP86CA,24,2.95,共有部份,鋼筋混凝土造,83年2月17日,八層,
RPPNMLNKJHNFFDP78CA,,167.24,住家用,鋼筋混凝土造,106年6月22日,三層,一層 二層 三層
RPSNMLKKJHNFFDP78CA,22,103.32,住家用,鋼筋混凝土造,85年5月11日,六層,四層
RPSNMLKKJHNFFDP78CA,22,19.87,共有部份,鋼筋混凝土造,85年5月11日,六層,
RPSNMLKKJHNFFDP78CA,22,7.78,共有部份,鋼筋混凝土造,85年5月11日,六層,
RPSNMLKKJHNFFDP78CA,22,15.00,停車空間,鋼筋混凝土造,85年5月11日,六層,
RPXNMLTJJHNFFAP17CA,1,182.20,見其他登記事項,鋼筋混凝土造,106年5月12日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRNMLKKJHNFFAP38CA,14,175.96,住商用,鋼筋混凝土造,93年5月10日,四層,一層 二層 三層 四層 騎樓
SPXNMLTJJHNFFAP27CA,1,182.20,見其他登記事項,鋼筋混凝土造,106年5月12日,三層,一層 二層 三層 屋頂突出物 騎樓
RPSNMLNLJHNFFCP09CA,,220.48,見其他登記事項,鋼筋混凝土造,106年8月11日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLTJJHNFFAP56CA,23,75.23,住家用,鋼筋混凝土造,83年10月15日,七層,六層
RPQOMLTJJHNFFAP56CA,23,30.55,共同部份,鋼筋混凝土造,83年10月15日,七層,
RPPNMLLKJHNFFAP28CA,12,260.24,住家用,鋼筋混凝土造,95年3月20日,五層,一層 二層 三層 四層 五層
RPWNMLLKJHNFFCP56CA,,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPQNMLNKJHNFFAP58CA,23,85.62,住家用,鋼筋混凝土造,83年11月18日,八層,四層
RPQNMLNKJHNFFAP58CA,23,28.56,共同部份,鋼筋混凝土造,83年11月18日,八層,
RPPOMLTJJHNFFAP09CA,1,199.82,見其他登記事項,鋼筋混凝土造,106年4月5日,三層,一層 二層 三層 屋頂突出物
RPRNMLKMJHNFFCP78CA,,172.38,住家用,鋼筋混凝土造,106年8月13日,三層,一層 二層 三層
RPVNMLLKJHNFFCP09CA,,225.27,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPQNMLLKJHNFFAP38CA,43,110.18,住家用,磚造,64年1月1日,一層,一層 騎樓
RPRNMLMKJHNFFBP68CA,26,210.16,農舍,見其他登記事項,80年10月9日,一層,一層
RPSNMLNLJHNFFAP88CA,2,180.80,住家用,鋼筋混凝土造,105年3月10日,三層,一層 二層 三層
RPSNMLLKJHNFFCP78CA,,225.23,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPUNMLLKJHNFFCP98CA,,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPXNMLLKJHNFFCP66CA,,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPTNMLLKJHNFFCP88CA,,222.22,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPSNMLKMJHNFFCP88CA,,172.38,住家用,鋼筋混凝土造,106年8月13日,三層,一層 二層 三層
RPQNMLLMJHNFFAP68DA,39,107.52,住商用,加強磚造,68年2月15日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLRKJHNFFEP86CA,8,236.94,住家用,鋼筋混凝土造,98年7月21日,四層,一層 二層 三層 四層 騎樓
RPTNMLSKJHNFFCP07DA,21,181.93,住家用,鋼筋混凝土造,85年9月3日,三層,一層 二層 三層
RPWNMLOLJHNFFEP27DA,23,36.67,見其他登記事項,鋼筋混凝土造,84年5月26日,地下二層,
RPWNMLOLJHNFFEP27DA,23,.69,共有部份,鋼筋混凝土造,84年5月26日,,
RPUNMLLKJHNFFFP76DA,,166.36,見其他登記事項,鋼筋混凝土造,106年1月11日,三層,一層 二層 三層
RPWNMLLKJHNFFFP96DA,,166.36,見其他登記事項,鋼筋混凝土造,106年1月11日,三層,一層 二層 三層
RPVNMLLKJHNFFFP86DA,,150.13,見其他登記事項,鋼筋混凝土造,106年1月11日,三層,一層 二層 三層
RPXNMLLKJHNFFFP07DA,,168.65,見其他登記事項,鋼筋混凝土造,106年1月11日,三層,一層 二層 三層
RPSOMLLKJHNFFCP88CA,,190.41,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPROMLLKJHNFFCP78CA,,197.56,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPPNMLMKJHNFFCP58CA,,199.39,見其他登記事項,鋼筋混凝土造,106年7月4日,三層,一層 二層 三層 屋頂突出物
RPVNMLOLJHNFFAP66CA,2,105.85,住家用,鋼筋混凝土造,105年6月8日,二層,一層 二層
RPRNMLPLJHNFFAP98CA,25,174.07,住家用,鋼筋混凝土造,81年7月13日,三層,一層 二層 三層 電梯樓梯間
RPVNMLRKJHNFFAP86CA,39,116.84,住家用,加強磚造,68年4月29日,二層,一層 二層 騎樓
RPSNMLPKJHNFFDP66CA,10,250.41,見其他登記事項,鋼筋混凝土造,96年8月28日,四層,一層 二層 三層 四層 騎樓
RPQNMLKKJHNFFDP58CA,6,166.39,見其他登記事項,鋼筋混凝土造,100年12月2日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLLKJHNFFBP58CA,11,163.78,住家用,鋼筋混凝土造,95年6月28日,三層,一層 二層 三層 屋頂突出物
RPPOMLMKJHNFFAP48CA,23,199.40,住家用,鋼筋混凝土造,84年4月9日,四層,一層 二層 三層 四層 騎樓
RPPOMLMKJHNFFAP48CA,23,179.84,住家用,鋼筋混凝土造,84年4月9日,四層,一層 二層 三層 四層
RPWOMLMKJHNFFAP56CA,4,273.71,住家用,鋼筋混凝土造,102年12月12日,四層,一層 二層 三層 四層
RPWOMLMKJHNFFAP56CA,4,.85,住家用,鋼筋混凝土造,102年12月12日,二層,
RPTNMLLKJHNFFAP68CA,24,109.17,住家用,鋼筋混凝土造,82年12月1日,八層,四層
RPTNMLLKJHNFFAP68CA,24,11.23,共同部份,鋼筋混凝土造,82年12月1日,八層,
RPRNMLRJKHNFFDP76CA,,168.15,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPXOMLMKJHNFFAP66CA,23,197.41,住家用,鋼筋混凝土造,83年11月15日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPTNMLPKJHNFFDP76CA,41,104.62,住商用,鋼筋混凝土造,65年6月30日,二層,一層 二層 騎樓
RPPOMLLKJHNFFCP58CA,,199.35,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPOOMLLKJHNFFCP48CA,,199.32,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPQOMLLKJHNFFCP68CA,,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPPNMLPKJHNFFEP09CA,21,41.11,見其他登記事項,鋼筋混凝土造,86年3月13日,五層,
RPPNMLPKJHNFFEP09CA,21,116.93,住家用,鋼筋混凝土造,86年3月13日,五層,四層
RPPNMLPKJHNFFEP09CA,21,2.66,見其他登記事項,鋼筋混凝土造,86年3月13日,五層,
RPPNMLPKJHNFFEP09CA,21,6.66,見其他登記事項,鋼筋混凝土造,86年3月13日,五層,
RPPNMLMKJHNFFEP78CA,12,164.66,住家用,鋼筋混凝土造,95年2月3日,三層,一層 二層 三層 騎樓
RPOOMLQJKHNFFDP09CA,1,162.17,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPPOMLQJKHNFFDP56CA,1,174.49,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPVNMLRKJHNFFEP27CA,23,269.49,住家用,鋼筋混凝土造,83年9月17日,四層,一層 二層 三層 四層 電梯樓梯間
RPRNMLPKJHNFFEP76DA,37,80.36,住家用,加強磚造,70年6月2日,二層,一層 二層
RPTNMLQKJHNFFCP86DA,44,108.55,住商用,加強磚造,62年12月3日,二層,一層 二層 騎樓
RPPNMLPKJHNFFAP88EA,35,108.70,住商用,加強磚造,71年7月28日,二層,一層 二層 騎樓 電梯樓梯間
RPQNMLSJKHNFFFP17EA,17,90.00,住家用,鋼筋混凝土造,90年4月9日,九層,五層
RPQNMLSJKHNFFFP17EA,17,44.80,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPQNMLSJKHNFFFP17EA,17,3.29,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPQNMLSJKHNFFFP17EA,17,12.07,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPXNMLRKJHNFFCP37DA,12,272.94,住家用,鋼筋混凝土造,94年12月12日,四層,一層 二層 三層 四層
RPPNMLQKJHNFFEP66DA,33,145.23,住家用,鋼筋混凝土造,74年1月10日,三層,一層 二層 三層 電梯樓梯間
RPVNMLTKJHNFFDP37CA,,201.98,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPRNMLPLJHNFFEP86DA,37,133.86,住商用,鋼筋混凝土加強磚造,70年3月1日,三層,一層 二層 三層 騎樓
RPTOMLQKJHNFFAP66CA,11,175.30,住家用,鋼筋混凝土造,95年6月20日,三層,一層 二層 三層 電梯樓梯間
RPTNMLMJKHNFFFP66CA,22,189.10,住家用,鋼筋混凝土造,84年12月30日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPWNMLTKJHNFFDP47CA,,229.96,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPVNMLMKJHNFFAP98CA,88,40.58,住家用,木造,19年4月1日,一層,一層
RPUNMLQKJHNFFAP66CA,3,206.33,見其他登記事項,鋼筋混凝土造,103年11月10日,三層,一層 二層 三層 屋頂突出物
RPPNMLNKJHNFFAP48CA,25,69.21,住家用,鋼筋混凝土造,82年2月23日,五層,五層
RPROMLSKJHNFFAP66CA,42,115.84,住商用,加強磚造,65年1月5日,二層,一層 二層 電梯樓梯間
RPQNMLKKKHNFFAP38CA,4,212.71,住家用,鋼筋混凝土造,102年7月24日,四層,一層 二層 三層 四層
RPOOMLPLJHNFFAP78CA,22,339.91,住家用,鋼筋混凝土造,84年9月15日,三層,一層 二層 三層
RPSNMLRKJHNFFAP56CA,8,10.89,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,四層
RPSNMLRKJHNFFAP56CA,8,5.41,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPSNMLRKJHNFFAP56CA,8,1.00,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPPNMLKKKHNFFAP28CA,14,19.32,住家用,鋼筋混凝土造,93年3月26日,五層,二層
RPPNMLKKKHNFFAP28CA,14,12.45,共同部份,鋼筋混凝土造,93年3月26日,五層,
RPPOMLSKJHNFFCP66CA,,193.12,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPOOMLSKJHNFFCP56CA,,190.41,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
SPPNMLOLJHNFFFP66CA,34,183.17,住家用,加強磚造,72年9月12日,三層,一層 二層 三層 騎樓
RPPNMLTJKHNFFDP76CA,22,91.93,住家用,鋼筋混凝土造,85年3月9日,十三層,十三層
RPPNMLTJKHNFFDP76CA,22,10.55,共有部份,鋼筋混凝土造,85年3月9日,十三層,
RPPNMLTJKHNFFDP76CA,22,12.13,共有部份,鋼筋混凝土造,85年3月9日,十三層,
RPPNMLOLJHNFFCP88CA,36,195.75,住商用,見其他登記事項,71年1月3日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLPLJHNFFEP76DA,24,143.75,商業用,鋼造,82年8月10日,一層,一層
RPPNMLKLJHNFFBP38CA,19,211.47,住家用,鋼筋混凝土造,87年11月15日,三層,一層 二層 三層 電梯樓梯間
RPTNMLRKJHNFFDP07DA,37,116.05,住商用,加強磚造,70年2月2日,二層,一層 二層 騎樓
RPPNMLRKJHNFFCP56DA,42,107.60,住商用,加強磚造,65年1月3日,二層,一層 二層 騎樓
RPRNMLSKJHNFFDP96DA,26,161.68,住家用,加強磚造,80年5月20日,二層,一層 二層 電梯樓梯間
RPUNMLSKJHNFFEP27CA,23,138.86,住家用,鋼筋混凝土造,83年12月9日,二層,一層 二層 電梯樓梯間
RPSNMLSKJHNFFDP96CA,19,235.26,住家用,鋼筋混凝土造,87年11月6日,三層,一層 二層 三層 電梯樓梯間
RPQOMLTKJHNFFDP96CA,,201.73,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPQNMLQLJHNFFDP66CA,31,65.33,住家用,加強磚造,76年1月3日,二層,一層 二層
RPUNMLSKJHNFFBP17EA,32,186.08,住家用,鋼筋混凝土造,75年4月25日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQOMLSKJHNFFCP76CA,,197.56,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPSNMLTKJHNFFBP86CA,22,110.40,住家用,鋼筋混凝土造,85年4月28日,三層,一層 二層 三層
RPVNMLSKJHNFFCP17CA,,198.03,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPPOMLRJKHNFFDP66CA,,153.03,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPTNMLRJKHNFFDP96CA,,150.59,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPXNMLTKJHNFFDP57CA,,229.96,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPWNMLSKJHNFFCP27CA,,200.33,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPXNMLSKJHNFFCP37CA,,222.22,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPROMLQKJHNFFAP09CA,38,117.18,住家用,加強磚造,69年4月4日,二層,一層 二層 騎樓 電梯樓梯間
RPSNMLTKJHNFFAP76CA,23,31.20,住家用,鋼筋混凝土造,83年9月18日,十四層,八層
RPSNMLTKJHNFFAP76CA,23,12.31,共同部份,鋼筋混凝土造,83年9月18日,十四層,
RPQOMLRKJHNFFAP09CA,1,135.86,住家用,鋼筋混凝土造,106年5月18日,三層,一層 二層 三層
RPPPMLSKJHNFFAP56CA,6,186.27,見其他登記事項,鋼筋混凝土造,100年7月19日,三層,一層 二層 三層
RPQNMLTKJHNFFAP56CA,7,224.73,見其他登記事項,鋼筋混凝土造,99年10月20日,四層,一層 二層 三層 四層
RPQNMLMLJHNFFAP58CA,23,69.34,住家用,鋼筋混凝土造,84年4月15日,三層,二層
RPQNMLMLJHNFFAP58CA,23,5.87,共同部份,鋼筋混凝土造,84年4月15日,三層,
RPQNMLMLJHNFFAP58CA,23,69.34,住家用,鋼筋混凝土造,84年4月15日,三層,三層
RPQNMLMLJHNFFAP58CA,23,5.87,共同部份,鋼筋混凝土造,84年4月15日,三層,
RPROMLPLJHNFFAP09CA,18,109.50,住家用,鋼筋混凝土造,88年9月26日,五層,四層 五層 屋頂突出物
RPROMLPLJHNFFAP09CA,18,21.25,共同部份,鋼筋混凝土造,88年9月26日,五層,
RPQNMLSLJHNFFAP56CA,1,279.99,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLSLJHNFFAP09CA,1,279.27,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLSLJHNFFAP66CA,1,273.34,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPWOMLLMJHNFFAP66CA,2,215.00,見其他登記事項,鋼筋混凝土造,104年12月28日,三層,一層 二層 三層 見其他登記事項
RPOOMLRKJHNFFBP98CA,24,90.28,住家用,鋼筋混凝土造,83年1月22日,九層,七層
RPOOMLRKJHNFFBP98CA,24,11.21,見其他登記事項,鋼筋混凝土造,83年1月22日,九層,
RPOOMLRKJHNFFBP98CA,24,1.13,共有部份,鋼筋混凝土造,83年1月21日,,
RPOOMLRKJHNFFBP98CA,24,.75,共有部份,鋼筋混凝土造,83年1月21日,,
RPOOMLRKJHNFFBP98CA,24,.86,共有部份,鋼筋混凝土造,83年1月21日,,
RPOOMLRKJHNFFBP98CA,24,2.45,共有部份,鋼筋混凝土造,83年1月21日,,
RPOOMLRKJHNFFBP98CA,24,8.97,共有部份,鋼筋混凝土造,83年1月21日,,
RPWOMLSKJHNFFAP17CA,43,48.41,住家用,磚造,64年1月3日,一層,一層 騎樓
RPWOMLSKJHNFFAP17CA,41,220.84,住商用,見其他登記事項,66年1月25日,三層,一層 二層 三層 騎樓 電梯樓梯間 地下層
RPPNMLKLJHNFFCP48CA,37,95.18,住家用,見其他登記事項,69年7月10日,二層,一層 二層
RPUNMLTKJHNFFFP47CA,22,226.36,見其他登記事項,鋼筋混凝土造,85年4月10日,四層,一層 二層 三層 四層 騎樓
RPTNMLKMJHNFFDP09CA,11,228.72,見其他登記事項,鋼筋混凝土造,96年3月14日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPRNMLKKKHNFFDP78CA,2,91.74,住家用,鋼筋混凝土造,104年9月21日,三層,一層 二層 三層
RPRNMLKKKHNFFDP78CA,2,91.74,住家用,鋼筋混凝土造,104年9月21日,三層,一層 二層 三層
RPUNMLOKKHNFFFP07CA,10,209.42,見其他登記事項,見其他登記事項,96年11月16日,四層,一層 二層 三層 四層
RPRNMLTKJHNFFEP07CA,19,95.89,見其他登記事項,鋼筋混凝土造,88年6月3日,十層,十層
RPRNMLTKJHNFFEP07CA,19,.25,見其他登記事項,鋼筋混凝土造,88年6月3日,一層,
