編號,車位類別,車位價格,車位面積平方公尺
RPSNMLMJJILFFAA96CA,坡道平面,3100000,
RPQNMLPKJILFFAA17CA,坡道平面,2800000,33.74
RPQPMLSLJILFFBA87CA,坡道平面,2700000,33.70
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPWNMLSJJILFFCA18CA,坡道平面,0,56.58
RPUOMLSJJILFFCA08CA,升降平面,0,27.06
RPUPMLKKJILFFCA47CA,升降平面,0,
RPRNMLPKJILFFCA47CA,其他,0,34.65
RPSOMLLJJILFFDA27CA,坡道平面,3400000,41.83
RPRPMLMJJILFFDA37CA,坡道平面,0,
RPTOMLNJJILFFDA57CA,坡道機械,0,
RPPNMLRJJILFFDA47CA,坡道平面,2100000,34.15
RPUNMLPKJILFFDA87CA,升降機械,1010000,
RPTOMLRJJILFFEA08CA,坡道平面,2185000,42.87
RPTOMLOKJILFFEA87CA,坡道平面,0,27.34
RPTOMLOKJILFFEA87CA,坡道平面,0,27.34
RPSPMLQKJILFFEA08CA,坡道平面,2700000,39.69
RPSPMLQKJILFFEA08CA,坡道平面,2700000,39.69
RPVOMLSKJILFFEA48CA,坡道平面,0,46.69
RPVOMLSKJILFFEA48CA,坡道平面,0,46.69
RPWOMLSKJILFFEA58CA,坡道平面,0,46.69
RPWOMLSKJILFFEA58CA,坡道平面,0,46.69
RPXNMLLJJILFFFA87CA,升降平面,0,
RPXNMLLJJILFFFA87CA,升降平面,0,
RPROMLTJJILFFFA28DA,坡道平面,2000000,
RPQOMLSJJILFFEA97DA,坡道平面,2800000,32.05
RPQOMLSJJILFFEA97DA,坡道平面,2800000,32.05
RPQOMLSJJILFFEA97DA,坡道平面,2800000,32.05
RPQNMLPJJILFFDA47DA,坡道平面,0,
RPVNMLNJJILFFFA87CA,升降機械,0,
RPPNMLRKJILFFEA67CA,坡道平面,0,
RPRNMLQKJILFFDA67CA,坡道平面,2920000,
RPWNMLTJJILFFDA38CA,升降機械,0,
RPXNMLMJKILFFCA77CA,坡道機械,0,19.32
RPXNMLMJKILFFCA77CA,坡道機械,0,19.32
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLLKJILFFCA47CA,坡道平面,0,31.95
RPUOMLNJJILFFCA57CA,坡道平面,0,
RPXNMLSLJILFFBA38CA,升降機械,0,
RPUNMLNJJILFFBA37CA,坡道機械,0,19.99
RPUNMLNJJILFFBA37CA,坡道機械,0,19.99
RPTNMLRJJILFFBA67CA,升降機械,0,17.83
RPUNMLTJJILFFBA97CA,坡道機械,1700000,11.75
RPWNMLTJJILFFCA28CA,升降平面,1800000,48.88
RPSNMLRJJILFFCA67CA,坡道平面,2380000,31.49
RPPPMLOKJILFFCA37CA,坡道平面,1900000,20.74
RPPPMLOKJILFFCA37CA,坡道平面,1900000,20.74
RPPPMLOKJILFFCA37CA,坡道平面,1900000,25.00
RPRQMLSKJILFFCA08CA,坡道平面,2500000,33.58
RPRQMLSKJILFFCA08CA,坡道平面,2500000,33.58
RPWNMLMJKILFFCA67CA,坡道機械,0,19.32
RPWNMLMJKILFFCA67CA,坡道機械,0,19.32
RPTQMLLJKILFFCA57CA,坡道平面,0,37.98
RPTQMLLJKILFFCA57CA,坡道平面,0,37.98
RPUNMLTLJILFFCA28CA,坡道平面,338898,10.48
RPPNMLSLJILFFCA67CA,坡道平面,0,29.77
RPPNMLSLJILFFCA67CA,坡道平面,0,29.77
RPQNMLSLJILFFCA77CA,坡道平面,0,29.77
RPQNMLSLJILFFCA77CA,坡道平面,0,29.77
RPPNMLRLJILFFDA67CA,坡道平面,3200000,41.38
RPTOMLNJJILFFEA67CA,坡道機械,0,7.22
RPQNMLOJJILFFEA37CA,坡道平面,0,33.92
RPVNMLOJJILFFEA87CA,坡道平面,0,37.53
RPVNMLOJJILFFEA87CA,坡道平面,0,37.35
RPXOMLOJJILFFEA18CA,升降機械,0,
RPPPMLRJJILFFEA77CA,坡道平面,0,46.01
RPOPMLSKJILFFEA87CA,坡道機械,0,20.51
RPOPMLSKJILFFEA87CA,坡道機械,0,20.51
