鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
竹北市,建物,新竹縣竹北市光明六路東一段271~300號,0.0,商,,,1061213,土地0建物1車位2,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940111,263.09,4,2,2,有,有,有,28000,106,坡道平面,0.0,0,,RPTOMLMJJHNFFBJ48CC
竹北市,建物,新竹縣竹北市嘉豐南路二段151~180號,0.0,住,,,1061214,土地0建物1車位2,十二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0961109,376.47,5,2,3,有,有,無,38000,101,坡道平面,0.0,0,租金含管理費,RPWOMLMJJHNFFBJ78CC
竹北市,建物,新竹縣竹北市光明六路東二段241~270號,0.0,住,,,1061217,土地0建物1車位1,六層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0980121,58.99,1,2,2,有,有,有,17500,297,坡道平面,0.0,0,租金含管理費,RPPPMLMJJHNFFBJ18CC
竹北市,建物,新竹縣竹北市嘉興路384巷1~30號,0.0,住,,,1061220,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830504,136.4,3,2,2,有,有,無,12000,88,坡道機械,0.0,0,租金含管理費,RPQPMLMJJHNFFBJ28CC
竹北市,建物,新竹縣竹北市惟馨街61~90號,0.0,住,,,1061216,土地0建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031121,168.23000000000002,3,2,2,有,有,無,21000,125,坡道平面,0.0,0,租金含管理費,RPRPMLMJJHNFFBJ38CC
竹北市,建物,新竹縣竹北市隘口三街211~240號,0.0,住,,,1061209,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991214,130.76999999999998,2,2,1,有,有,有,18000,138,坡道平面,0.0,0,租金含管理費,RPUPMLMJJHNFFBJ68CC
竹北市,建物,新竹縣竹北市復興一街241~270號,0.0,商,,,1061209,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970915,50.349999999999994,2,1,1,有,有,有,15000,298,,0.0,0,租金含管理費.第四台.網路,RPVPMLMJJHNFFBJ78CC
竹北市,建物,新竹縣竹北市東興路一段391~420號,0.0,住,,,1061223,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050606,135.44,2,2,1,有,有,有,15000,111,坡道平面,0.0,0,租金含管理費附部份傢俱,RPWPMLMJJHNFFBJ88CC
湖口鄉,建物,新竹縣湖口鄉錦州三街31~60號,0.0,,工業區,丁種建築用地,1061215,土地0建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020605,94.75,3,2,2,有,無,有,13000,137,升降機械,0.0,0,,RPWOMLMJJHNFFDJ98CC
竹北市,建物,新竹縣竹北市高鐵二路31~60號,0.0,商,,,1061215,土地0建物1車位5,二十層,20,辦公商業大樓,商業用,鋼筋混凝土造,0990106,549.9300000000001,0,0,0,無,有,無,120000,218,坡道平面,168.61,0,,RPOOMLOJJHNFFBJ18CC
竹北市,建物,新竹縣竹北市高鐵二路31~60號,0.0,商,,,1061215,土地0建物2車位5,二十層,20,辦公商業大樓,商業用,鋼筋混凝土造,0990106,549.9300000000001,0,0,0,無,有,無,120000,218,坡道平面,168.61,0,,RPRNMLPJJHNFFBJ48CC
竹北市,建物,新竹縣竹北市復興三路二段151~180號,0.0,商,,,1061218,土地0建物1車位0,八層,20,辦公商業大樓,見其他登記事項,見其他登記事項,1060901,599.48,0,0,0,無,有,無,199474,333,,0.0,0,,RPPOMLPJJHNFFBJ38CC
竹北市,建物,新竹縣竹北市高鐵七路61~90號,0.0,商,,,1061222,土地0建物1車位0,十二層,18,辦公商業大樓,商業用,鋼筋混凝土造,0990208,219.68,0,0,0,無,有,無,38000,173,,0.0,0,,RPPNMLKKJHNFFBJ87CC
