編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLNJJHNFFAW07CA,1,36.23,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,六層
RPVNMLNJJHNFFAW07CA,1,17.00,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPROMLNJJHNFFAW76CA,1,38.23,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,八層
RPROMLNJJHNFFAW76CA,1,17.86,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPROMLNJJHNFFAW76CA,1,8.68,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPSOMLNJJHNFFAW86CA,1,32.49,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,二層
RPSOMLNJJHNFFAW86CA,1,15.18,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPSOMLNJJHNFFAW86CA,1,8.68,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
SPSOMLNJJHNFFAW96CA,1,36.23,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,八層
SPSOMLNJJHNFFAW96CA,1,17.00,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPWNMLPJJHNFFAW37CA,1,58.31,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,六層
RPWNMLPJJHNFFAW37CA,1,27.29,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPTNMLPJJHNFFAW07CA,1,179.93,見其他登記事項,鋼筋混凝土造,106年5月23日,三層,一層 二層 三層
RPPNMLOJJHNFFAW56CA,2,72.48,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,七層
RPPNMLOJJHNFFAW56CA,2,9.72,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLOJJHNFFAW56CA,2,5.68,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLOJJHNFFAW56CA,2,8.02,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLOJJHNFFAW56CA,2,7.53,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLKKJHNFFAW88CA,13,80.86,見其他登記事項,鋼筋混凝土造,93年7月20日,四層,四層
RPPNMLKKJHNFFAW88CA,13,6.42,見其他登記事項,鋼筋混凝土造,93年7月20日,四層,
RPPOMLLKJHNFFAW09CA,,148.44,住家用,鋼筋混凝土造,106年9月28日,三層,一層 二層 三層
RPTOMLLKJHNFFAW86CA,,148.44,住家用,鋼筋混凝土造,106年9月28日,三層,一層 二層 三層
RPXOMLRKJHNFFAW87CA,,85.58,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,二層
RPXOMLRKJHNFFAW87CA,,6.76,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,
RPOPMLRKJHNFFAW07CA,,85.58,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,二層
RPOPMLRKJHNFFAW07CA,,6.76,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,
RPXNMLPKJHNFFAW57CA,2,33.63,見其他登記事項,鋼筋混凝土造,104年8月25日,五層,二層
RPXNMLPKJHNFFAW57CA,2,11.19,見其他登記事項,鋼筋混凝土造,104年8月25日,五層,
RPWOMLLKJHNFFAW17CA,1,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
SPOPMLRKJHNFFAW17CA,,85.58,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,三層
SPOPMLRKJHNFFAW17CA,,6.76,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,
RPRNMLRKJHNFFAW17CA,1,65.07,見其他登記事項,鋼筋混凝土造,106年1月25日,三層,三層
RPRNMLRKJHNFFAW17CA,1,7.93,見其他登記事項,鋼筋混凝土造,106年1月25日,三層,
RPVOMLLKJHNFFAW07CA,,148.44,住家用,鋼筋混凝土造,106年9月28日,三層,一層 二層 三層
RPPNMLNKJHNFFAW56CA,,94.39,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,三層
RPPNMLNKJHNFFAW56CA,,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPUNMLTJJHNFFAW57CA,1,155.88,見其他登記事項,鋼筋混凝土造,106年2月15日,三層,一層 二層 三層
RPQNMLSKJHNFFAW17CA,1,238.44,見其他登記事項,鋼筋混凝土造,105年10月24日,三層,一層 二層 三層 屋頂突出物
RPPPMLRKJHNFFAW17CA,,62.38,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,二層
RPPPMLRKJHNFFAW17CA,,7.00,見其他登記事項,鋼筋混凝土造,106年7月19日,三層,
RPPNMLMKJHNFFAW09CA,1,79.51,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,二層
RPPNMLMKJHNFFAW09CA,1,6.19,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,
RPQNMLMKJHNFFAW56CA,1,79.51,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,三層
RPQNMLMKJHNFFAW56CA,1,6.19,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,
