編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLRJJHNFFBC57CA,港灣段一小段,5.95,都市：商
RPPNMLRJJHNFFBC57CA,港灣段一小段,.43,都市：商
RPWVMLPJJHNFFBC88CA,深澳段,43.22,都市：住
RPOPMLTKJHNFFBC97CA,培德段,27.92,都市：住
RPPPMLTKJHNFFBC08CA,培德段,24.21,都市：住
RPWNMLNJJHNFFCC97CA,暖暖段東勢坑小段,36.56,都市：住
RPQPMLTKJHNFFBC18CA,長潭段,17.26,都市：商
RPQPMLTKJHNFFBC18CA,長潭段,.00,都市：其他
RPQPMLTKJHNFFBC18CA,長潭段,.00,都市：其他
RPQPMLTKJHNFFBC18CA,長潭段,.01,都市：其他
RPPNMLOJJHNFFCC37CA,過港段,27.80,都市：住
RPXNMLNJJHNFFCC08CA,源遠段,51.71,都市：住
RPUNMLOJJHNFFCC87CA,安國段,48.25,都市：住
RPVNMLMLJHNFFBC87CA,福祿段,27.72,都市：住
RPOPMLSJJHNFFCC87CA,源遠段,24.82,都市：住
RPTOMLNLJHNFFBC87CA,培德段,27.06,都市：住
RPXNMLOJJHNFFBC08CA,培德段,42.73,都市：住
RPVOMLTKJHNFFBC58CA,培德段,20.80,都市：住
RPTNMLNJJHNFFCC87EA,碇內段溪西股小段,43.00,都市：工
RPTNMLNJJHNFFCC87EA,碇內段溪西股小段,38.00,都市：工
RPPNMLNJJHNFFCC37DA,友蚋段港口小段,150.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPNMLPJJHNFFCC67EA,溪頭段,100.33,都市：其他
RPXNMLPJJHNFFCC48EA,草濫段拔西猴小段,11.00,都市：住
RPTNMLTJJHNFFCC28CA,大武崙段內寮小段,29.53,都市：住
RPVOMLMKJHNFFCC97CA,友蚋段港口小段,57.54,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPNMLOLJHNFFCC57CA,工建段,24.30,都市：其他
RPTOMLTKJHNFFCC48CA,保定段,.01,都市：其他
RPTOMLTKJHNFFCC48CA,保定段,18.31,都市：住
RPTOMLTKJHNFFCC48CA,保定段,.20,都市：其他
RPTOMLTKJHNFFCC48CA,保定段,.25,都市：其他
RPTOMLTKJHNFFCC48CA,保定段,13.50,都市：住
RPTOMLQKJHNFFCC18CA,情人湖段,25.26,都市：住
RPTOMLQKJHNFFCC18CA,情人湖段,.08,都市：其他
RPSNMLTJJHNFFCC18CA,五堵段五堵北小段,12.08,都市：商
RPPPMLSJJHNFFCC97CA,安國段,28.75,都市：住
RPUNMLMLJHNFFBC77CA,中興段二小段,3.40,都市：商
RPUNMLMLJHNFFBC77CA,中興段二小段,13.80,都市：商
RPSPMLSJJHNFFCC28CA,新會段,30.09,都市：其他
RPSPMLSJJHNFFCC28CA,新會段,3.13,都市：其他
RPSPMLSJJHNFFCC28CA,新會段,1.36,都市：其他
RPSPMLSJJHNFFCC28CA,新會段,.01,都市：其他
RPPNMLOJJHNFFBC27CA,南新段,32.75,都市：住
RPRNMLSKJHNFFBC97CA,光明段,73.00,都市：住
RPPNMLLKJHNFFBC07CA,深澳段,29.02,都市：住
RPWNMLSJJHNFFBC38CA,祥豐段,6.66,都市：商
RPWNMLSJJHNFFBC38CA,祥豐段,.90,都市：其他
RPTNMLSJJHNFFBC08CA,長潭段,1.37,都市：住
RPTNMLSJJHNFFBC08CA,長潭段,13.66,都市：住
RPWOMLLKJHNFFBC87CA,長潭段,21.54,都市：住
RPWOMLLKJHNFFBC87CA,長潭段,2.15,都市：住
RPWNMLMKJHNFFBC87CA,調和段,22.67,都市：住
RPWNMLMKJHNFFBC87CA,調和段,.32,都市：住
RPURMLLKJHNFFBC97CA,深澳段,26.62,都市：住
RPTPMLSJJHNFFCC38CA,工建段,3.60,都市：其他
RPTPMLSJJHNFFCC38CA,工建段,42.80,都市：住
RPPOMLPJJHNFFCC57CA,過港段,14.94,都市：住
RPPOMLPJJHNFFCC57CA,過港段,.09,都市：其他
RPPOMLPJJHNFFCC57CA,過港段,.17,都市：其他
RPPOMLPJJHNFFCC57CA,過港段,.22,都市：其他
RPSNMLSJJHNFFCC08CA,源遠段,34.19,都市：住
RPWOMLSJJHNFFCC58CA,武嶺段,27.66,都市：住
RPWOMLSJJHNFFCC58CA,武嶺段,3.67,都市：其他
RPXOMLPLJHNFFCC58CA,工建段,11.68,都市：住
RPRNMLKKJHNFFCC27CA,麥金段,10.67,都市：住
RPRNMLKKJHNFFCC27CA,麥金段,.01,都市：住
RPRNMLKKJHNFFCC27CA,麥金段,.00,都市：住
RPWOMLTKJHNFFBC68CA,培德段,24.78,都市：住
RPQOMLTKJHNFFBC08CA,培德段,14.24,都市：住
RPXOMLTKJHNFFBC78CA,培德段,24.21,都市：住
RPOOMLQKJHNFFBC57CA,調和段,2.56,都市：住
RPOOMLQKJHNFFBC57CA,調和段,.06,都市：住
RPOOMLQKJHNFFBC57CA,調和段,.66,都市：住
RPOOMLQKJHNFFBC57CA,調和段,3.62,都市：住
RPOOMLQKJHNFFBC57CA,調和段,2.49,都市：住
RPOOMLQKJHNFFBC57CA,調和段,12.00,都市：住
RPOOMLQKJHNFFBC57CA,調和段,.04,都市：住
RPOOMLQKJHNFFBC57CA,調和段,.06,都市：住
RPXOMLQKJHNFFCC58CA,大華段,27.43,都市：住
RPSOMLMLJHNFFCC77CA,新城段,19.25,都市：住
RPSOMLMLJHNFFCC77CA,新城段,1.72,都市：其他
RPTNMLTKJHNFFBC38DA,東信段一小段,4.78,都市：商
RPUNMLQKJHNFFBC18DA,延年段,26.12,都市：住
RPROMLPJJHNFFCC77CA,大武崙段內寮小段,42.47,都市：住
RPROMLSKJHNFFCC18CA,仁德段,3765.00,都市：住
RPROMLSKJHNFFCC18CA,仁德段,1.00,都市：其他
RPROMLSKJHNFFCC18CA,仁德段,1.00,都市：其他
RPUNMLOJJHNFFBC87DA,福祿段,25.73,都市：住
RPUNMLOJJHNFFBC87DA,福祿段,.05,都市：其他
RPUNMLOJJHNFFBC87DA,福祿段,.00,都市：其他
RPUNMLOJJHNFFBC87DA,福祿段,.00,都市：住
RPUNMLOJJHNFFBC87DA,福祿段,.05,都市：其他
RPUNMLOJJHNFFBC87DA,福祿段,.00,都市：其他
RPWNMLRKJHNFFCC48CA,源遠段,11.71,都市：商
RPOOMLSJJHNFFBC77DA,成功段,14.60,都市：住
RPOOMLSJJHNFFBC77DA,成功段,.40,都市：住
RPPNMLPKJHNFFCC57CA,麥金段,12.79,都市：住
RPPNMLPKJHNFFCC57CA,麥金段,.13,都市：其他
RPQNMLPKJHNFFCC67CA,麥金段,26.86,都市：住
RPQNMLKKJHNFFCC17CA,麥金段,34.35,都市：住
RPQNMLKKJHNFFCC17CA,麥金段,.04,都市：住
RPQNMLKKJHNFFCC17CA,麥金段,.01,都市：住
RPTNMLQKJHNFFCC08CA,暖暖段暖暖小段,34.91,都市：住
RPOOMLLMJHNFFCC37CA,過港段,22.52,都市：住
RPPOMLSKJHNFFCC97CA,情人湖段,10.98,都市：住
RPPNMLQKJHNFFCC67CA,麥金段,35.91,都市：住
RPXNMLMLJHNFFCC18CA,過港段,37.38,都市：住
RPVNMLKKJHNFFCC67CA,源遠段,12.90,都市：住
RPPOMLTJJHNFFCC97CA,工建段,18.89,都市：住
RPXNMLQKJHNFFBC38CA,港濱段,1.15,都市：住
RPXNMLQKJHNFFBC38CA,港濱段,17.00,都市：住
RPXNMLQKJHNFFBC38CA,港濱段,6.00,都市：住
RPXNMLQKJHNFFBC38CA,港濱段,2.00,都市：住
RPXNMLTJJHNFFBC58CA,培德段,16.25,都市：住
RPQOMLTJJHNFFBC97CA,延年段,16.75,都市：住
RPTOMLQKJHNFFBC08CA,深美段,27.72,都市：住
RPXNMLSJJHNFFBC48CA,調和段,.01,都市：住
RPXNMLSJJHNFFBC48CA,調和段,.01,都市：其他
RPXNMLSJJHNFFBC48CA,調和段,30.87,都市：其他
RPXNMLSJJHNFFBC48CA,調和段,.02,都市：其他
RPXNMLSJJHNFFBC48CA,調和段,.01,都市：住
RPPOMLTJJHNFFBC87CA,和平段,2728.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,326.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,2306.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,2888.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,222.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,152.00,都市：其他
RPPOMLTJJHNFFBC87CA,和平段,720.00,都市：其他
RPVNMLTJJHNFFBC38CA,光明段,18.50,都市：住
RPRNMLRJJHNFFBC77CA,長潭段,22.39,都市：住
RPTOMLTJJHNFFBC28CA,調和段,30.64,都市：住
RPPNMLKKJHNFFBC96CA,調和段,25.53,都市：住
RPRNMLPKJHNFFBC67CA,光明段,52.62,都市：住
RPQNMLOKJHNFFBC47CA,深澳段,28.38,都市：住
RPQOMLSJJHNFFBC87CA,忠義段五小段,19.75,都市：住
RPQOMLSJJHNFFBC87CA,忠義段五小段,1.25,都市：其他
RPQNMLQKJHNFFBC67CA,長潭段,1.37,都市：住
RPQNMLQKJHNFFBC67CA,長潭段,13.66,都市：住
RPPNMLNKJHNFFBC27CA,調和段,.00,都市：住
RPPNMLNKJHNFFBC27CA,調和段,.00,都市：其他
RPPNMLNKJHNFFBC27CA,調和段,16.62,都市：其他
RPPNMLNKJHNFFBC27CA,調和段,.01,都市：其他
RPPNMLNKJHNFFBC27CA,調和段,.00,都市：住
RPQNMLSLJHNFFBC97CA,深澳段,38.75,都市：住
RPSOMLQKJHNFFBC97CA,忠義段四小段,13.90,都市：住
RPSOMLQKJHNFFBC97CA,忠義段四小段,12.60,都市：住
RPRNMLSLJHNFFBC08CA,深澳段,38.75,都市：住
RPUNMLLKJHNFFBC57CA,深美段,38.09,都市：住
RPUNMLLKJHNFFBC57CA,深美段,.02,都市：住
RPSNMLSLJHNFFBC18CA,深澳段,38.75,都市：住
RPTNMLSLJHNFFBC28CA,深澳段,37.96,都市：住
RPVNMLSLJHNFFBC48CA,深澳段,37.96,都市：住
RPUNMLSLJHNFFBC38CA,深澳段,37.96,都市：住
RPOOMLSLJHNFFBC87CA,深澳段,37.96,都市：住
RPXNMLSLJHNFFBC68CA,深澳段,36.38,都市：住
RPWNMLSLJHNFFBC58CA,深澳段,37.96,都市：住
RPPOMLSLJHNFFBC97CA,深澳段,37.17,都市：住
RPSOMLSLJHNFFBC28CA,深澳段,46.66,都市：住
RPROMLSLJHNFFBC18CA,深澳段,46.66,都市：住
RPQOMLSLJHNFFBC08CA,深澳段,38.75,都市：住
RPTNMLLJKHNFFBC47CA,港灣段二小段,15.00,都市：住
RPXNMLTJJHNFFCC68CA,大武崙段內寮小段,22.00,都市：住
RPTOMLSLJHNFFBC38CA,深澳段,46.66,都市：住
RPTNMLKKJHNFFCC47CA,源遠段,15.52,都市：住
RPVOMLSLJHNFFBC58CA,深澳段,46.66,都市：住
RPPNMLKKJHNFFCC07CA,暖暖段暖暖小段,34.12,都市：住
RPUOMLSLJHNFFBC48CA,深澳段,46.66,都市：住
RPQPMLSLJHNFFBC18CA,深澳段,30.84,都市：住
RPSPMLSLJHNFFBC38CA,深澳段,29.58,都市：住
RPTPMLSLJHNFFBC48CA,深澳段,29.58,都市：住
SPUPMLSLJHNFFBC68CA,深澳段,38.75,都市：住
RPUPMLSLJHNFFBC58CA,深澳段,29.58,都市：住
RPVPMLSLJHNFFBC68CA,深澳段,29.58,都市：住
RPRPMLSLJHNFFBC28CA,深澳段,30.84,都市：住
RPWPMLSLJHNFFBC78CA,深澳段,29.58,都市：住
RPQNMLTLJHNFFCC18CA,觀音段,28.40,都市：商
RPXPMLSLJHNFFBC88CA,深澳段,29.58,都市：住
RPOQMLSLJHNFFBC08CA,深澳段,24.51,都市：住
RPPQMLSLJHNFFBC18CA,深澳段,27.99,都市：住
RPOPMLTKJHNFFCC08CA,德安段,34.84,都市：住
RPOPMLTKJHNFFCC08CA,德安段,.34,都市：其他
RPOPMLTKJHNFFCC08CA,德安段,.09,都市：其他
RPOPMLTKJHNFFCC08CA,德安段,.06,都市：住
RPOPMLTKJHNFFCC08CA,德安段,.11,都市：其他
RPOPMLTKJHNFFCC08CA,德安段,.05,都市：其他
RPPNMLOKJHNFFCC47CA,工建段,17.82,都市：工
RPPNMLOKJHNFFCC47CA,工建段,21.54,都市：工
RPPNMLOKJHNFFCC47CA,工建段,.02,都市：工
RPPNMLOKJHNFFCC47CA,工建段,.01,都市：工
RPPNMLOKJHNFFCC47CA,工建段,.01,都市：工
RPPNMLOKJHNFFCC47CA,工建段,21.96,都市：工
RPPNMLOKJHNFFCC47CA,工建段,20.28,都市：工
RPPNMLOKJHNFFCC47CA,工建段,.01,都市：工
RPPPMLQKJHNFFCC87CA,大華段,30.45,都市：其他
RPUNMLTJJHNFFCC48DA,友蚋段港口小段,227.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXNMLTKJHNFFCC98EA,麥金段,17.46,都市：住
RPXNMLTKJHNFFCC98EA,麥金段,.51,都市：其他
RPPNMLPJKHNFFCC57CA,情人湖段,21.01,都市：住
RPPNMLPJKHNFFCC57CA,情人湖段,.07,都市：其他
RPQNMLKKJHNFFBC17DA,深美段,6.89,都市：住
RPQNMLKKJHNFFBC17DA,深美段,.04,都市：其他
RPQNMLKKJHNFFBC17DA,深美段,.36,都市：住
RPQNMLKKJHNFFBC17DA,祥豐段,.06,都市：住
RPVOMLQKJHNFFCC38CA,德育段,27.87,都市：住
RPVOMLQKJHNFFCC38CA,德育段,1.87,都市：其他
RPVOMLQKJHNFFCC38CA,德育段,1.28,都市：住
RPWOMLQKJHNFFCC48CA,觀音段,9.83,都市：商
RPRPMLNLJHNFFCC87CA,代天府段,49.15,都市：住
RPRPMLNLJHNFFCC87CA,代天府段,.01,都市：其他
RPRPMLNLJHNFFCC87CA,代天府段,.84,都市：住
RPROMLRKJHNFFCC08CA,五堵段五堵北小段,37.00,都市：住
RPWNMLLMJHNFFCC08CA,過港段,30.15,都市：住
RPWNMLLMJHNFFCC08CA,過港段,5.63,都市：住
RPVNMLMLJHNFFCC97CA,五堵段五堵北小段,22.95,都市：住
RPSNMLKKJHNFFCC57EA,碇內段溪西股小段,43.00,都市：工
RPSNMLKKJHNFFCC57EA,碇內段溪西股小段,38.00,都市：工
RPWNMLMLJHNFFCC08CA,五堵段五堵北小段,18.33,都市：住
RPPOMLMLJHNFFCC47CA,武嶺段,48.95,都市：住
RPROMLMLJHNFFCC67CA,武嶺段,48.88,都市：住
RPSQMLSLJHNFFBC48CA,深澳段,27.99,都市：住
RPUNMLRKJHNFFCC28CA,暖暖段暖暖小段,34.11,都市：住
RPTQMLSLJHNFFBC58CA,深澳段,27.99,都市：住
RPRQMLSLJHNFFBC38CA,深澳段,27.99,都市：住
RPQQMLSLJHNFFBC28CA,深澳段,27.99,都市：住
RPUQMLSLJHNFFBC68CA,深澳段,27.99,都市：住
RPVQMLSLJHNFFBC78CA,深澳段,27.99,都市：住
RPWQMLSLJHNFFBC88CA,深澳段,27.99,都市：住
RPXQMLSLJHNFFBC98CA,深澳段,27.99,都市：住
RPQRMLSLJHNFFBC38CA,深澳段,24.36,都市：住
RPORMLSLJHNFFBC18CA,深澳段,27.99,都市：住
RPPRMLSLJHNFFBC28CA,深澳段,24.36,都市：住
RPRRMLSLJHNFFBC48CA,深澳段,24.36,都市：住
RPSRMLSLJHNFFBC58CA,深澳段,38.12,都市：住
RPXRMLSLJHNFFBC09CA,深澳段,30.84,都市：住
RPURMLSLJHNFFBC78CA,深澳段,38.75,都市：住
RPVRMLSLJHNFFBC88CA,深澳段,38.75,都市：住
RPWRMLSLJHNFFBC98CA,深澳段,29.26,都市：住
SPXRMLSLJHNFFBC56CA,深澳段,30.84,都市：住
RPOSMLSLJHNFFBC28CA,深澳段,29.26,都市：住
RPPSMLSLJHNFFBC38CA,深澳段,30.84,都市：住
RPTRMLSLJHNFFBC68CA,深澳段,38.75,都市：住
RPRSMLSLJHNFFBC58CA,深澳段,30.84,都市：住
RPTSMLSLJHNFFBC78CA,深澳段,46.66,都市：住
RPSSMLSLJHNFFBC68CA,深澳段,45.39,都市：住
RPVSMLSLJHNFFBC98CA,深澳段,46.50,都市：住
RPXSMLSLJHNFFBC56CA,深澳段,27.68,都市：住
RPWSMLSLJHNFFBC09CA,深澳段,27.84,都市：住
RPQSMLSLJHNFFBC48CA,深澳段,30.84,都市：住
RPSNMLTLJHNFFBC28CA,深澳段,29.89,都市：住
RPUSMLSLJHNFFBC88CA,深澳段,46.50,都市：住
RPQQMLKMJHNFFBC57CA,長潭段,2.13,都市：住
RPQQMLKMJHNFFBC57CA,長潭段,21.28,都市：住
RPUNMLTKJHNFFBC38CA,港濱段,24.20,都市：商
RPUNMLTKJHNFFBC38CA,港濱段,2.40,都市：住
RPUNMLTKJHNFFBC38CA,港濱段,2.60,都市：其他
RPTNMLOLJHNFFBC87CA,和平段,13.34,都市：住
RPTNMLOLJHNFFBC87CA,和平段,.66,都市：其他
RPWOMLSLJHNFFBC68CA,深澳段,39.70,都市：住
RPQOMLNLJHNFFBC57CA,港濱段,.35,都市：其他
RPQOMLNLJHNFFBC57CA,港濱段,14.87,都市：住
RPQOMLNLJHNFFBC57CA,港濱段,21.89,都市：住
RPPNMLSKJHNFFBC77CA,深澳坑段槓子寮小段,129.44,都市：住
RPOTMLSLJHNFFBC38CA,深澳段,27.68,都市：住
RPOPMLSLJHNFFBC97CA,深澳段,38.75,都市：住
RPPPMLSLJHNFFBC08CA,深澳段,38.75,都市：住
RPQNMLPKJHNFFBC57CA,調和段,28.66,都市：住
