編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPTNMLOJJHNFFAG97CA,鹿埔新段,242.02,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTNMLPJJHNFFAG08CA,興東段,.19,都市：商
RPTNMLPJJHNFFAG08CA,興東段,2.81,都市：商
RPOOMLSKJHNFFAG08CA,隆昌段,7.80,都市：商
RPOOMLSKJHNFFAG08CA,隆昌段,.57,都市：其他
RPXNMLTKJHNFFAG98CA,隆昌段,9.76,都市：商
RPXNMLTKJHNFFAG98CA,隆昌段,.71,都市：其他
RPXOMLSKJHNFFAG98CA,隆昌段,17.49,都市：商
RPXOMLSKJHNFFAG98CA,隆昌段,1.27,都市：其他
RPUOMLMLJHNFFAG18CA,隆昌段,16.86,都市：商
RPUOMLMLJHNFFAG18CA,隆昌段,1.22,都市：其他
RPWOMLSKJHNFFAG88CA,隆昌段,7.58,都市：商
RPWOMLSKJHNFFAG88CA,隆昌段,5.51,都市：其他
SPXOMLSKJHNFFAG09CA,隆昌段,8.11,都市：商
SPXOMLSKJHNFFAG09CA,隆昌段,.59,都市：其他
RPVOMLPJJHNFFAG38CA,新甲段,958.68,非都市：一般農業區 ; 非都市編定：農牧用地
RPOOMLTKJHNFFAG18CA,隆昌段,7.58,都市：商
RPOOMLTKJHNFFAG18CA,隆昌段,.55,都市：其他
RPWOMLMLJHNFFAG38CA,隆昌段,8.11,都市：商
RPWOMLMLJHNFFAG38CA,隆昌段,.59,都市：其他
RPUNMLLJKHNFFAG87CA,隆昌段,9.76,都市：商
RPUNMLLJKHNFFAG87CA,隆昌段,.71,都市：其他
RPWNMLTLJHNFFAG98CA,大埤段,24.08,都市：其他
RPVNMLLJKHNFFAG97CA,隆昌段,7.58,都市：商
RPVNMLLJKHNFFAG97CA,隆昌段,.55,都市：其他
RPTNMLLJKHNFFAG77CA,隆昌段,9.69,都市：住
RPTNMLLJKHNFFAG77CA,隆昌段,.70,都市：其他
SPXNMLLJKHNFFAG28CA,隆昌段,9.69,都市：商
SPXNMLLJKHNFFAG28CA,隆昌段,.70,都市：其他
RPROMLMJJHNFFBG77CA,新打馬煙段,5.50,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPXOMLOJJHNFFBG58CA,慶安段,145.06,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOOMLLJKHNFFAG37CA,隆昌段,8.11,都市：商
RPOOMLLJKHNFFAG37CA,隆昌段,.59,都市：其他
RPVNMLSKJHNFFBG78CA,隘界三段,205.60,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLPJJHNFFBG28CA,公園段,16.13,都市：其他
RPWNMLLJKHNFFAG08CA,隆昌段,8.11,都市：商
RPWNMLLJKHNFFAG08CA,隆昌段,.59,都市：其他
RPSOMLSKJHNFFBG58CA,珍子滿力段擺厘小段,76.00,都市：住
RPWNMLRKJHNFFBG78CA,協民段,1208.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPWNMLRKJHNFFBG78CA,協民段,1281.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPWNMLPKJHNFFBG58CA,慈安段,19.96,都市：住
RPPNMLOJJHNFFBG77DA,頭圍一段,42.49,都市：住
RPWOMLPKJHNFFBG68CA,金六結段金結小段,108.00,都市：住
RPQNMLOJJHNFFBG87DA,新打馬煙段,38.12,非都市：一般農業區 ; 非都市編定：農牧用地
RPQNMLOJJHNFFBG87DA,下新興段,339.44,非都市：河川區 ; 非都市編定：農牧用地
RPQNMLOJJHNFFBG87DA,下新興段,48.06,非都市：河川區 ; 非都市編定：水利用地
RPQNMLOJJHNFFBG87DA,下新興段,160.59,非都市：河川區 ; 非都市編定：水利用地
RPQNMLOJJHNFFBG87DA,下新興段,81.88,非都市：河川區 ; 非都市編定：交通用地
RPQNMLOJJHNFFBG87DA,下新興段,6.36,非都市：河川區 ; 非都市編定：水利用地
RPQOMLLJKHNFFAG57CA,隆昌段,8.11,都市：商
RPQOMLLJKHNFFAG57CA,隆昌段,.59,都市：其他
RPXNMLLJKHNFFAG18CA,隆昌段,7.80,都市：商
RPXNMLLJKHNFFAG18CA,隆昌段,.57,都市：其他
RPOOMLNJJHNFFAG67EA,仁愛一段,167.97,非都市：特定農業區 ; 非都市編定：農牧用地
RPQOMLMJJHNFFBG87EA,新竹安段,324.06,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPPNMLOJJHNFFAG77EA,牛鬥段,170.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPNMLOJJHNFFAG77EA,牛鬥段,8811.00,非都市：山坡地保育區 ; 非都市編定：林業用地
RPVOMLKMJHNFFBG48EA,五峰段,6.70,都市：住
RPVOMLKMJHNFFBG48EA,五峰段,9.39,都市：住
RPRNMLOJJHNFFAG97EA,香和段,40.76,都市：住
RPTPMLPKJHNFFBG68EA,珍子滿力段擺厘小段,22.53,都市：住
RPOOMLMJJHNFFBG67EA,大東段,6.37,都市：住
RPXNMLKMJHNFFBG38CA,十六結段,506.30,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLOJJHNFFBG68EA,尚好段,290.15,非都市：特定農業區 ; 非都市編定：農牧用地
RPXNMLOJJHNFFBG68EA,尚好段,611.35,非都市：特定農業區 ; 非都市編定：農牧用地
RPWNMLOJJHNFFBG58EA,建業段,166.22,都市：住
RPTNMLSJJHNFFAG48DA,南昌段,124.00,都市：住
RPTNMLSJJHNFFAG48DA,南昌段,43.00,都市：住
RPQNMLTJJHNFFBG28CA,新張段,1083.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTNMLPJKHNFFBG28CA,黎明段,28.26,都市：住
RPTNMLPJKHNFFBG28CA,黎明段,62.88,都市：住
RPWOMLMKJHNFFBG38CA,振興段,116.84,都市：農
RPQNMLTLJHNFFAG38CA,思村段,87.70,都市：住
RPVOMLMKJHNFFBG28CA,振興段,119.66,都市：農
RPPOMLOJJHNFFBG77CA,振興段,2047.00,都市：農
RPUNMLNJJHNFFBG08CA,艮門一段,26.77,都市：住
RPVOMLLJKHNFFAG08CA,隆昌段,17.05,都市：商
RPVOMLLJKHNFFAG08CA,隆昌段,1.24,都市：其他
RPQOMLOJJHNFFBG87CA,金六結段六結小段,.24,都市：住
RPQOMLOJJHNFFBG87CA,金六結段七結小段,9.24,都市：住
RPWOMLLJKHNFFAG18CA,隆昌段,30.69,都市：商
RPWOMLLJKHNFFAG18CA,隆昌段,2.23,都市：其他
RPROMLLJKHNFFAG67CA,隆昌段,30.69,都市：商
RPROMLLJKHNFFAG67CA,隆昌段,2.23,都市：其他
RPUOMLTKJHNFFAG78CA,隆昌段,8.11,都市：商
RPUOMLTKJHNFFAG78CA,隆昌段,.59,都市：其他
RPPPMLMLJHNFFAG77CA,隆昌段,8.11,都市：商
RPPPMLMLJHNFFAG77CA,隆昌段,.59,都市：其他
RPPOMLLJKHNFFAG47CA,隆昌段,17.49,都市：商
RPPOMLLJKHNFFAG47CA,隆昌段,1.27,都市：其他
RPPOMLTKJHNFFAG28CA,隆昌段,8.11,都市：商
RPPOMLTKJHNFFAG28CA,隆昌段,.59,都市：其他
RPOPMLTKJHNFFAG28CA,隆昌段,8.11,都市：商
RPOPMLTKJHNFFAG28CA,隆昌段,.59,都市：其他
RPSNMLMLJHNFFAG87CA,冬梅段,25.83,都市：農
RPSNMLMLJHNFFAG87CA,冬梅段,89.33,都市：農
RPXNMLTJJHNFFAG88CA,南昌段,177.00,都市：商
RPOQMLTKJHNFFAG38CA,南安段,33.90,都市：住
RPWNMLTJJHNFFAG78CA,中央段,17.36,都市：住
RPVNMLOJJHNFFAG18CA,利福段,13.85,非都市：一般農業區 ; 非都市編定：甲種建築用地
RPPNMLSJJHNFFAG97CA,柯林三段,4.96,非都市：特定農業區 ; 非都市編定：甲種建築用地
