鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮興東路1~30號,3.0,商,,,1061218,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701016,35.05,0,0,1,無,無,1700000,48502,,0.0,0,,RPTNMLPJJHNFFAG08CA
冬山鄉,土地,鹿埔新段631~660地號,242.02,,鄉村區,乙種建築用地,1061113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6222000,25709,,0.0,0,,RPTNMLOJJHNFFAG97CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉親河路一段80巷151~180號,958.68,,一般農業區,農牧用地,1060218,土地1建物1車位0,一層，二層,二層,農舍,農舍,鋼筋混凝土造,0950808,207.22,0,0,0,無,無,10550000,,,0.0,0,因土地鑑界位移，補貼給買方新台幣參萬元整。,RPVOMLPJJHNFFAG38CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.36,商,,,1050506,土地2建物1車位0,二層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,47.7,1,1,1,有,有,2762218,57908,,0.0,0,,RPOOMLSKJHNFFAG08CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,13.08,商,,,1050201,土地2建物1車位0,三層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,46.47,1,1,1,有,有,2900480,62416,,0.0,0,,RPWOMLSKJHNFFAG88CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉文德路31~60號,18.76,商,,,1040618,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060908,118.04,2,2,2,有,有,6567501,55638,坡道平面,0.0,0,,RPXOMLSKJHNFFAG98CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.7,商,,,1040618,土地2建物1車位0,三層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,48.06,1,1,1,有,有,2639580,54923,,0.0,0,,SPXOMLSKJHNFFAG09CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,10.46,商,,,1050426,土地2建物1車位0,四層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,58.16,1,1,1,有,有,3719099,63946,,0.0,0,,RPXNMLTKJHNFFAG98CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.13,商,,,1050330,土地2建物1車位0,四層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,46.47,1,1,1,有,有,2740800,58980,,0.0,0,,RPOOMLTKJHNFFAG18CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉文德路31~60號,18.08,商,,,1050421,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060908,114.28,2,2,2,有,有,7453448,65221,坡道平面,0.0,0,,RPUOMLMLJHNFFAG18CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.7,商,,,1061201,土地2建物1車位0,三層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,48.06,1,1,1,有,有,2800000,58261,,0.0,0,,RPWOMLMLJHNFFAG38CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉大埤路1~30號,24.08,其他,,,1061123,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710222,29.32,4,2,3,有,無,1500000,51160,,0.0,0,親友、員工或其他特殊關係間之交易。(父子關係),RPWNMLTLJHNFFAG98CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,10.4,住,,,1050613,土地2建物1車位0,二層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,58.17,1,1,1,有,有,3534206,60757,,0.0,0,,RPTNMLLJKHNFFAG77CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,10.46,商,,,1050506,土地2建物1車位0,二層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,58.16,1,1,1,有,有,3379580,58108,,0.0,0,,RPUNMLLJKHNFFAG87CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.13,商,,,1050413,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060908,46.47,1,1,1,有,無,2797103,60192,,0.0,0,,RPVNMLLJKHNFFAG97CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉文德路31~60號,8.7,商,,,1050720,土地2建物1車位0,二層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1060908,48.06,1,1,1,有,有,3086186,64215,,0.0,0,,RPWNMLLJKHNFFAG08CA
