鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
獅潭鄉,土地,獅潭段新店小段151~180地號,805.0,,山坡地保育區,農牧用地,1061210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1988,,0.0,0,,RPQNMLKKJHNFFAK77CA
苗栗市,房地(土地+建物),苗栗縣苗栗市勝利里21鄰復興路一段1巷31~60號,131.0,住,,,1061127,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060922,179.51,4,2,3,有,無,9180000,51139,,0.0,0,,RPSNMLSJJHNFFBK78CA
苗栗市,房地(土地+建物),苗栗縣苗栗市勝利里21鄰復興路一段1巷1~30號,109.0,住,,,1061113,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060922,190.36,4,2,3,有,無,9000000,47279,,0.0,0,,RPTNMLSJJHNFFBK88CA
苗栗市,房地(土地+建物),苗栗縣苗栗市福安里20鄰鴻福61~90號,21.86,其他,,,1061212,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841101,127.74000000000001,3,2,2,有,有,2500000,19571,,0.0,0,,RPPNMLTJJHNFFBK58CA
苗栗市,房地(土地+建物),苗栗縣苗栗市水源里20鄰陽明121~150號,8.85,,鄉村區,乙種建築用地,1061215,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851030,25.549999999999997,0,0,1,無,有,300000,11742,,0.0,0,,RPPNMLPJJHNFFBK18CA
苗栗市,房地(土地+建物),苗栗縣苗栗市高苗里12鄰中山路974巷1~30號,218.0,,山坡地保育區,丙種建築用地,1061108,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060511,336.47,4,2,5,有,無,17500000,52011,,0.0,0,,RPUNMLOLJHNFFBK78CA
苑裡鎮,土地,苑南段721~750地號,61.12,其他,,,1061213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1375312,22502,,0.0,0,公共設施保留地之交易。,RPPNMLOJJHNFFCK18CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮玉田里5鄰61~90號,4132.84,,特定農業區,農牧用地,1061210,土地4建物1車位0,一層,一層,農舍,農舍,見其他登記事項,0820524,265.65,0,0,0,無,無,26000000,,,0.0,0,,RPQNMLOJJHNFFCK28CA
苑裡鎮,土地,福田段1111~1140地號,35.92,其他,,,1061130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,5568,,0.0,0,,RPVNMLOJJHNFFCK78CA
苑裡鎮,土地,福田段1111~1140地號,27.11,住,,,1061130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,12910,,0.0,0,,RPPNMLPJJHNFFCK28CA
苑裡鎮,土地,福田段1111~1140地號,33.64,住,,,1061130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,11891,,0.0,0,,RPQNMLPJJHNFFCK38CA
苑裡鎮,土地,福田段1111~1140地號,20.03,住,,,1061130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,17474,,0.0,0,,RPRNMLPJJHNFFCK48CA
苑裡鎮,土地,福田段1111~1140地號,16.28,住,,,1061130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,21499,,0.0,0,,RPSNMLPJJHNFFCK58CA
苑裡鎮,土地,福田段1111~1140地號,39.57,住,,,1061130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,8845,,0.0,0,,RPTNMLPJJHNFFCK68CA
苑裡鎮,土地,福田段1111~1140地號,17.59,住,,,1061130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,17055,,0.0,0,,RPUNMLPJJHNFFCK78CA
通霄鎮,房地(土地+建物),苗栗縣通霄鎮白東里17鄰福泰路106巷1~30號,97.29,,山坡地保育區,丙種建築用地,1061205,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,96.82,4,2,2,有,無,2800000,28920,,0.0,0,,RPVNMLPJJHNFFCK88CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮泰田里7鄰泰田91~120號,115.0,,特定農業區,甲種建築用地,1061125,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051226,170.55,4,2,4,有,無,6860000,40223,,0.0,0,,RPOOMLPJJHNFFCK28CA
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮西勢里10鄰忠義街1~30號,22.96,住,,,1060922,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840330,136.49,3,1,2,有,無,2300000,16851,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLPJJHNFFCK38CA
苑裡鎮,土地,鎮安段631~660地號,75.74,,特定農業區,甲種建築用地,1061217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,736000,9717,,0.0,0,,RPRNMLSJJHNFFCK78CA
通霄鎮,土地,南和段361~390地號,4277.0,,一般農業區,農牧用地,1061128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1052,,0.0,0,,RPPNMLKKJHNFFCK87CA
苑裡鎮,土地,鎮安段31~60地號,138.6,,特定農業區,甲種建築用地,1061218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,15152,,0.0,0,賣方附贈未辦保存建物一棟,RPRNMLTKJHNFFCK98CA
通霄鎮,土地,通平段931~960地號,5022.34,,一般農業區,農牧用地,1061208,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5773000,1149,,0.0,0,,RPSNMLTKJHNFFCK09CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大厝里21鄰中正路241~270號,86.31,住,,,1061113,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1020930,208.98,3,3,4,有,無,15600000,74648,,0.0,0,,RPQNMLOJJHNFFDK38CA
竹南鎮,土地,五福段391~420地號,372.93,,山坡地保育區,農牧用地,1061120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,2413,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLOJJHNFFDK48CA
後龍鎮,土地,龍城段1111~1140地號,391.04,,一般農業區,特定目的事業用地,1061215,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,8183,,0.0,0,親友、員工或其他特殊關係間之交易。土地增值 稅由買方買負擔,RPRNMLRJJHNFFDK78CA
