鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中西區,房地(土地+建物),臺南市中西區成功路329巷1~30號,35.0,商,,,1060918,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0720829,63.57,4,2,2,有,無,3350000,52698,,0.0,0,,RPPOMLOJJHNFFAD37CA
安平區,房地(土地+建物)+車位,臺南市安平區建平一街31~60號,26.64,住,,,1061120,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841004,179.77,3,2,2,有,有,5880000,32708,坡道平面,0.0,800000,含增建或未登記建物,RPPNMLRJJHNFFAD57CA
北區,房地(土地+建物),臺南市北區公園路121~150號,21.49,商,,,1061115,土地13建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700923,146.16,2,2,1,有,有,1950000,13342,,0.0,0,,RPVOMLLKJHNFFAD77CA
北區,房地(土地+建物)+車位,臺南市北區開元路485巷1~30號,13.33,商,,,1061209,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880401,123.09,3,2,2,有,有,4920000,39971,坡道機械,13.17,0,,RPPPMLRKJHNFFAD87CA
北區,房地(土地+建物),臺南市北區大港街31~60號,87.11,住,,,1061106,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1051222,240.48,5,1,5,有,無,17050000,70900,,0.0,0,,RPSPMLMLJHNFFAD77CA
北區,土地,大港段1~30地號,4.53,其他,,,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49224,10866,,0.0,0,公共設施保留地之交易。,RPOQMLMLJHNFFAD47CA
北區,土地,大港段1~30地號,27.17,其他,,,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,295238,10866,,0.0,0,公共設施保留地之交易。,RPRQMLMLJHNFFAD77CA
北區,房地(土地+建物),臺南市北區北華街151~180號,9.9,商,,,1061219,土地2建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870617,55.0,1,1,1,有,有,1530000,27818,,0.0,0,,RPUNMLNLJHNFFAD87CA
安南區,房地(土地+建物),臺南市安南區北安路三段211~240號,115.43,住,,,1061220,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760528,238.03,5,2,3,有,無,14600000,61337,,0.0,0,,RPROMLNJJHNFFBD57CA
安南區,土地,和農段181~210地號,1.06,其他,,,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15566,14685,,0.0,0,協議價購,RPPNMLOJJHNFFBD37CA
安南區,土地,東和段151~180地號,28.84,其他,,,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,308588,10700,,0.0,0,協議價購,RPQNMLOJJHNFFBD47CA
安南區,土地,和農段61~90地號,39.19,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,338618,8640,,0.0,0,協議價購,RPWNMLPJJHNFFBD18CA
安南區,土地,和農段61~90地號,29.4,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,253963,8638,,0.0,0,協議價購,RPXNMLPJJHNFFBD28CA
安南區,土地,和農段61~90地號,29.4,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,253963,8638,,0.0,0,協議價購,RPOOMLPJJHNFFBD47CA
安南區,土地,和農段61~90地號,50.4,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,435398,8639,,0.0,0,協議價購,RPPOMLPJJHNFFBD57CA
安南區,土地,和農段61~90地號,39.22,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,338840,8639,,0.0,0,協議價購,RPQOMLPJJHNFFBD67CA
安南區,土地,和農段61~90地號,78.39,其他,,,1061212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,677235,8639,,0.0,0,協議價購,RPROMLPJJHNFFBD77CA
安南區,房地(土地+建物),臺南市安南區安和路一段52巷21弄1~30號,92.15,住,,,1061203,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680323,94.66,5,2,4,有,無,6800000,71836,,0.0,0,,RPRNMLSJJHNFFBD97CA
安南區,房地(土地+建物)+車位,臺南市安南區鳳凰里怡安路二段545巷1~30號,24.14,住,,,1061206,土地1建物2車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850816,237.54000000000002,3,2,2,有,有,5200000,21891,坡道機械,0.0,0,,RPXNMLPKJHNFFBD38CA
安南區,房地(土地+建物),臺南市安南區培安路285巷31~60號,102.95,住,,,1061206,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001024,216.52,6,2,5,有,無,12000000,55422,,0.0,0,,RPQOMLMLJHNFFBD57CA
東區,土地,東寧段841~870地號,57.0,其他,,,1061211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,21053,,0.0,0,(包含)公共設施保留地之交易。,RPWOMLMJJHNFFCD08CA
東區,房地(土地+建物)+車位,臺南市東區中華東路一段91~120號,15.56,住,,,1060808,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0890822,172.53,3,2,2,有,有,9000000,52165,坡道機械,0.0,0,,RPOPMLMJJHNFFCD37CA
東區,房地(土地+建物),臺南市東區中華東路二段243巷31~60號,142.0,住,,,1061114,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750717,167.29,4,2,2,有,無,13800000,82491,,0.0,0,,RPUNMLNJJHNFFCD87CA
東區,土地,光明段271~300地號,108.33,住,,,1061207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8092500,74702,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLNJJHNFFCD37CA
南區,房地(土地+建物)+車位,臺南市南區萬年二街128巷31~60號,28.11,住,,,1050917,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,1060905,153.76999999999998,3,2,2,有,有,6230000,40515,坡道平面,24.43,0,,RPVNMLOJJHNFFCD08CA
南區,房地(土地+建物)+車位,臺南市南區萬年五街331~360號,27.05,住,,,1060227,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,1060905,150.31,3,2,2,有,有,6240000,41514,坡道平面,24.43,0,,RPWNMLOJJHNFFCD18CA
南區,房地(土地+建物)+車位,臺南市南區萬年五街331~360號,32.35,住,,,1051127,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,1060905,182.73000000000002,4,2,2,有,有,6750000,36940,坡道平面,24.43,0,,RPXNMLOJJHNFFCD28CA
南區,土地,新都段301~330地號,1.11,其他,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8547,7700,,0.0,0,協議價購,RPSNMLPJJHNFFCD87CA
南區,土地,新都段301~330地號,0.24,其他,,,1061214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1823,0,,0.0,0,協議價購,RPTNMLPJJHNFFCD97CA
南區,土地,新都段301~330地號,0.58,其他,,,1061214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4429,0,,0.0,0,協議價購,RPUNMLPJJHNFFCD08CA
南區,土地,新都段301~330地號,2.23,其他,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17180,7704,,0.0,0,協議價購,RPXNMLPJJHNFFCD38CA
東區,房地(土地+建物)+車位,臺南市東區裕農一街181~210號,17.97,住,,,1061215,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0850409,134.69,3,2,2,有,有,5800000,43062,坡道平面,0.0,0,,RPOOMLPJJHNFFCD57CA
南區,土地,新都段271~300地號,0.22,其他,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1694,0,,0.0,0,,RPQOMLPJJHNFFCD77CA
南區,土地,新都段121~150地號,13.53,其他,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,104192,7701,,0.0,0,協議價購,RPROMLPJJHNFFCD87CA
東區,房地(土地+建物),臺南市東區中華東路二段181~210號,2.6,住,,,1061221,土地1建物1車位0,十層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0841106,34.339999999999996,1,1,1,有,有,1300000,37857,,0.0,0,,RPSOMLPJJHNFFCD97CA
南區,土地,新都段301~330地號,113.57,其他,,,1061214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,874489,7700,,0.0,0,協議價購,RPTOMLPJJHNFFCD08CA
南區,土地,新都段301~330地號,1.31,其他,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10121,7726,,0.0,0,協議價購,RPQNMLSJJHNFFCD97CA
