鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
莿桐鄉,土地,新庄子段1261~1290地號,309.0,,鄉村區,乙種建築用地,1061110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,8738,,0.0,0,,RPWOMLNJJHNFFAP56CA
莿桐鄉,房地(土地+建物)+車位,雲林縣莿桐鄉中正路61~90號,17.48,住,,,1061127,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850722,107.27,3,2,2,有,有,2300000,21441,升降機械,0.0,0,,RPXOMLOJJHNFFAP76CA
斗六市,房地(土地+建物),雲林縣斗六市後庄路1~30號,61.35,,鄉村區,乙種建築用地,1061117,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681224,88.54,2,2,2,有,無,2500000,28236,,0.0,0,,RPQQMLOJJHNFFAP88CA
斗六市,房地(土地+建物),雲林縣斗六市鎮北路702巷91~120號,70.03,,鄉村區,乙種建築用地,1061208,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691020,116.1,3,2,2,有,無,2530000,21792,,0.0,0,,RPRNMLPJJHNFFAP78CA
大埤鄉,土地,舊庄段3211~3240地號,1589.0,,特定農業區,農牧用地,1061216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2145000,1350,,0.0,0,,RPWNMLNJJHNFFBP56CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮國宅91~120號,76.0,,鄉村區,乙種建築用地,1061220,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700430,96.0,2,1,2,有,無,2000000,20833,,0.0,0,,RPXNMLNJJHNFFBP66CA
斗六市,土地,大崙段大崙小段751~780地號,2347.0,,特定農業區,農牧用地,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7100000,3025,,0.0,0,,RPXNMLOLJHNFFAP86CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮建國二路151~180號,24.33,住,,,1061128,土地1建物2車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830430,241.52,4,3,3,有,有,4200000,17390,,0.0,0,,RPVNMLRKJHNFFBP96CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮仁和路31~60號,214.13,住,,,1061129,土地3建物1車位0,全,二層,透天厝,商業用,加強磚造,0570801,134.28,3,2,2,有,無,7300000,54364,,0.0,0,,RPQNMLNJJHNFFCP68CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮延平路二段633巷1~30號,79.0,住,,,1061207,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0680524,78.05,3,2,2,有,無,4200000,53812,,0.0,0,本案買賣房屋含屋內所有裝潢、窗簾、燈具、掛畫...等等物品，皆歸買方所有。,RPPNMLPLJHNFFBP88CA
