編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLRJJHNFFBC57CA,39,52.05,住家用,鋼筋混凝土造,67年6月26日,十二層,八層
RPPNMLRJJHNFFBC57CA,39,12.76,共用部份,鋼筋混凝土造,67年6月26日,十二層,
RPWVMLPJJHNFFBC88CA,23,117.58,住家用,鋼筋混凝土造,83年9月1日,五層,四層 五層
RPWVMLPJJHNFFBC88CA,23,15.99,共用部份,鋼筋混凝土造,83年9月1日,五層,
RPWVMLPJJHNFFBC88CA,23,3.97,共用部份,鋼筋混凝土造,83年9月1日,五層,
RPOPMLTKJHNFFBC97CA,,139.28,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,四層
RPOPMLTKJHNFFBC97CA,,63.10,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPOPMLTKJHNFFBC97CA,,21.58,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPOPMLTKJHNFFBC97CA,,.70,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPPMLTKJHNFFBC08CA,,119.45,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,七層
RPPPMLTKJHNFFBC08CA,,59.71,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPPMLTKJHNFFBC08CA,,19.55,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPPMLTKJHNFFBC08CA,,.60,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLNJJHNFFCC97CA,36,92.30,住家用,鋼筋混凝土造,70年11月6日,四層,三層
RPQPMLTKJHNFFBC18CA,37,80.30,住家用,鋼筋混凝土造,69年7月30日,五層,四層
RPPNMLOJJHNFFCC37CA,36,122.36,住商用,鋼筋混凝土造,70年12月29日,五層,一層
RPXNMLNJJHNFFCC08CA,35,89.22,住家用,鋼筋混凝土造,71年12月4日,四層,四層
RPUNMLOJJHNFFCC87CA,35,89.79,住家用,鋼筋混凝土造,71年9月11日,五層,一層
RPVNMLMLJHNFFBC87CA,27,126.48,住家用,鋼筋混凝土造,79年10月29日,七層,七層
RPVNMLMLJHNFFBC87CA,27,12.30,共用部份,鋼筋混凝土造,79年10月29日,七層,
