編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLNJJHNFFAU56CA,福祥段,727.00,都市：住
RPVOMLNJJHNFFAU96CA,慶豐段,101.00,都市：住
RPRNMLNJJHNFFAU09CA,仁義段,84.00,都市：住
RPQNMLRJJHNFFAU76CA,富國段,18.67,都市：住
RPPNMLPJJHNFFAU09CA,嘉南段,76.00,都市：住
RPPNMLPJJHNFFAU09CA,嘉南段,12.00,都市：其他
RPVNMLSJJHNFFAU37CA,富國段,7.91,都市：住
RPTQMLOJJHNFFAU07CA,福興段,32.50,都市：住
RPTQMLOJJHNFFAU07CA,福興段,74.00,都市：住
RPUOMLNJJHNFFAU86CA,慶豐段,94.00,都市：住
RPUOMLNJJHNFFAU86CA,慶豐段,9.00,都市：其他
RPSNMLOJJHNFFAU66CA,富國段,115.00,都市：住
RPUNMLNJJHNFFAU76CA,永安段,59.64,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPVNMLTJJHNFFAU47CA,下水源段,3762.34,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPOPMLKKJHNFFAU78CA,民享段,11.00,都市：住
RPUNMLTJJHNFFAU37CA,永安段,21.74,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLSJJHNFFAU96CA,宜寧段,226.00,都市：住
RPQOMLSJJHNFFAU96CA,宜寧段,112.00,都市：其他
RPQNMLTJJHNFFAU96CA,北濱段,41.50,都市：住
RPRNMLPKJHNFFAU76CA,福興段,121.00,都市：商
RPSOMLTLJHNFFAU47CA,林森段,83.00,都市：住
RPSOMLTLJHNFFAU47CA,林森段,14.17,都市：其他
RPSOMLTLJHNFFAU47CA,林森段,23.67,都市：其他
RPSOMLTLJHNFFAU47CA,林森段,26.67,都市：其他
RPSOMLTLJHNFFAU47CA,林森段,14.00,都市：其他
RPPOMLQKJHNFFAU76CA,康樂段,68.92,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTNMLLKJHNFFAU56CA,國風段,27.00,都市：住
RPTNMLLKJHNFFAU56CA,國風段,27.00,都市：住
RPPNMLNJJHNFFBU98CA,萬利段,1778.94,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPWNMLTKJHNFFAU67CA,碧雲段,92.35,都市：住
RPPNMLRKJHNFFBU96DA,大平段,2956.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPRNMLMLJHNFFAU56CA,主商段,75.00,都市：商
RPRNMLMLJHNFFAU56CA,主商段,3.00,都市：商
RPRNMLMLJHNFFAU56CA,主商段,11.00,都市：其他
RPOPMLPLJHNFFAU76CA,自強段,5.30,都市：住
RPXPMLOJJHNFFAU57EA,主權段,41.41,都市：住
RPPNMLTJKHNFFBU07CA,鳳仁段,137.00,都市：住
RPRNMLLMJHNFFBU66CA,砂荖段,3365.46,非都市：特定農業區 ; 非都市編定：農牧用地
RPOQMLOJJHNFFAU76EA,富國段,20.73,都市：商
RPSNMLPJJHNFFCU96CA,富豐段,1850.90,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLOJJHNFFCU56CA,瑞美段,255.00,都市：其他
RPPNMLOJJHNFFCU56CA,瑞美段,255.00,都市：其他
RPPNMLOJJHNFFCU56CA,瑞美段,255.00,都市：其他
RPPNMLOJJHNFFCU56CA,瑞美段,127.50,都市：其他
RPQNMLPJJHNFFAU76EA,富國段,9.43,都市：住
RPXOMLTKJHNFFAU08EA,德安段,112.00,都市：商
RPPNMLSJJHNFFCU96CA,玉璞段,115.00,都市：商
RPXNMLTKJHNFFAU77CA,明義段,32.99,都市：住
RPPNMLTJJHNFFAU86CA,加灣段,3277.76,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLQKJHNFFAU66CA,富國段,19.14,都市：商
RPXNMLPKJHNFFAU37CA,富國段,9.45,都市：住
RPSNMLSJJHNFFAU07CA,民意段,246.00,都市：住
RPSNMLSJJHNFFAU07CA,民意段,53.00,都市：住
RPVNMLLKJHNFFAU76CA,北濱段,78.00,都市：商
RPWNMLLKJHNFFAU86CA,福安段,75.00,都市：住
RPRNMLSJJHNFFAU96CA,國風段,97.50,都市：商
RPXOMLOJJHNFFAU27CA,豐裡段,124.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLSJJHNFFAU86CA,民享段,58.00,都市：住
RPQNMLKKJHNFFAU78CA,池南段,330.58,都市：商
RPUQMLOJJHNFFAU17CA,樹人段,22.70,都市：住
RPUQMLOJJHNFFAU17CA,樹人段,111.00,都市：住
RPUQMLOJJHNFFAU17CA,樹人段,12.00,都市：住
RPUQMLOJJHNFFAU17CA,樹人段,8.60,都市：住
RPWPMLOJJHNFFAU27CA,大漢段,84.38,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPRNMLPJJHNFFAU66CA,玻士岸段,61.60,都市：其他
RPRNMLPJJHNFFAU66CA,玻士岸段,523.64,都市：其他
RPXNMLLKJHNFFAU96CA,國股段,244.28,都市：住
RPTNMLPJJHNFFAU86CA,稻香段,95.00,都市：商
RPPNMLSJJHNFFAU76CA,宜寧段,12.08,都市：商
RPVOMLKKJHNFFAU76CA,富國段,6.63,都市：住
RPWOMLQLJHNFFAU57CA,慈惠段,549.55,都市：其他
RPWOMLQLJHNFFAU57CA,慈惠段,20.68,都市：住
RPRNMLOJJHNFFCU76CA,東豐南段,399.64,非都市：特定農業區 ; 非都市編定：農牧用地
RPRNMLOJJHNFFCU76CA,東豐南段,270.88,非都市：特定農業區 ; 非都市編定：農牧用地
RPRNMLOJJHNFFCU76CA,東豐南段,17.39,非都市：特定農業區 ; 非都市編定：水利用地
RPQNMLKKJHNFFBU88CA,支亞干段,4993.36,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPTNMLPJJHNFFCU07CA,鶴岡段,11280.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLPJJHNFFCU66CA,民北段,33.06,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLTJJHNFFBU07CA,鳳光段,61.96,都市：住
RPQNMLTJJHNFFBU07CA,鳳光段,2.52,都市：其他
RPVNMLTLJHNFFAU67CA,富國段,8.01,都市：商
RPQNMLQKJHNFFCU96CA,瑞祥段,5506.27,非都市：一般農業區 ; 非都市編定：農牧用地
RPTOMLLMJHNFFAU86CA,主商段,2.86,都市：商
RPTOMLLMJHNFFAU86CA,主商段,3.36,都市：商
RPTOMLLMJHNFFAU86CA,主商段,3.30,都市：商
RPTNMLPJJHNFFBU17EA,阿托莫段,1934.39,非都市：一般農業區 ; 非都市編定：農牧用地
RPSNMLSJJHNFFCU47EA,古風段,1130.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPSNMLSJJHNFFCU47EA,古風段,880.00,非都市：山坡地保育區 ; 非都市編定：農牧用地
