鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
馬公市,土地,馬公段91~120地號,44.0,商,,,1061220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2288000,52000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLMKJHNFFAX56CA
湖西鄉,土地,南寮北段781~810地號,410.74,,鄉村區,乙種建築用地,1061130,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,3165,,0.0,0,,RPPNMLPKJHNFFAX96DA
馬公市,土地,五福段61~90地號,2060.57,,一般農業區,農牧用地,1061226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85680000,41581,,0.0,0,農變建移轉土地持分給予權利人共9人(內含未來9戶興建之成本)8,568萬,RPUNMLTJJHNFFAX77DA
馬公市,土地,六合段211~240地號,1116.05,,一般農業區,農牧用地,1061225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,51500000,46145,,0.0,0,權利人共5人，含未來興建5戶之房屋價款,RPWNMLOLJHNFFAX57CA
白沙鄉,土地,後寮段961~990地號,1236.0,,一般農業區,農牧用地,1061208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1537,,0.0,0,,RPQNMLKKJHNFFAX09CA
馬公市,土地,鐵線段331~360地號,417.67,,一般農業區,農牧用地,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18400000,44054,,0.0,0,權利人為2人，含未來興建2戶房屋價款。,RPSNMLQJKHNFFAX27CA
湖西鄉,土地,龍門北段571~600地號,1650.29,,一般農業區,農牧用地,1061229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,1575,,0.0,0,,RPVNMLTJJHNFFAX87DA
馬公市,土地,西澳段31~60地號,118.83,住,,,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5760000,48473,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLOKJHNFFAX96DA
西嶼鄉,房地(土地+建物),澎湖縣西嶼鄉合界村61~90號,180.96,,鄉村區,乙種建築用地,1060928,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0210101,24.3,3,1,1,有,無,1280000,52675,,0.0,0,,RPXNMLQKJHNFFAX77CA
馬公市,土地,東衛段901~930地號,680.06,,鄉村區,乙種建築用地,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11320000,16646,,0.0,0,,RPQNMLQKJHNFFAX07CA
馬公市,土地,國宅段271~300地號,404.51,,一般農業區,農牧用地,1061226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16880000,41729,,0.0,0,權利人數：2人變更起造人，含未來興建房屋之價格,RPSNMLQKJHNFFAX27CA
馬公市,土地,安宅段841~870地號,1936.03,,一般農業區,農牧用地,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59870000,30924,,0.0,0,權利人數：7人變更起造人，含未來興建房屋之價格,RPTNMLQKJHNFFAX37CA
馬公市,房地(土地+建物),澎湖縣馬公市永和街1~30號,59.54,住,,,1061127,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0651122,133.41,6,1,8,有,無,6360000,47673,,0.0,0,,RPQNMLQLJHNFFAX27DA
白沙鄉,土地,赤崁北段271~300地號,121.95,,鄉村區,乙種建築用地,1061227,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,3280,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLTLJHNFFAX57EA
馬公市,土地,五福段541~570地號,248.71,,一般農業區,農牧用地,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,20506,,0.0,0,,RPVNMLQKJHNFFAX57CA
