編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLMJJHNFFAA76CA,,70.45,,鋼筋混凝土造,,四層,二層 平台
RPRNMLOJJHNFFAA17CA,42,83.45,住家用,鋼筋混凝土造,64年5月12日,四層,一層 平台
RPVOMLMJJHNFFBA57CA,41,85.15,住家用,鋼筋混凝土造,66年2月1日,四層,四層
RPOPMLPKJHNFFBA37CA,40,89.95,住家用,鋼筋混凝土造,66年12月19日,五層,五層
RPSNMLOJJHNFFAA27CA,8,.53,見其他登記事項,鋼骨鋼筋混凝土造,98年11月26日,二十四層,一層
RPSNMLOJJHNFFAA27CA,8,68.03,見其他登記事項,鋼骨鋼筋混凝土造,98年11月26日,二十四層,
RPSNMLOJJHNFFAA27CA,8,.00,見其他登記事項,鋼骨鋼筋混凝土造,98年11月26日,二十四層,
RPSNMLOJJHNFFAA27CA,8,117.39,住家用,鋼骨鋼筋混凝土造,98年11月26日,二十四層,八層
RPSNMLOJJHNFFAA27CA,8,30.49,見其他登記事項,鋼骨鋼筋混凝土造,98年11月26日,二十四層,
RPSNMLOJJHNFFAA27CA,8,20.50,見其他登記事項,鋼骨鋼筋混凝土造,98年11月26日,二十四層,
RPWPMLKKJHNFFBA67CA,,97.82,住家用,鋼筋混凝土造,106年8月14日,十二層,二層
RPWPMLKKJHNFFBA67CA,,88.47,見其他登記事項,鋼筋混凝土造,106年8月14日,十二層,
RPUNMLOJJHNFFAA47CA,4,67.26,住家用,鋼筋混凝土造,103年3月14日,七層,一層
RPUNMLOJJHNFFAA47CA,4,28.02,見其他登記事項,鋼筋混凝土造,103年3月14日,七層,
RPUNMLOJJHNFFAA47CA,4,6.61,見其他登記事項,鋼筋混凝土造,103年3月14日,七層,
RPQPMLRKJHNFFAA67CA,8,114.35,住家用,見其他登記事項,99年3月1日,十八層,十五層
RPQPMLRKJHNFFAA67CA,8,.03,見其他登記事項,見其他登記事項,99年3月1日,十八層,
RPQPMLRKJHNFFAA67CA,8,.06,見其他登記事項,見其他登記事項,99年3月1日,十八層,一層
