鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
鹽埕區,房地(土地+建物),高雄市鹽埕區新化街61~90號,19.07,商,,,1061201,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720514,91.39,2,2,1,有,無,2000000,21884,,0.0,0,,RPOOMLOJJHNFFAE37CA
鼓山區,房地(土地+建物),高雄市鼓山區華豐街56巷1~30號,31.2,住,,,1061201,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680620,81.96,3,2,2,有,無,3800000,46364,,0.0,0,,RPOOMLNJJHNFFAE27CA
旗津區,土地,旗汕段1051~1080地號,86.0,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23152,269,,0.0,0,向政府機關承購之案件。,RPTOMLNJJHNFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區富農路121~150號,22.93,商,,,1061101,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940929,178.33,3,2,2,有,有,12850000,72057,坡道平面,17.84,0,,RPOOMLTJJHNFFAE87CA
鼓山區,房地(土地+建物),高雄市鼓山區裕誠路1051~1080號,15.92,商,,,1061101,土地1建物2車位0,一層，騎樓，見其它登記事項,十三層,店面(店鋪),商業用,鋼筋混凝土造,0950407,174.17999999999998,0,0,0,無,有,62500000,358824,,0.0,0,,RPSOMLTJJHNFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華榮路616巷1~30號,21.89,住,,,1061101,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,154.73000000000002,3,2,2,有,有,8500000,54934,坡道平面,0.0,0,,RPPNMLMKJHNFFAE27CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區鼓山三路31~60號,17.08,住,,,1061001,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000524,142.23,3,2,2,有,有,7150000,48282,坡道機械,10.71,800000,,RPQOMLMKJHNFFAE47CA
前金區,房地(土地+建物),高雄市前金區中華三路151~180號,193.0,商,,,1061101,土地2建物1車位0,全,三層,透天厝,,加強磚造,0460701,282.05,5,2,3,有,無,33000000,117001,,0.0,0,有增建,RPQNMLRKJHNFFAE87CA
苓雅區,房地(土地+建物),高雄市苓雅區自強三路1~30號,2.9,其他,,,1061101,土地2建物1車位0,十二層,八十五層,其他,商業用,鋼骨鋼筋混凝土造,0880401,75.82,0,0,0,無,有,6800000,89686,,0.0,0,,RPRNMLNJJHNFFBE57CA
苓雅區,房地(土地+建物),高雄市苓雅區武仁街152巷1~30號,43.88,住,,,1061101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660312,80.78,3,2,2,有,無,2650000,32805,,0.0,0,含增建,RPTNMLNJJHNFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區四維一路91~120號,121.0,住,,,1061201,土地1建物1車位0,全,三層,透天厝,,加強磚造,0650617,288.63,1,1,3,有,無,21500000,74490,,0.0,0,,RPVNMLOJJHNFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區光明街61~90號,3.33,商,,,1061101,土地1建物1車位0,六層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960515,38.34,1,1,1,有,有,2100000,54773,,0.0,0,,RPPOMLOJJHNFFBE57CA
苓雅區,房地(土地+建物),高雄市苓雅區光華一路241~270號,8.77,商,,,1061201,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690514,94.19,3,2,2,有,有,6500000,69009,,0.0,0,,RPSNMLPJJHNFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林泉街31~60號,42.91,住,,,1061101,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770520,272.07,3,2,2,有,有,11500000,42269,坡道平面,0.0,0,,RPPOMLPJJHNFFBE67CA
新興區,房地(土地+建物)+車位,高雄市新興區七賢二路31~60號,6.07,商,,,1061201,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050413,92.34,2,2,2,有,有,7500000,81222,坡道機械,5.76,0,,RPXNMLQJJHNFFBE48CA
新興區,房地(土地+建物),高雄市新興區六合一路121~150號,7.44,商,,,1061201,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060524,79.97999999999999,2,2,1,有,有,6650000,83146,,0.0,0,,RPVOMLRKJHNFFBE58CA
小港區,房地(土地+建物),高雄市小港區高坪六十二街61~90號,157.76,住,,,1061101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1031107,231.01,5,2,4,有,無,16850000,72941,,0.0,0,,RPRNMLNJJHNFFCE67CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞恩街1~30號,31.4,住,,,1061201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690717,91.68,3,2,2,有,無,4000000,43630,,0.0,0,含增建或未登記建物。,RPQOMLOJJHNFFCE77CA
小港區,房地(土地+建物)+車位,高雄市小港區永順街151~180號,8.72,商,,,1061201,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060809,129.64999999999998,2,2,2,有,有,6200000,47821,坡道平面,22.69,0,,RPPPMLPJJHNFFCE87CA
小港區,房地(土地+建物),高雄市小港區永順街151~180號,5.47,商,,,1061201,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060809,81.55,1,2,1,有,有,3730000,45739,,0.0,0,,RPQPMLPJJHNFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區和隆街2巷1~30號,71.12,住,,,1061201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580605,79.21,1,2,1,有,無,2700000,34087,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLTJJHNFFCE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路151~180號,26.74,住,,,1061201,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030714,215.82,4,2,2,有,有,12510000,57965,坡道平面,35.55,0,,RPPNMLRLJHNFFCE08CA
三民區,房地(土地+建物),高雄市三民區重慶街1~30號,76.0,住,,,1061001,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),,加強磚造,0640404,150.93,4,1,3,有,無,8000000,53005,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLMJJHNFFDE67CA
三民區,房地(土地+建物),高雄市三民區南臺路195巷1~30號,2.91,商,,,1061201,土地1建物1車位0,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870929,38.66,1,1,1,有,有,1660000,42938,,0.0,0,,RPPNMLNJJHNFFDE57CA
三民區,房地(土地+建物),高雄市三民區愛國路32巷1~30號,51.3,住,,,1061201,土地1建物1車位0,全,二層,透天厝,,加強磚造,0580910,76.5,3,2,2,有,無,2500000,32680,,0.0,0,含增建或未登記建物。,RPVNMLNJJHNFFDE18CA
三民區,房地(土地+建物),高雄市三民區立志街179巷1~30號,69.19,住,,,1061201,土地1建物1車位0,全,二層,透天厝,,加強磚造,0621103,71.44,3,2,2,有,無,4500000,62990,,0.0,0,,RPOOMLNJJHNFFDE57CA
三民區,房地(土地+建物),高雄市三民區黃興路91~120號,20.2,住,,,1061201,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800225,174.16,3,2,2,有,有,6250000,35887,,0.0,0,,RPXOMLNJJHNFFDE48CA
三民區,房地(土地+建物),高雄市三民區陽明路61~90號,27.7,住,,,1061101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730114,109.50999999999999,3,2,2,有,無,3500000,31961,,0.0,0,,RPWNMLOJJHNFFDE38CA
三民區,房地(土地+建物),高雄市三民區力行路91~120號,68.0,住,,,1061101,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0770401,263.16,5,2,6,有,無,13800000,52440,,0.0,0,權利人共二人含增建或未登記建物。,RPTNMLPJJHNFFDE18CA
三民區,房地(土地+建物),高雄市三民區春陽街1~30號,61.2,商,,,1061201,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0770428,198.44,4,2,4,有,無,11300000,56944,,0.0,0,,RPQNMLQJJHNFFDE97CA
三民區,房地(土地+建物),高雄市三民區延吉街63巷1~30號,23.65,住,,,1061201,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690709,64.96,3,2,1,有,無,3000000,46182,,0.0,0,房屋有重新整理裝修案件,RPUOMLLKJHNFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區壽昌路181~210號,32.69,住,,,1061101,土地1建物2車位1,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0780330,181.62,4,2,2,有,有,6330000,34855,坡道平面,0.0,0,,RPPNMLQKJHNFFDE97CA
左營區,房地(土地+建物)+車位,高雄市左營區自由四路361~390號,20.69,住,,,1061101,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050108,167.14,2,2,2,有,有,11000000,65813,坡道平面,30.2,0,親友、員工或其他特殊關係間之交易。,RPXOMLMJJHNFFEE48CA
左營區,房地(土地+建物),高雄市左營區文自路871~900號,9.33,住,,,1061201,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891019,91.6,2,1,1,有,有,4500000,49127,,0.0,0,,RPSPMLMJJHNFFEE08CA
楠梓區,房地(土地+建物),高雄市楠梓區加宏路161巷1~30號,19.31,住,,,1061201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810410,123.4,3,2,2,有,有,3650000,29579,,0.0,0,,RPXOMLNJJHNFFEE58CA
左營區,房地(土地+建物),高雄市左營區站前南路135巷31~60號,47.0,住,,,1061201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580102,77.04,5,2,3,有,無,2550000,33100,,0.0,0,,RPVPMLOJJHNFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街271~300號,21.97,住,,,1061201,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060524,163.86,3,2,2,有,有,9710000,59258,坡道平面,15.71,0,,RPOQMLPJJHNFFEE08CA
楠梓區,房地(土地+建物),高雄市楠梓區德富街241~270號,11.54,住,,,1061201,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060524,86.94,1,1,1,有,有,4990000,57396,,0.0,0,,RPPQMLPJJHNFFEE18CA
楠梓區,土地,援中段一小段211~240地號,66.12,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,51422,,0.0,0,,RPRNMLSJJHNFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德賢路271~300號,10.3,住,,,1061101,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850112,140.10999999999999,3,2,2,有,有,4380000,31261,坡道平面,0.0,0,,RPSPMLTJJHNFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十九路331~360號,13.56,商,,,1061201,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060930,159.79,3,2,2,有,有,6280000,39514,坡道平面,33.76,1300000,,RPUPMLMKJHNFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區秀群路457巷1~30號,8.25,商,,,1061201,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931123,89.00999999999999,3,1,1,有,有,4000000,44939,坡道機械,4.61,0,,RPOOMLMKJHNFFEE67CA
楠梓區,房地(土地+建物),高雄市楠梓區後勁東路61~90號,147.0,住,,,1061201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650416,131.24,3,2,1,有,無,9800000,74672,,0.0,0,,RPROMLMKJHNFFEE97CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路220巷5弄1~30號,17.97,住,,,1061201,土地1建物1車位0,六層，電梯樓梯間,七層,華廈(10層含以下有電梯),見其它登記事項,見其它登記事項,0820224,105.21000000000001,3,2,2,有,有,3000000,28514,,0.0,0,,RPSPMLMKJHNFFEE18CA
楠梓區,土地,楠都段一小段1111~1140地號,82.0,住,,,1061101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2829000,34500,,0.0,0,,RPWPMLQKJHNFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路399巷31~60號,15.79,住,,,1061201,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,108.28999999999999,3,2,2,有,有,3700000,34168,坡道平面,0.0,0,,RPUOMLRKJHNFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區東寧路121~150號,21.99,商,,,1061101,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040319,276.61,3,2,2,有,有,11600000,41936,坡道平面,38.51,0,,RPSNMLKMJHNFFEE97CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區翠屏里德豐街1~30號,30.69,住,,,1061101,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050604,182.62,4,2,2,有,有,11140000,61001,坡道平面,0.0,1180000,,RPSRMLKMJHNFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區翠屏里德富街1~30號,27.06,住,,,1061101,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050604,160.82999999999998,3,2,2,有,有,9680000,60188,坡道平面,0.0,1180000,,RPTRMLKMJHNFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區翠屏里德富街1~30號,26.28,住,,,1061101,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050604,157.76999999999998,3,2,2,有,有,9680000,61355,坡道平面,0.0,1080000,,RPURMLKMJHNFFEE58CA
梓官區,房地(土地+建物),高雄市梓官區海景路31巷9弄1~30號,101.13,,特定農業區,甲種建築用地,1061101,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0850922,240.37,4,3,3,有,無,5400000,22465,,0.0,0,,RPXOMLOJJHNFFFE78CA
岡山區,房地(土地+建物),高雄市岡山區竹圍東街105巷1~30號,26.97,住,,,1061201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810930,92.28,3,2,2,有,無,1900000,20590,,0.0,0,,RPXNMLNJJHNFFFE58CA
岡山區,土地,岡山段391~420地號,50.0,住,,,1061201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1815000,36300,,0.0,0,含未登記建物。,RPPOMLNJJHNFFFE87CA
