編號,車位類別,車位價格,車位面積平方公尺
RPPOMLPJJHNFFCK38CA,坡道機械,0,
RPRNMLMJJHNFFFK48CA,坡道平面,0,
RPQNMLMJJHNFFFK38CA,坡道平面,0,
RPWNMLNJJHNFFFK09CA,坡道平面,900000,33.91
RPXNMLNJJHNFFFK56CA,坡道平面,900000,33.91
RPSNMLMJJHNFFFK58CA,一樓平面,0,
RPOOMLNJJHNFFFK38CA,坡道平面,900000,33.91
RPPOMLNJJHNFFFK48CA,坡道平面,1000000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPQNMLOJJHNFFFK58CA,坡道平面,1100000,33.91
RPQOMLNJJHNFFFK58CA,坡道平面,900000,33.91
RPVNMLNJJHNFFFK98CA,坡道平面,1000000,33.91
RPSNMLOJJHNFFFK78CA,坡道平面,1000000,33.91
RPTNMLOJJHNFFFK88CA,坡道平面,1100000,33.91
RPRNMLOJJHNFFFK68CA,坡道平面,1000000,33.91
RPRNMLOJJHNFFFK68CA,坡道平面,1000000,33.91
RPUNMLOJJHNFFFK98CA,坡道平面,1000000,33.91
RPVNMLOJJHNFFFK09CA,坡道平面,700000,29.84
RPPPMLMLJHNFFFK68CA,坡道平面,1060000,31.17
RPRPMLMLJHNFFFK88CA,坡道平面,900000,31.17
RPQPMLMLJHNFFFK78CA,坡道平面,800000,31.17
RPRNMLPJJHNFFFK78CA,一樓平面,0,
RPQPMLLKJHNFFBK18CA,一樓平面,0,
RPPPMLLKJHNFFBK08CA,一樓平面,0,
RPTNMLTLJHNFFBK56CA,一樓平面,0,
RPTNMLPJJHNFFDK78CA,坡道機械,0,
RPSNMLLKJHNFFDK38CA,坡道平面,0,
RPQNMLPJJHNFFFK68CA,其他,0,29.84
RPRNMLTKJHNFFFK66CA,坡道平面,900000,39.44
RPRNMLRJKHNFFFK09CA,一樓平面,0,
RPWNMLKMJHNFFFK09CA,坡道機械,600000,20.57
RPSNMLKMJHNFFBK28CA,坡道平面,0,
RPUNMLTLJHNFFBK66CA,一樓平面,0,
RPVNMLTLJHNFFBK76CA,一樓平面,0,
RPXNMLTLJHNFFBK96CA,一樓平面,0,
RPWNMLTLJHNFFBK86CA,一樓平面,0,
RPOOMLSJJHNFFDK68CA,坡道機械,0,
RPRNMLKKJHNFFFK38CA,坡道平面,1000000,33.91
RPSNMLKKJHNFFFK48CA,坡道平面,1000000,33.91
RPPNMLKKJHNFFFK18CA,坡道平面,1000000,33.91
RPWNMLKKJHNFFFK88CA,坡道平面,1000000,33.91
RPTNMLKKJHNFFFK58CA,坡道平面,1100000,33.91
RPUNMLKKJHNFFFK68CA,坡道平面,1100000,33.91
RPQNMLKKJHNFFFK28CA,坡道平面,1000000,33.91
RPVNMLKKJHNFFFK78CA,坡道平面,900000,33.91
RPPOMLKKJHNFFFK28CA,坡道平面,900000,33.91
RPOOMLKKJHNFFFK18CA,坡道平面,1000000,33.91
RPTOMLKKJHNFFFK68CA,坡道平面,1100000,33.91
RPQOMLKKJHNFFFK38CA,坡道平面,900000,33.91
RPXNMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPVOMLKKJHNFFFK88CA,坡道平面,1000000,33.91
RPUOMLKKJHNFFFK78CA,坡道平面,1000000,33.91
RPOPMLKKJHNFFFK28CA,坡道平面,1100000,35.18
RPXOMLKKJHNFFFK09CA,坡道平面,900000,33.91
RPPPMLKKJHNFFFK38CA,坡道平面,900000,33.91
RPQPMLKKJHNFFFK48CA,坡道平面,1000000,33.91
RPRPMLKKJHNFFFK58CA,坡道平面,1100000,33.91
RPSOMLKKJHNFFFK58CA,坡道平面,1000000,33.91
RPWOMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPTPMLKKJHNFFFK78CA,坡道平面,900000,33.91
RPVPMLKKJHNFFFK98CA,坡道平面,900000,33.91
RPUPMLKKJHNFFFK88CA,坡道平面,900000,33.91
RPSPMLKKJHNFFFK68CA,坡道平面,0,
RPPNMLKKJHNFFDK97CA,升降機械,0,
RPWOMLRKJHNFFDK86CA,坡道平面,1150000,32.12
RPOPMLRKJHNFFDK78CA,坡道平面,0,32.12
RPOPMLRKJHNFFDK78CA,坡道平面,0,32.12
RPPNMLPKJHNFFDK48CA,坡道機械,0,
RPXPMLKKJHNFFFK56CA,坡道平面,0,29.00
