編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLOJJHNFFAT96CA,,95.25,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,二層
RPWNMLOJJHNFFAT96CA,,41.61,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,
RPROMLOJJHNFFAT56CA,,70.20,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,二層
RPROMLOJJHNFFAT56CA,,41.61,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,
RPSOMLOJJHNFFAT66CA,,93.06,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,三層
RPSOMLOJJHNFFAT66CA,,41.61,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,
RPPPMLNJJHNFFAT98CA,35,74.84,住商用,鋼筋混凝土造,71年10月30日,五層,五層
RPPPMLNJJHNFFAT98CA,35,.00,見其他登記事項,鋼筋混凝土造,71年10月30日,地下層,
RPTOMLNJJHNFFAT66CA,21,73.51,商業用,鋼筋混凝土造,86年2月26日,十三層,七層
RPTOMLNJJHNFFAT66CA,21,28.24,見其他登記事項,鋼筋混凝土造,86年2月26日,十三層,
RPVNMLNJJHNFFAT76CA,24,95.67,住家用,鋼筋混凝土造,82年11月4日,七層,四層
RPVNMLNJJHNFFAT76CA,24,36.25,見其他登記事項,鋼筋混凝土造,82年11月4日,七層,
RPWNMLNJJHNFFAT86CA,13,107.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十三層
RPWNMLNJJHNFFAT86CA,13,62.61,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXNMLPJJHNFFAT17CA,,93.06,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,四層
RPXNMLPJJHNFFAT17CA,,41.61,見其他登記事項,鋼筋混凝土造,106年8月7日,五層,
RPQNMLSJJHNFFBT86CA,25,135.74,住家用,鋼筋混凝土造,82年4月7日,三層,一層 二層 三層
RPWOMLPJJHNFFAT17CA,,64.78,住家用,加強磚造,,二層,一層 二層 騎樓
RPTNMLLKJHNFFAT09CA,41,52.00,住商用,鋼筋混凝土加強磚造,66年5月10日,二層,一層 二層 騎樓
RPTNMLLKJHNFFAT09CA,41,52.00,住商用,鋼筋混凝土加強磚造,66年5月10日,二層,一層 二層 騎樓
RPUNMLOJJHNFFCT96CA,25,143.59,住商用,鋼筋混凝土造,82年1月30日,四層,一層 二層 三層 四層
RPPNMLTLJHNFFBT07CA,22,144.25,住家用,鋼筋混凝土造,84年9月25日,四層,一層 二層 三層 四層
RPPNMLPLJHNFFCT76CA,38,147.96,店舖、住宅,加強磚造,68年6月6日,三層,一層 二層 三層 騎樓
RPQNMLSJJHNFFFT37DA,33,147.97,農舍,加強磚造,74年1月7日,二層,一層 二層
RPOOMLPJJHNFFDT66CA,3,115.36,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,九層
RPOOMLPJJHNFFDT66CA,3,70.54,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,
RPUNMLKKJHNFFDT76CA,28,166.74,店舖、住宅,鋼筋混凝土造,78年7月24日,三層,一層 二層 三層 騎樓
