編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLMJJHNFFCA37CC,27,71.81,商業用,鋼筋混凝土造,79年10月19日,十七層,
RPQOMLMJJHNFFCA37CC,27,21.73,共有部分,鋼筋混凝土造,79年10月19日,十七層,
RPTOMLMJJHNFFCA67CC,3,37.93,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPRNMLMJJHNFFCA37CC,37,129.12,住家用,鋼筋混凝土造,70年2月17日,十二層,
RPRNMLMJJHNFFCA37CC,37,33.35,共有部分,鋼筋混凝土造,70年2月17日,十二層,
RPTPMLMJJHNFFCA77CC,23,35.25,商業用,鋼筋混凝土造,83年10月11日,十層,
RPTPMLMJJHNFFCA77CC,23,4.27,共有部分,鋼筋混凝土造,83年10月11日,十層,
RPVOMLMJJHNFFCA87CC,2,66.19,住家用,鋼筋混凝土造,105年6月1日,十三層,
RPVOMLMJJHNFFCA87CC,2,31.58,見其他登記事項,鋼筋混凝土造,105年6月1日,十三層,
RPOPMLMJJHNFFCA27CC,8,390.08,見其他登記事項,鋼筋混凝土造,99年5月21日,五層,
RPOOMLMJJHNFFCA17CC,39,119.80,住家用,鋼筋混凝土造,68年4月30日,四層,
RPRPMLMJJHNFFCA57CC,3,41.56,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPUPMLMJJHNFFCA87CC,19,214.68,工業用,鋼筋混凝土造,87年6月30日,十層,
RPUPMLMJJHNFFCA87CC,19,45.33,共有部分,鋼筋混凝土造,87年6月30日,十層,
RPUPMLMJJHNFFCA87CC,19,26.80,工業用,鋼筋混凝土造,87年6月30日,十層,
RPVPMLMJJHNFFCA97CC,3,120.70,住家用,鋼筋混凝土造,103年10月23日,十二層,
RPVPMLMJJHNFFCA97CC,3,52.11,見其他登記事項,鋼筋混凝土造,103年10月23日,十四層,
RPXQMLMJJHNFFCA28CC,10,78.31,住家用,鋼筋混凝土造,97年3月12日,十四層,
RPXQMLMJJHNFFCA28CC,10,38.48,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPWQMLMJJHNFFCA18CC,4,101.90,住家用,鋼筋混凝土造,102年7月8日,十三層,
RPWQMLMJJHNFFCA18CC,4,41.32,見其他登記事項,鋼筋混凝土造,102年7月8日,十三層,
RPWQMLMJJHNFFCA18CC,4,5.07,見其他登記事項,鋼筋混凝土造,102年7月8日,十三層,
RPTPMLMJJHNFFDA87CC,13,129.93,見其他登記事項,見其他登記事項,93年11月12日,一０一層,
RPTPMLMJJHNFFDA87CC,15,13.18,共有部分,見其他登記事項,92年5月23日,八層,
RPTPMLMJJHNFFDA87CC,13,94.41,共有部分,見其他登記事項,93年11月12日,一０一層,
RPVOMLMJJHNFFEA08CC,49,75.33,住商用,加強磚造,58年3月23日,四層,
RPTOMLMJJHNFFBA57CC,,494.08,,加強磚造,,五層,
RPPOMLMJJHNFFFA57CC,28,116.76,見使用執照,鋼筋混凝土造,78年10月12日,十二層,
RPPOMLMJJHNFFFA57CC,28,29.42,共有部分,鋼筋混凝土造,78年10月12日,十二層,
RPVPMLMJJHNFFDA08CC,8,31.55,住家用,鋼筋混凝土造,98年7月2日,十九層,
RPVPMLMJJHNFFDA08CC,8,12.45,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPVPMLMJJHNFFDA08CC,8,2.62,共有部分,鋼筋混凝土造,98年7月2日,十九層,
RPSPMLMJJHNFFDA77CC,7,121.85,見其他登記事項,見其他登記事項,99年8月5日,二十一層,
