鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
林口區,房地(土地+建物),新北市林口區文化二路一段271~300號,7.08,商,,,1061103,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,61.11,2,2,1,有,有,有,15000,245,,0.0,0,此間為挑高夾層屋,RPWPMLMJJHNFFBF48CC
林口區,房地(土地+建物),新北市林口區八德路241~270號,8.85,其他,,,1061126,土地1建物1車位0,十五層,15,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040129,75.23,1,1,1,有,有,有,21000,279,,0.0,0,,RPRQMLMJJHNFFBF08CC
林口區,建物,新北市林口區忠孝路376巷1~30號,0.0,住,,,1061225,土地0建物1車位2,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021210,300.82,4,3,3,有,有,有,28000,93,坡道平面,53.28,0,,RPWQMLMJJHNFFBF58CC
新莊區,房地(土地+建物),新北市新莊區思源路91~120號,61.65,工,,,1061122,土地1建物2車位0,一層,4,廠辦,工業用,鋼筋混凝土造,0740907,204.06,0,0,0,無,無,無,53000,260,,0.0,0,1+2樓,RPXQMLMJJHNFFBF68CC
新店區,建物,新北市新店區中興路二段151~180號,0.0,住,,,1061215,土地0建物1車位1,三層,26,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060324,144.37,3,2,2,有,有,無,29000,201,坡道平面,26.23,0,,RPQNMLMJJHNFFCF77CC
新店區,建物,新北市新店區中央路151~180號,0.0,其他,,,1061207,土地0建物1車位0,九層,29,辦公商業大樓,見其他登記事項,見其他登記事項,1011114,45.99,1,1,1,有,有,有,8000,174,,0.0,0,,RPSOMLMJJHNFFCF08CC
新店區,建物,新北市新店區中央路151~180號,0.0,其他,,,1061206,土地0建物1車位0,十六層,29,辦公商業大樓,見其他登記事項,見其他登記事項,1011114,45.99,1,1,1,有,有,有,8400,183,,0.0,0,,RPOPMLMJJHNFFCF77CC
新店區,建物,新北市新店區中央路151~180號,0.0,其他,,,1061206,土地0建物1車位0,十九層,29,辦公商業大樓,見其他登記事項,見其他登記事項,1011114,31.39,1,1,1,有,有,有,5600,178,,0.0,0,,RPPPMLMJJHNFFCF87CC
新店區,建物,新北市新店區中央路151~180號,0.0,其他,,,1061206,土地0建物1車位0,二十層,29,辦公商業大樓,見其他登記事項,見其他登記事項,1011114,59.839999999999996,1,1,1,有,有,有,10900,182,,0.0,0,,RPRPMLMJJHNFFCF08CC
新店區,建物,新北市新店區中央路151~180號,0.0,其他,,,1061207,土地0建物1車位0,二十層,29,辦公商業大樓,見其他登記事項,見其他登記事項,1011114,69.94,1,1,1,有,有,有,13100,187,,0.0,0,,RPSPMLMJJHNFFCF18CC
淡水區,房地(土地+建物),新北市淡水區新生街51巷1~30號,21.59,住,,,1061231,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670621,72.78,1,2,1,有,無,有,7500,103,,0.0,0,,RPRNMLMJJHNFFEF08CC
淡水區,房地(土地+建物),新北市淡水區北新路169巷31~60號,8.65,住,,,1070102,土地1建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851228,63.61,2,1,1,有,有,有,8000,126,,0.0,0,,RPWQMLMJJHNFFEF88CC
