鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
苓雅區,建物,高雄市苓雅區仁德街1~30號,0.0,商,,,1061201,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,126.77,3,2,2,有,無,無,25000,197,,0.0,0,,RPQNMLMJJHNFFBE57CC
苓雅區,房地(土地+建物),高雄市苓雅區英義街361~390號,83.0,住,,,1061201,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0671007,169.68,4,3,3,有,無,無,18000,106,,0.0,0,,RPPOMLMJJHNFFBE57CC
苓雅區,建物,高雄市苓雅區成功一路211~240號,0.0,商,,,1070101,土地0建物1車位0,十二層,20,辦公商業大樓,商業用,鋼筋混凝土造,0820401,110.1,2,0,0,有,有,無,12000,109,,0.0,0,,RPSOMLMJJHNFFBE87CC
苓雅區,房地(土地+建物),高雄市苓雅區青年一路1~30號,54.42,住,,,1061221,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0731226,227.21,0,0,0,無,無,有,100000,440,,0.0,0,,RPTOMLMJJHNFFBE97CC
左營區,建物,高雄市左營區立文路61~90號,0.0,商,,,1061201,土地0建物1車位0,十八層,19,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0790326,70.14,0,0,0,無,有,無,11000,157,,0.0,0,18樓為整層屋主自行隔間出租,RPVPMLMJJHNFFEE58CC
鳳山區,房地(土地+建物),高雄市鳳山區光復路二段241~270號,8.82,住,,,1061201,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860228,54.98,2,2,1,有,有,無,10000,182,,0.0,0,,RPRNMLMJJHNFFGE18CC
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段271~300號,16.31,住,,,1061205,土地1建物1車位0,一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830827,225.13,5,3,3,有,有,無,33000,147,,0.0,0,,RPSNMLMJJHNFFGE28CC
三民區,房地(土地+建物),高雄市三民區鼎中路361~390號,227.0,商,,,1070101,土地2建物2車位0,一層,4,店面(店鋪),,鋼筋混凝土造,0670922,260.92,0,0,0,無,無,無,100000,383,,0.0,0,承租1、2樓,RPSNMLMJJHNFFDE08DC
左營區,房地(土地+建物),高雄市左營區光興街58巷1~30號,22.94,住,,,1070101,土地1建物1車位0,一層,19,店面(店鋪),商業用,鋼筋混凝土造,0860122,161.31,0,0,0,無,有,無,30000,186,,0.0,0,,RPQNMLNJJHNFFEE97CC
左營區,房地(土地+建物),高雄市左營區文自路61~90號,23.74,住,,,1061201,土地1建物1車位0,三層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840805,137.32,4,2,2,有,無,無,16800,122,,0.0,0,,RPRPMLNJJHNFFEE28CC
苓雅區,建物,高雄市苓雅區建國一路121~150號,0.0,商,,,1061201,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710911,78.76,2,2,2,有,無,無,7000,89,,0.0,0,,RPPNMLNJJHNFFBE57CC
前鎮區,房地(土地+建物),高雄市前鎮區瑞和街1~30號,82.0,住,,,1061201,土地1建物1車位0,全,4,透天厝,住商用,見其它登記事項,1010131,193.81,5,2,4,有,無,無,28000,144,,0.0,0,,RPWNMLNJJHNFFCE38CC
前鎮區,房地(土地+建物),高雄市前鎮區林森三路181~210號,0.0,商,,,1070101,土地2建物1車位0,一層,7,店面(店鋪),,鋼筋混凝土造,0661122,150.05,2,2,1,有,無,有,50000,333,,0.0,0,租賃樓層為1-2F,RPPOMLNJJHNFFCE77CC
三民區,房地(土地+建物),高雄市三民區莊敬路181~210號,72.87,住,,,1061201,土地1建物1車位0,全,3,透天厝,,加強磚造,0640408,152.76,0,0,0,無,無,無,28000,183,,0.0,0,,RPQNMLNJJHNFFDE87CC
三民區,房地(土地+建物),高雄市三民區覺民路64巷1~30號,32.0,住,,,1070101,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700331,104.57,3,2,2,有,無,有,9000,86,,0.0,0,,RPSNMLNJJHNFFDE08CC
