鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
屏東巿,房地(土地+建物),屏東縣屏東市民興路1~30號,26.95,住,,,1061122,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821104,131.92000000000002,3,2,2,有,無,2700000,20467,,0.0,0,,RPVNMLNJJHNFFAT76CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市華盛街31~60號,42.79,住,,,1061202,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930909,169.89,3,2,2,有,有,4000000,23545,坡道平面,0.0,0,,RPWNMLNJJHNFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市自由路421~450號,13.43,住,,,1061207,土地1建物1車位0,七層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,0860226,101.75,0,0,0,有,有,2780000,27322,,0.0,0,,RPTOMLNJJHNFFAT66CA
屏東巿,房地(土地+建物),屏東縣屏東市自立南路1~30號,32.78,住,,,1061213,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0711030,74.84,3,2,2,有,無,2000000,26724,,0.0,0,,RPPPMLNJJHNFFAT98CA
萬丹鄉,土地,頂新段91~120地號,207.34,,特定農業區,農牧用地,1061221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,441380,2129,,0.0,0,,RPQNMLOJJHNFFAT98CA
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉中華路永昌巷1~30號,42.93,住,,,1061122,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060807,136.86,3,2,2,有,無,4100000,29958,一樓平面,0.0,0,,RPWNMLOJJHNFFAT96CA
萬丹鄉,土地,萬惠段751~780地號,35.0,農,,,1061221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,10000,,0.0,0,未簽訂私契親友、員工或其他特殊關係間之交易。,RPPOMLOJJHNFFAT98CA
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉中華路永昌巷1~30號,42.93,住,,,1061120,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060807,111.81,3,2,2,有,無,3980000,35596,一樓平面,0.0,0,,RPROMLOJJHNFFAT56CA
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉中華路永昌巷1~30號,42.93,住,,,1061122,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060807,134.67000000000002,3,2,2,有,無,4100000,30445,一樓平面,0.0,0,,RPSOMLOJJHNFFAT66CA
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉中華路永昌巷1~30號,42.93,住,,,1061206,土地3建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060807,134.67000000000002,3,2,2,有,無,4200000,31187,一樓平面,0.0,0,,RPXNMLPJJHNFFAT17CA
