編號,車位類別,車位價格,車位面積平方公尺
RPQOMLLJQHJFFCA57CC,坡道平面,0,
RPXOMLLJQHJFFEA48CC,升降機械,0,30.59
RPPNMLMJQHJFFBA37CC,坡道平面,0,
RPSNMLOJQHJFFDA08CC,坡道平面,0,
RPSQMLOJQHJFFCA28CC,坡道平面,3000,37.30
RPTPMLOJQHJFFEA58DC,坡道平面,0,
RPQQMLPJQHJFFCA18CC,坡道平面,0,
RPUNMLPJQHJFFEA48CC,坡道平面,3000,43.19
RPUNMLQJQHJFFDA48CC,坡道平面,0,45.02
RPVNMLQJQHJFFDA58CC,坡道平面,0,45.02
RPXNMLQJQHJFFEA88CC,坡道平面,0,
RPXNMLQJQHJFFEA88CC,坡道平面,0,
RPQOMLQJQHJFFEA28CC,坡道平面,0,43.71
RPPNMLQJQHJFFCA87CC,坡道平面,0,37.74
RPPNMLQJQHJFFCA87CC,坡道平面,0,37.74
RPTPMLQJQHJFFCA48CC,坡道平面,3675,35.70
RPSQMLQJQHJFFCA48CC,坡道平面,0,28.03
RPPOMLQJQHJFFAA77CC,升降平面,4800,39.80
RPPOMLRJQHJFFCA08CC,坡道機械,0,
RPPOMLRJQHJFFCA08CC,坡道機械,0,
RPQOMLRJQHJFFCA18CC,坡道平面,0,
RPSOMLRJQHJFFCA38CC,坡道平面,0,27.14
RPSOMLRJQHJFFCA38CC,坡道平面,0,32.23
RPUOMLRJQHJFFCA58CC,坡道平面,0,
RPUOMLRJQHJFFCA58CC,坡道平面,0,
RPVOMLRJQHJFFCA68CC,坡道平面,0,
RPWOMLRJQHJFFCA78CC,坡道平面,0,
RPTPMLRJQHJFFBA48CC,坡道平面,0,43.65
RPWOMLRJQHJFFEA98CC,升降機械,0,18.00
RPRRMLRJQHJFFDA68CC,塔式車位,0,18.35
RPWNMLSJQHJFFDA88CC,坡道機械,0,89.00
RPTQMLSJQHJFFDA88CC,升降機械,0,39.45
RPSPMLSJQHJFFEA78CC,坡道平面,6000,
RPXQMLSJQHJFFCA56CC,坡道平面,0,35.99
RPORMLSJQHJFFCA38CC,升降平面,0,
RPORMLSJQHJFFCA38CC,升降機械,0,
RPTNMLSJQHJFFFA78CC,坡道平面,0,38.81
RPTNMLSJQHJFFFA78CC,坡道平面,0,38.81
RPRNMLTJQHJFFBA28CC,坡道平面,0,
RPSNMLLKQHJFFDA87CC,坡道平面,0,
RPTOMLLKQHJFFEA18CC,坡道平面,0,
RPTNMLLKQHJFFCA87CC,坡道平面,0,31.77
RPVNMLLKQHJFFEA38DC,一樓平面,0,
RPQOMLLKQHJFFEA97DC,坡道平面,0,
RPSNMLMKQHJFFFA28DC,一樓平面,0,
RPVNMLMKQHJFFCA18CC,坡道平面,3000,
RPVNMLMKQHJFFCA18CC,坡道平面,3000,
RPVNMLMKQHJFFCA18CC,坡道平面,3000,
RPVNMLMKQHJFFCA18CC,坡道平面,3000,
RPSOMLMKQHJFFCA97CC,坡道平面,0,31.58
RPSOMLMKQHJFFCA97CC,坡道平面,0,31.58
RPSOMLMKQHJFFCA97CC,坡道平面,0,31.58
RPSOMLMKQHJFFCA97CC,坡道平面,0,31.58
RPWOMLMKQHJFFCA38CC,坡道平面,0,28.56
RPWOMLMKQHJFFCA38CC,坡道平面,0,28.56
RPWOMLMKQHJFFDA48CC,坡道平面,15000,39.32
RPWOMLMKQHJFFDA48CC,坡道平面,15000,39.32
RPRNMLNKQHJFFDA97CC,坡道平面,0,
RPQPMLNKQHJFFEA18CC,坡道平面,0,18.75
RPWOMLNKQHJFFCA48CC,坡道平面,0,
RPWOMLNKQHJFFCA48CC,坡道平面,0,
RPOQMLNKQHJFFCA87CC,坡道平面,0,
RPQQMLNKQHJFFCA08CC,坡道平面,0,
RPPQMLOKQHJFFDA28DC,坡道平面,0,58.20
RPQRMLOKQHJFFEA58DC,坡道平面,0,26.70
RPQRMLOKQHJFFEA58DC,坡道平面,0,26.70
RPUSMLOKQHJFFEA09DC,坡道平面,9240,48.50
RPQQMLOKQHJFFCA28DC,坡道平面,0,19.45
RPQSMLOKQHJFFCA48DC,坡道平面,0,47.11
RPQSMLOKQHJFFCA48DC,坡道平面,0,41.34
RPORMLOKQHJFFCA08CC,坡道平面,0,
RPVOMLPKQHJFFDA68CC,坡道平面,0,
RPWOMLPKQHJFFDA78CC,坡道平面,0,
RPQPMLPKQHJFFCA18CC,坡道平面,0,31.04
RPQPMLPKQHJFFCA18CC,坡道平面,0,31.04
RPOOMLPKQHJFFFA18CC,坡道平面,0,
RPQOMLQKQHJFFAA97CC,坡道平面,0,37.71
RPQNMLRKQHJFFDA28CC,坡道平面,0,
RPUOMLSKQHJFFDA88CC,坡道平面,0,
RPUOMLSKQHJFFDA88CC,坡道平面,0,
RPUOMLSKQHJFFDA88CC,坡道平面,0,
RPUOMLSKQHJFFDA88CC,坡道平面,0,
RPUOMLSKQHJFFDA88CC,坡道平面,0,
RPWOMLSKQHJFFDA09CC,坡道平面,0,
