編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLPJJIIFFAF47CA,15,48.98,見其他登記事項,鋼筋混凝土造,87年11月2日,五層,一層
RPSNMLPJJIIFFAF47CA,15,10.91,見其他登記事項,鋼筋混凝土造,87年11月2日,五層,
RPUQMLQJJIIFFAF08CA,,59.40,住家用,加強磚造,,三層,二層 陽台
RPTTMLQJJIIFFAF28CA,16,24.71,住家用,鋼筋混凝土造,86年11月21日,十一層,六層
RPTTMLQJJIIFFAF28CA,16,4.16,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPTTMLQJJIIFFAF28CA,16,.36,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPTTMLQJJIIFFAF28CA,16,7.62,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPXTMLQJJIIFFAF68CA,16,21.58,見其他登記事項,鋼筋混凝土造,86年11月21日,十一層,六層
RPXTMLQJJIIFFAF68CA,16,3.72,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPXTMLQJJIIFFAF68CA,16,.33,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPXTMLQJJIIFFAF68CA,16,6.76,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPSVMLQJJIIFFAF38CA,14,31.06,住家用,鋼筋混凝土造,89年4月12日,十九層,十六層
RPSVMLQJJIIFFAF38CA,14,3.35,見其他登記事項,鋼筋混凝土造,89年4月12日,十九層,
RPSVMLQJJIIFFAF38CA,14,5.63,共有部份,鋼筋混凝土造,89年4月12日,十九層,
RPTVMLQJJIIFFAF48CA,20,82.38,住家用,鋼筋混凝土造,83年3月1日,十一層,六層
RPTVMLQJJIIFFAF48CA,20,10.92,共有部份,鋼筋混凝土造,83年3月1日,十一層,
RPTVMLQJJIIFFAF48CA,20,3.47,共有部份,鋼筋混凝土造,83年3月1日,十一層,
RPTVMLQJJIIFFAF48CA,20,18.47,共有部份,鋼筋混凝土造,83年3月1日,十一層,
RPWVMLQJJIIFFAF78CA,24,109.07,住家用,鋼筋混凝土造,79年1月18日,五層,三層
RPWVMLQJJIIFFAF78CA,24,11.83,見使用執照,鋼筋混凝土造,79年1月18日,五層,
RPXRMLRJJIIFFAF58CA,,51.65,住家用,鋼筋混凝土造,,四層,一層
RPXRMLRJJIIFFAF58CA,,51.65,住家用,鋼筋混凝土造,,四層,二層
RPXRMLRJJIIFFAF58CA,,51.65,住家用,鋼筋混凝土造,,四層,三層
RPXRMLRJJIIFFAF58CA,,47.27,住家用,鋼筋混凝土造,,四層,四層
RPRTMLRJJIIFFAF18CA,3,261.06,住家用,鋼骨鋼筋混凝土造,99年11月30日,三十層,二十二層
RPRTMLRJJIIFFAF18CA,3,173.98,見其他登記事項,鋼骨鋼筋混凝土造,99年11月30日,三十層,
RPRTMLRJJIIFFAF18CA,3,25.12,見其他登記事項,鋼骨鋼筋混凝土造,99年11月30日,三十層,
RPSTMLRJJIIFFAF28CA,3,261.06,住家用,鋼骨鋼筋混凝土造,99年11月30日,三十層,二十一層
RPSTMLRJJIIFFAF28CA,3,173.98,見其他登記事項,鋼骨鋼筋混凝土造,99年11月30日,三十層,
RPSTMLRJJIIFFAF28CA,3,25.12,見其他登記事項,鋼骨鋼筋混凝土造,99年11月30日,三十層,
RPTTMLRJJIIFFAF38CA,,248.32,住家用,鋼筋混凝土造,102年2月20日,十四層,十三層 十四層
RPTTMLRJJIIFFAF38CA,,10.03,見其他登記事項,鋼筋混凝土造,102年2月20日,十五層,
RPTTMLRJJIIFFAF38CA,,72.14,見其他登記事項,鋼筋混凝土造,102年2月20日,十五層,
RPTTMLRJJIIFFAF38CA,,46.80,見其他登記事項,鋼筋混凝土造,102年2月20日,十四層,
RPORMLRJJIIFFAF67CA,16,14.11,見其他登記事項,鋼骨鋼筋混凝土造,86年8月30日,二十五層,
RPORMLRJJIIFFAF67CA,16,44.21,見其他登記事項,鋼骨鋼筋混凝土造,86年8月30日,二十層,十層
RPORMLRJJIIFFAF67CA,16,6.85,見其他登記事項,鋼骨鋼筋混凝土造,86年8月30日,二十五層,
RPUNMLSJJIIFFAF97CA,43,13.60,住家用,加強磚造,60年3月18日,二層,一層
RPRPMLSJJIIFFAF87CA,20,103.86,商業用,鋼筋混凝土造,82年12月1日,十二層,十二層
RPRPMLSJJIIFFAF87CA,20,25.00,共有部份,鋼筋混凝土造,82年12月1日,十二層,
RPVQMLSJJIIFFAF38CA,,99.35,住家用,鋼筋混凝土造,,七層,六層
RPVQMLSJJIIFFAF38CA,,20.69,共有部份,鋼筋混凝土造,,七層,
RPSNMLLKJIIFFAF17CA,6,29.86,共有部份,鋼筋混凝土造,96年9月7日,十四層,
RPUPMLLKJIIFFAF57CA,3,45.31,見其他登記事項,鋼筋混凝土造,99年6月11日,十二層,
RPXQMLLKJIIFFAF97CA,19,33.85,商業用,鋼筋混凝土造,83年5月28日,十一層,十一層
RPXQMLLKJIIFFAF97CA,19,8.09,共有部份,鋼筋混凝土造,83年5月28日,十一層,
RPXQMLLKJIIFFAF97CA,19,3.10,共有部份,鋼筋混凝土造,83年5月28日,十一層,
RPURMLLKJIIFFAF77CA,,69.50,住家用,加強磚造,,三層,二層
RPXSMLLKJIIFFAF18CA,18,96.10,住家用,鋼筋混凝土造,85年1月20日,二十六層,六層
RPXSMLLKJIIFFAF18CA,18,12.42,共有部份,鋼筋混凝土造,85年1月20日,二十六層,
RPRNMLMKJIIFFAF17CA,,85.60,住家用,鋼筋混凝土造,,五層,二層
RPVNMLMKJIIFFAF57CA,5,28.01,共有部份,鋼筋混凝土造,97年11月19日,二十四層,
RPXPMLMKJIIFFAF97CA,17,93.28,住家用,鋼筋混凝土造,85年4月25日,七層,七層
RPXPMLMKJIIFFAF97CA,17,13.02,共有部份,鋼筋混凝土造,85年4月25日,七層,
RPOQMLMKJIIFFAF17CA,,102.80,住家用,鋼筋混凝土造,,五層,四層 陽台
RPVSMLOKJIIFFAF28CA,32,84.11,住家用,鋼筋混凝土造,70年11月26日,五層,三層
RPSNMLPKJIIFFAF57CA,6,69.41,住家用,鋼筋混凝土造,96年10月2日,十五層,十三層
RPSNMLPKJIIFFAF57CA,6,15.62,共有部份,鋼筋混凝土造,96年10月2日,十五層,
