編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLLJQHKFFAG97CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPRNMLLJQHKFFAG08CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPSNMLLJQHKFFAG18CC,16,27.13,住商用,鋼筋混凝土造,88年1月20日,三層,
RPTNMLLJQHKFFAG28CC,17,25.17,住家用,鋼筋混凝土造,87年5月12日,六層,
RPVNMLLJQHKFFAG48CC,38,374.38,住家用,鋼筋混凝土加強磚造,66年10月12日,三層,
RPXNMLLJQHKFFAG68CC,20,35.44,住家用,鋼筋混凝土造,84年5月24日,十二層,
RPQNMLLJQHKFFBG08CC,21,127.08,住家用,鋼筋混凝土造,83年9月14日,四層,
RPTNMLNJQHKFFBG58CC,,58.50,住家用,鋼筋混凝土加強磚造,,一層,
RPROMLOJQHKFFAG48CC,42,52.75,住家用,鋼筋混凝土加強磚造,62年7月6日,二層,
RPPNMLOJQHKFFBG38DC,42,124.40,住家用,鋼筋混凝土加強磚造,62年7月31日,三層,
RPOPMLMKQHKFFBG48EC,,119.87,住家用,鋼筋混凝土加強磚造,,二層,
RPPPMLMKQHKFFBG58EC,,89.00,住商用,鋼筋混凝土加強磚造,,二層,
RPUNMLOKQHKFFAG78CC,42,268.41,住商用,鋼筋混凝土加強磚造,62年10月29日,三層,
RPPNMLSKQHKFFBG88DC,21,77.60,住家用,鋼筋混凝土造,83年8月2日,七層,
RPXNMLKLQHKFFBG09EC,15,97.12,住家用,鋼筋混凝土造,89年4月27日,十二層,
RPWNMLLLQHKFFAG78CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPQOMLLLQHKFFAG28CC,20,99.49,住家用,鋼筋混凝土造,84年11月22日,七層,
RPPNMLMLQHKFFAG18CC,28,89.21,住家用,鋼筋混凝土造,77年2月10日,五層,
RPQNMLMLQHKFFAG28CC,20,57.87,住家用,鋼筋混凝土造,84年10月26日,四層,
RPTNMLOJRHKFFBG78CC,8,59.95,住家用,鋼筋混凝土造,96年8月10日,十層,
RPSNMLLKRHKFFAG58EC,19,61.80,商業用,鋼筋混凝土造,85年8月28日,七層,
RPSNMLLKRHKFFAG58EC,19,29.59,見其他登記事項,鋼筋混凝土造,85年8月28日,七層,
RPXNMLOKRHKFFAG76EC,2,102.18,見其他登記事項,鋼筋混凝土造,102年10月15日,十三層,
RPXNMLOKRHKFFAG76EC,2,46.81,見其他登記事項,鋼筋混凝土造,102年10月15日,十三層,
RPXNMLOKRHKFFAG76EC,2,15.07,見其他登記事項,鋼筋混凝土造,102年10月15日,十三層,
RPWNMLQKRHKFFAG86EC,47,180.32,住家用,鋼筋混凝土加強磚造,57年11月15日,三層,
RPVNMLMLRHKFFBG09DC,,128.08,住商用,鋼筋混凝土加強磚造,,二層,
RPUOMLOLRHKFFBG56CC,,284.57,住家用,鋼筋混凝土造,104年3月30日,四層,
RPTNMLOLRHKFFAG88CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPVNMLOLRHKFFAG09CC,10,7.93,住家用,鋼筋混凝土造,94年6月14日,四層,
RPVNMLOLRHKFFAG09CC,10,58.58,住家用,鋼筋混凝土造,94年6月14日,四層,
RPVNMLOLRHKFFAG09CC,10,20.50,見其他登記事項,鋼筋混凝土造,94年6月14日,四層,
RPOOMLOLRHKFFAG48CC,20,63.71,住家用,鋼筋混凝土造,84年10月26日,四層,
