編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOPMLPJQHKFFBJ78CC,世興段,.00,都市：商
RPRNMLQJQHKFFBJ98CC,東興段,.00,都市：住
RPSNMLQJQHKFFBJ09CC,公園段,.00,都市：住
RPUNMLQJQHKFFBJ66CC,永興段,.00,都市：住
RPWNMLQJQHKFFBJ86CC,縣華段,.00,都市：住
RPOOMLQJQHKFFBJ78CC,縣福段,.00,都市：住
RPXOMLQJQHKFFBJ07CC,台科段,.00,都市：住
RPOPMLQJQHKFFBJ88CC,自強段,.00,都市：商
RPPPMLQJQHKFFBJ98CC,自強段,.00,都市：商
RPRPMLQJQHKFFBJ56CC,家興段,.00,都市：住
RPTPMLQJQHKFFBJ76CC,自強段,.00,都市：商
RPSPMLQJQHKFFCJ76CC,竹東段竹東小段,.00,都市：住
RPOPMLKKQHKFFBJ48DC,永興段,.00,都市：其他
RPTNMLRKQHKFFBJ76CC,家興段,.00,都市：住
RPUNMLRKQHKFFBJ86CC,公園段,.00,都市：住
RPOOMLRKQHKFFBJ98CC,大學段,.00,都市：住
RPROMLRKQHKFFBJ66CC,家興段,19.80,都市：商
RPQPMLSKQHKFFBJ76CC,公園段,.00,都市：住
RPPOMLSKQHKFFDJ76CC,竹九段,.10,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLSKQHKFFDJ86CC,建興段鳳凰小段,110.00,非都市：工業區 ; 非都市編定：丁種建築用地
RPROMLSKQHKFFDJ96CC,建興段鳳凰小段,110.00,非都市：工業區 ; 非都市編定：丁種建築用地
RPSOMLSKQHKFFDJ07CC,汶山段,339.05,非都市： ; 非都市編定：
RPQNMLTKQHKFFBJ66CC,台科段,.00,都市：住
RPUNMLTKQHKFFBJ07CC,自強段,.00,都市：商
RPWNMLTKQHKFFBJ27CC,家興段,.00,都市：住
RPQNMLKLQHKFFBJ48CC,隘興段,25.50,都市：住
RPXNMLLLQHKFFCJ96EC,竹中段,30.55,都市：商
RPWNMLOLQHKFFBJ86CC,家興段,31.21,都市：商
RPOOMLOLQHKFFBJ78CC,家興段,66.12,都市：商
RPXOMLOLQHKFFBJ07CC,自強段,.00,都市：商
RPOOMLQLQHKFFDJ56CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLQLQHKFFDJ76CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPROMLQLQHKFFDJ86CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSOMLQLQHKFFDJ96CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTOMLQLQHKFFDJ07CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPUOMLQLQHKFFDJ17CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPVOMLQLQHKFFDJ27CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPUNMLRLQHKFFDJ17CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPVNMLRLQHKFFDJ27CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPWNMLRLQHKFFDJ37CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPXNMLRLQHKFFDJ47CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPOOMLRLQHKFFDJ66CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPPOMLRLQHKFFDJ76CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLRLQHKFFDJ86CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPROMLRLQHKFFDJ96CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSOMLRLQHKFFDJ07CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLMJRHKFFBJ78CC,大學段,.00,都市：住
RPQOMLNJRHKFFBJ78CC,自強段,36.07,都市：商
RPUNMLRJRHKFFBJ86CC,永興段,.00,都市：住
RPVNMLRJRHKFFBJ96CC,公園段,.00,都市：住
RPWNMLRJRHKFFBJ07CC,永興段,.00,都市：住
RPXNMLRJRHKFFBJ17CC,府前段,.00,都市：住
RPOOMLRJRHKFFBJ98CC,台科段,.00,都市：住
RPPOMLRJRHKFFBJ09CC,大學段,.00,都市：住
RPQOMLRJRHKFFBJ56CC,大學段,.00,都市：住
RPSOMLRJRHKFFBJ76CC,東華段,.00,都市：住
RPTOMLRJRHKFFBJ86CC,國義段,.00,都市：住
RPUOMLRJRHKFFBJ96CC,永興段,.00,都市：住
RPVOMLRJRHKFFBJ07CC,公園段,.00,都市：住
RPQPMLSJRHKFFBJ76CC,永興段,.00,都市：住
RPRPMLSJRHKFFBJ86CC,永興段,.00,都市：住
RPSPMLSJRHKFFBJ96CC,永興段,.00,都市：商
RPTPMLSJRHKFFBJ07CC,東華段,.00,都市：住
RPWPMLSJRHKFFBJ37CC,家興段,.00,都市：住
RPXPMLSJRHKFFBJ47CC,大學段,.00,都市：住
RPOQMLSJRHKFFBJ66CC,隘興段,.00,都市：住
RPRQMLSJRHKFFBJ96CC,家興段,.00,都市：住
RPTQMLSJRHKFFBJ17CC,大學段,.00,都市：住
RPVQMLSJRHKFFBJ37CC,永興段,.00,都市：住
RPWQMLSJRHKFFBJ47CC,公園段,.00,都市：住
RPORMLSJRHKFFBJ76CC,台科段,374.23,都市：住
RPWRMLSJRHKFFBJ57CC,公園段,.00,都市：住
RPWRMLSJRHKFFBJ57CC,公園段,.00,都市：住
RPXOMLTJRHKFFBJ47CC,家興段,.00,都市：住
RPPPMLTJRHKFFBJ76CC,隘興段,.00,都市：住
RPQPMLTJRHKFFBJ86CC,大學段,.00,都市：住
RPRPMLTJRHKFFBJ96CC,家興段,.00,都市：住
RPSPMLTJRHKFFBJ07CC,大學段,.00,都市：住
RPQPMLLKRHKFFBJ78CC,莊敬段,.00,都市：住
RPTNMLOKRHKFFDJ76CC,和興段,608.00,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXNMLPKRHKFFBJ07CC,世興段,.00,都市：商
RPQOMLPKRHKFFBJ09CC,永興段,.00,都市：商
RPWOMLPKRHKFFBJ07CC,自強段,.00,都市：商
RPWNMLNLRHKFFBJ86CC,公園段,.00,都市：住
RPXNMLNLRHKFFBJ96CC,自強段,.00,都市：住
RPTOMLMJIIKFFBJ18CC,永興段,.00,都市：住
RPVOMLMJIIKFFBJ38CC,公園段,.00,都市：住
RPWOMLMJIIKFFBJ48CC,隘興段,.00,都市：住
RPOPMLPJIIKFFBJ08CC,隘興段,.00,都市：住
RPPPMLPJIIKFFBJ18CC,家興段,.00,都市：住
RPQPMLPJIIKFFBJ28CC,大學段,.00,都市：商
RPWQMLQJIIKFFBJ09CC,家興段,.00,都市：住
RPORMLQJIIKFFBJ38CC,永興段,.00,都市：商
RPPRMLQJIIKFFBJ48CC,台科段,.00,都市：住
RPVRMLQJIIKFFBJ09CC,大學段,.00,都市：住
RPWRMLQJIIKFFBJ56CC,台科段,.00,都市：住
RPOSMLQJIIKFFBJ48CC,縣福段,.00,都市：住
RPPSMLQJIIKFFBJ58CC,公園段,.00,都市：住
RPQNMLRJIIKFFBJ28CC,東興段,.00,都市：住
RPRNMLRJIIKFFBJ38CC,永興段,.00,都市：住
RPTNMLRJIIKFFBJ58CC,隘興段,.00,都市：住
RPVNMLRJIIKFFBJ78CC,自強段,.00,都市：住
RPWNMLRJIIKFFBJ88CC,家興段,.00,都市：住
RPXNMLRJIIKFFBJ98CC,永興段,.00,都市：住
RPOOMLRJIIKFFBJ18CC,公園段,.00,都市：住
RPPOMLRJIIKFFBJ28CC,永興段,.00,都市：商
RPQNMLSJIIKFFDJ58CC,竹九段,10.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPRNMLMKIIKFFBJ97CC,台科段,.00,非都市： ; 非都市編定：
RPUNMLNKIIKFFBJ38CC,縣福段,.00,都市：商
RPVNMLNKIIKFFBJ48CC,大學段,.00,都市：商
RPWNMLNKIIKFFBJ58CC,自強段,.00,都市：商
RPPVMLKLIIKFFBJ48CC,自強段,.00,都市：住
RPRVMLKLIIKFFBJ68CC,台科段,.00,都市：住
RPTVMLKLIIKFFBJ88CC,大學段,.00,都市：住
RPUVMLKLIIKFFBJ98CC,大學段,.00,都市：住
RPVVMLKLIIKFFBJ09CC,隘興段,.00,都市：住
RPWVMLKLIIKFFBJ56CC,縣愛段,.00,都市：住
RPUNMLKLIIKFFCJ28CC,國王段,.00,非都市：特定農業區 ; 非都市編定：丁種建築用地
RPSNMLMLIIKFFBJ28DC,竹仁段,.00,都市：住
RPSNMLMLIIKFFBJ28DC,竹仁段,.00,都市：住
RPXOMLQLIIKFFBJ66DC,自強段,26.00,都市：商
