編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPXPMLQLQHIFFFH37DB,大華段,19.16,都市：住
RPOQMLQLQHIFFFH56DB,大華段,19.16,都市：住
RPPQMLQLQHIFFFH66DB,大華段,27.49,都市：住
RPQQMLQLQHIFFFH76DB,大華段,27.67,都市：住
RPRQMLQLQHIFFFH86DB,大華段,27.67,都市：住
RPTQMLQLQHIFFFH07DB,大華段,27.67,都市：住
RPUQMLQLQHIFFFH17DB,大華段,27.31,都市：住
RPWQMLQLQHIFFFH37DB,大華段,27.67,都市：住
RPQRMLQLQHIFFFH86DB,大華段,27.31,都市：住
RPRRMLQLQHIFFFH96DB,大華段,27.67,都市：住
RPURMLQLQHIFFFH27DB,大華段,27.31,都市：住
RPXRMLQLQHIFFFH57DB,大華段,27.67,都市：住
RPPSMLQLQHIFFFH86DB,大華段,27.31,都市：住
RPQSMLQLQHIFFFH96DB,大華段,27.31,都市：住
RPSSMLQLQHIFFFH17DB,大華段,27.67,都市：住
RPUSMLQLQHIFFFH37DB,大華段,27.31,都市：住
RPVSMLQLQHIFFFH47DB,大華段,27.67,都市：住
RPWSMLQLQHIFFFH57DB,大華段,27.31,都市：住
RPXSMLQLQHIFFFH67DB,大華段,27.67,都市：住
RPOTMLQLQHIFFFH86DB,大華段,27.31,都市：住
RPPTMLQLQHIFFFH96DB,大華段,27.31,都市：住
RPQTMLQLQHIFFFH07DB,大華段,18.62,都市：住
RPRTMLQLQHIFFFH17DB,大華段,18.62,都市：住
RPSTMLQLQHIFFFH27DB,大華段,18.62,都市：住
RPTTMLQLQHIFFFH37DB,大華段,18.62,都市：住
RPUTMLQLQHIFFFH47DB,大華段,18.62,都市：住
RPVTMLQLQHIFFFH57DB,大華段,18.62,都市：住
RPWTMLQLQHIFFFH67DB,大華段,18.62,都市：住
RPXTMLQLQHIFFFH77DB,大華段,18.62,都市：住
RPOUMLQLQHIFFFH96DB,大華段,18.62,都市：住
RPPUMLQLQHIFFFH07DB,大華段,18.98,都市：住
RPQUMLQLQHIFFFH17DB,大華段,27.67,都市：住
RPSNMLRLQHIFFFH76DB,大華段,21.20,都市：住
RPTNMLRLQHIFFFH86DB,大華段,20.83,都市：住
RPUNMLRLQHIFFFH96DB,大華段,20.83,都市：住
RPVNMLRLQHIFFFH07DB,大華段,20.83,都市：住
RPXNMLRLQHIFFFH27DB,大華段,27.05,都市：住
RPPOMLRLQHIFFFH56DB,大華段,27.05,都市：住
RPQOMLRLQHIFFFH66DB,大華段,20.83,都市：住
RPROMLRLQHIFFFH76DB,大華段,20.83,都市：住
RPSOMLRLQHIFFFH86DB,大華段,35.70,都市：住
RPVOMLRLQHIFFFH17DB,大華段,27.71,都市：住
RPWOMLRLQHIFFFH27DB,大華段,19.16,都市：住
RPXOMLRLQHIFFFH37DB,大華段,19.16,都市：住
RPOPMLRLQHIFFFH56DB,大華段,19.16,都市：住
RPSPMLRLQHIFFFH96DB,大華段,18.62,都市：住
RPWPMLRLQHIFFFH37DB,大華段,21.20,都市：住
RPOQMLRLQHIFFFH66DB,大華段,27.31,都市：住
RPTPMLSLQHIFFFH17DB,大華段,27.67,都市：住
RPWNMLSLQHIFFBH76CB,青平段,33.08,都市：住
RPXNMLSLQHIFFBH86CB,青平段,33.31,都市：住
RPPOMLSLQHIFFBH78CB,青平段,33.31,都市：住
RPROMLSLQHIFFBH98CB,青平段,33.31,都市：住
RPSOMLSLQHIFFBH09CB,青平段,33.31,都市：住
RPUOMLSLQHIFFBH66CB,青平段,33.08,都市：住
RPVOMLSLQHIFFBH76CB,青平段,33.08,都市：住
RPWOMLSLQHIFFBH86CB,青平段,33.08,都市：住
RPXOMLSLQHIFFBH96CB,青平段,33.08,都市：住
RPOPMLSLQHIFFBH78CB,青平段,28.29,都市：住
RPPPMLSLQHIFFBH88CB,青平段,28.29,都市：住
RPRPMLSLQHIFFBH09CB,青平段,28.29,都市：住
RPSPMLSLQHIFFBH56CB,青平段,28.29,都市：住
RPXPMLSLQHIFFBH07CB,青平段,28.29,都市：住
RPPQMLSLQHIFFBH98CB,青平段,28.06,都市：住
RPQQMLSLQHIFFBH09CB,青平段,28.06,都市：住
RPTQMLSLQHIFFBH76CB,青平段,28.06,都市：住
RPUQMLSLQHIFFBH86CB,青平段,28.29,都市：住
RPQRMLSLQHIFFBH56CB,青平段,23.72,都市：住
RPRRMLSLQHIFFBH66CB,青平段,23.50,都市：住
RPSRMLSLQHIFFBH76CB,青平段,23.50,都市：住
RPURMLSLQHIFFBH96CB,青平段,23.50,都市：住
RPPSMLSLQHIFFBH56CB,青平段,23.50,都市：住
RPQSMLSLQHIFFBH66CB,青平段,23.50,都市：住
RPUSMLSLQHIFFBH07CB,青平段,23.50,都市：住
RPWSMLSLQHIFFBH27CB,青平段,23.50,都市：住
RPXSMLSLQHIFFBH37CB,青平段,23.50,都市：住
RPPTMLSLQHIFFBH66CB,青平段,23.50,都市：住
RPSTMLSLQHIFFBH96CB,青平段,21.90,都市：住
RPUTMLSLQHIFFBH17CB,青平段,21.90,都市：住
RPWTMLSLQHIFFBH37CB,青平段,21.90,都市：住
RPXTMLSLQHIFFBH47CB,青平段,21.90,都市：住
RPOUMLSLQHIFFBH66CB,青平段,21.90,都市：住
RPPUMLSLQHIFFBH76CB,青平段,21.90,都市：住
